Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
29,drone_8,9.3429,8.8256,17.0000,17.0000,"16.649,5.421,1.335;7.191,12.350,0.626;4.335,11.522,0.280;7.227,17.920,1.961;18.705,4.501,0.347;0.749,6.525,0.780;9.685,17.320,1.025;10.533,4.903,0.291;8.675,5.724,0.379;12.082,17.912,0.428;19.025,3.967,0.215;7.982,12.582,0.450;17.857,5.980,0.207;14.252,14.056,1.200;15.267,12.842,1.244;10.958,4.053,0.423;9.353,5.550,0.283;1.358,6.028,0.207;6.998,5.208,0.338;17.823,5.261,0.421;6.717,17.074,1.288;8.275,14.374,0.433;12.656,16.848,1.361;0.638,7.301,0.431;8.253,13.765,0.815;11.877,12.723,0.444;10.184,18.137,0.802;2.476,2.034,0.455;10.941,12.527,0.659;2.342,1.484,0.963;8.095,4.755,0.245;17.435,3.469,0.397;5.965,19.194,1.277;3.723,1.880,0.970;2.007,0.664,0.264;19.485,16.278,0.288;8.163,17.698,2.408;13.972,13.581,1.067;5.435,18.905,1.717;3.989,11.671,0.363;2.097,9.995,0.884;14.066,18.983,0.363;6.782,2.199,0.496;3.890,17.361,1.308;12.544,18.200,0.620;16.211,14.125,0.389;18.959,12.630,1.664;1.583,6.286,0.306;15.094,6.491,0.207;7.132,7.061,0.332;0.148,17.278,0.250;11.760,12.870,1.176;12.383,10.563,0.427;0.754,5.867,1.219;13.827,0.927,0.990;0.584,7.041,0.910;17.933,3.991,0.393;10.967,16.294,0.217;15.300,3.062,0.356;1.591,2.087,0.833;15.556,1.486,2.175;1.132,16.492,1.348;1.772,18.214,0.675;19.075,7.763,0.379;11.298,16.740,1.808;6.433,3.315,0.683;18.226,2.370,0.855;3.080,18.936,0.275;9.398,12.927,0.707;7.203,3.806,0.296;3.272,11.136,0.329;10.573,14.250,1.352;18.686,13.756,1.095;2.274,16.518,0.406;18.984,3.704,0.414;17.762,11.848,1.052;15.946,4.103,1.067;11.780,14.974,1.102;12.983,1.924,1.179;18.488,1.967,1.528;2.544,19.146,0.341;10.088,7.176,0.400;11.985,18.187,1.073;16.712,11.404,0.216;1.644,6.948,0.800"
30,drone_1,7.2807,15.2708,17.0000,17.0000,"16.649,5.421,1.335;7.191,12.350,0.626;4.335,11.522,0.280;7.227,17.920,1.961;18.705,4.501,0.347;0.749,6.525,0.780;9.685,17.320,1.025;10.533,4.903,0.291;8.675,5.724,0.379;12.082,17.912,0.428;19.025,3.967,0.215;7.982,12.582,0.450;17.857,5.980,0.207;14.252,14.056,1.200;15.267,12.842,1.244;10.958,4.053,0.423;9.353,5.550,0.283;1.358,6.028,0.207;6.998,5.208,0.338;17.823,5.261,0.421;6.717,17.074,1.288;8.275,14.374,0.433;12.656,16.848,1.361;0.638,7.301,0.431;8.253,13.765,0.815;11.877,12.723,0.444;10.184,18.137,0.802;2.476,2.034,0.455;10.941,12.527,0.659;2.342,1.484,0.963;8.095,4.755,0.245;17.435,3.469,0.397;5.965,19.194,1.277;3.723,1.880,0.970;2.007,0.664,0.264;19.485,16.278,0.288;8.163,17.698,2.408;13.972,13.581,1.067;5.435,18.905,1.717;3.989,11.671,0.363;2.097,9.995,0.884;14.066,18.983,0.363;6.782,2.199,0.496;3.890,17.361,1.308;12.544,18.200,0.620;16.211,14.125,0.389;18.959,12.630,1.664;1.583,6.286,0.306;15.094,6.491,0.207;7.132,7.061,0.332;0.148,17.278,0.250;11.760,12.870,1.176;12.383,10.563,0.427;0.754,5.867,1.219;13.827,0.927,0.990;0.584,7.041,0.910;17.933,3.991,0.393;10.967,16.294,0.217;15.300,3.062,0.356;1.591,2.087,0.833;15.556,1.486,2.175;1.132,16.492,1.348;1.772,18.214,0.675;19.075,7.763,0.379;11.298,16.740,1.808;6.433,3.315,0.683;18.226,2.370,0.855;3.080,18.936,0.275;9.398,12.927,0.707;7.203,3.806,0.296;3.272,11.136,0.329;10.573,14.250,1.352;18.686,13.756,1.095;2.274,16.518,0.406;18.984,3.704,0.414;17.762,11.848,1.052;15.946,4.103,1.067;11.780,14.974,1.102;12.983,1.924,1.179;18.488,1.967,1.528;2.544,19.146,0.341;10.088,7.176,0.400;11.985,18.187,1.073;16.712,11.404,0.216;1.644,6.948,0.800"
30,drone_2,16.5052,10.5942,17.0000,17.0000,"16.649,5.421,1.335;7.191,12.350,0.626;4.335,11.522,0.280;7.227,17.920,1.961;18.705,4.501,0.347;0.749,6.525,0.780;9.685,17.320,1.025;10.533,4.903,0.291;8.675,5.724,0.379;12.082,17.912,0.428;19.025,3.967,0.215;7.982,12.582,0.450;17.857,5.980,0.207;14.252,14.056,1.200;15.267,12.842,1.244;10.958,4.053,0.423;9.353,5.550,0.283;1.358,6.028,0.207;6.998,5.208,0.338;17.823,5.261,0.421;6.717,17.074,1.288;8.275,14.374,0.433;12.656,16.848,1.361;0.638,7.301,0.431;8.253,13.765,0.815;11.877,12.723,0.444;10.184,18.137,0.802;2.476,2.034,0.455;10.941,12.527,0.659;2.342,1.484,0.963;8.095,4.755,0.245;17.435,3.469,0.397;5.965,19.194,1.277;3.723,1.880,0.970;2.007,0.664,0.264;19.485,16.278,0.288;8.163,17.698,2.408;13.972,13.581,1.067;5.435,18.905,1.717;3.989,11.671,0.363;2.097,9.995,0.884;14.066,18.983,0.363;6.782,2.199,0.496;3.890,17.361,1.308;12.544,18.200,0.620;16.211,14.125,0.389;18.959,12.630,1.664;1.583,6.286,0.306;15.094,6.491,0.207;7.132,7.061,0.332;0.148,17.278,0.250;11.760,12.870,1.176;12.383,10.563,0.427;0.754,5.867,1.219;13.827,0.927,0.990;0.584,7.041,0.910;17.933,3.991,0.393;10.967,16.294,0.217;15.300,3.062,0.356;1.591,2.087,0.833;15.556,1.486,2.175;1.132,16.492,1.348;1.772,18.214,0.675;19.075,7.763,0.379;11.298,16.740,1.808;6.433,3.315,0.683;18.226,2.370,0.855;3.080,18.936,0.275;9.398,12.927,0.707;7.203,3.806,0.296;3.272,11.136,0.329;10.573,14.250,1.352;18.686,13.756,1.095;2.274,16.518,0.406;18.984,3.704,0.414;17.762,11.848,1.052;15.946,4.103,1.067;11.780,14.974,1.102;12.983,1.924,1.179;18.488,1.967,1.528;2.544,19.146,0.341;10.088,7.176,0.400;11.985,18.187,1.073;16.712,11.404,0.216;1.644,6.948,0.800"
30,drone_3,7.0777,9.1889,17.0000,17.0000,"16.649,5.421,1.335;7.191,12.350,0.626;4.335,11.522,0.280;7.227,17.920,1.961;18.705,4.501,0.347;0.749,6.525,0.780;9.685,17.320,1.025;10.533,4.903,0.291;8.675,5.724,0.379;12.082,17.912,0.428;19.025,3.967,0.215;7.982,12.582,0.450;17.857,5.980,0.207;14.252,14.056,1.200;15.267,12.842,1.244;10.958,4.053,0.423;9.353,5.550,0.283;1.358,6.028,0.207;6.998,5.208,0.338;17.823,5.261,0.421;6.717,17.074,1.288;8.275,14.374,0.433;12.656,16.848,1.361;0.638,7.301,0.431;8.253,13.765,0.815;11.877,12.723,0.444;10.184,18.137,0.802;2.476,2.034,0.455;10.941,12.527,0.659;2.342,1.484,0.963;8.095,4.755,0.245;17.435,3.469,0.397;5.965,19.194,1.277;3.723,1.880,0.970;2.007,0.664,0.264;19.485,16.278,0.288;8.163,17.698,2.408;13.972,13.581,1.067;5.435,18.905,1.717;3.989,11.671,0.363;2.097,9.995,0.884;14.066,18.983,0.363;6.782,2.199,0.496;3.890,17.361,1.308;12.544,18.200,0.620;16.211,14.125,0.389;18.959,12.630,1.664;1.583,6.286,0.306;15.094,6.491,0.207;7.132,7.061,0.332;0.148,17.278,0.250;11.760,12.870,1.176;12.383,10.563,0.427;0.754,5.867,1.219;13.827,0.927,0.990;0.584,7.041,0.910;17.933,3.991,0.393;10.967,16.294,0.217;15.300,3.062,0.356;1.591,2.087,0.833;15.556,1.486,2.175;1.132,16.492,1.348;1.772,18.214,0.675;19.075,7.763,0.379;11.298,16.740,1.808;6.433,3.315,0.683;18.226,2.370,0.855;3.080,18.936,0.275;9.398,12.927,0.707;7.203,3.806,0.296;3.272,11.136,0.329;10.573,14.250,1.352;18.686,13.756,1.095;2.274,16.518,0.406;18.984,3.704,0.414;17.762,11.848,1.052;15.946,4.103,1.067;11.780,14.974,1.102;12.983,1.924,1.179;18.488,1.967,1.528;2.544,19.146,0.341;10.088,7.176,0.400;11.985,18.187,1.073;16.712,11.404,0.216;1.644,6.948,0.800"
30,drone_8,9.5400,8.8596,17.0000,17.0000,"16.649,5.421,1.335;7.191,12.350,0.626;4.335,11.522,0.280;7.227,17.920,1.961;18.705,4.501,0.347;0.749,6.525,0.780;9.685,17.320,1.025;10.533,4.903,0.291;8.675,5.724,0.379;12.082,17.912,0.428;19.025,3.967,0.215;7.982,12.582,0.450;17.857,5.980,0.207;14.252,14.056,1.200;15.267,12.842,1.244;10.958,4.053,0.423;9.353,5.550,0.283;1.358,6.028,0.207;6.998,5.208,0.338;17.823,5.261,0.421;6.717,17.074,1.288;8.275,14.374,0.433;12.656,16.848,1.361;0.638,7.301,0.431;8.253,13.765,0.815;11.877,12.723,0.444;10.184,18.137,0.802;2.476,2.034,0.455;10.941,12.527,0.659;2.342,1.484,0.963;8.095,4.755,0.245;17.435,3.469,0.397;5.965,19.194,1.277;3.723,1.880,0.970;2.007,0.664,0.264;19.485,16.278,0.288;8.163,17.698,2.408;13.972,13.581,1.067;5.435,18.905,1.717;3.989,11.671,0.363;2.097,9.995,0.884;14.066,18.983,0.363;6.782,2.199,0.496;3.890,17.361,1.308;12.544,18.200,0.620;16.211,14.125,0.389;18.959,12.630,1.664;1.583,6.286,0.306;15.094,6.491,0.207;7.132,7.061,0.332;0.148,17.278,0.250;11.760,12.870,1.176;12.383,10.563,0.427;0.754,5.867,1.219;13.827,0.927,0.990;0.584,7.041,0.910;17.933,3.991,0.393;10.967,16.294,0.217;15.300,3.062,0.356;1.591,2.087,0.833;15.556,1.486,2.175;1.132,16.492,1.348;1.772,18.214,0.675;19.075,7.763,0.379;11.298,16.740,1.808;6.433,3.315,0.683;18.226,2.370,0.855;3.080,18.936,0.275;9.398,12.927,0.707;7.203,3.806,0.296;3.272,11.136,0.329;10.573,14.250,1.352;18.686,13.756,1.095;2.274,16.518,0.406;18.984,3.704,0.414;17.762,11.848,1.052;15.946,4.103,1.067;11.780,14.974,1.102;12.983,1.924,1.179;18.488,1.967,1.528;2.544,19.146,0.341;10.088,7.176,0.400;11.985,18.187,1.073;16.712,11.404,0.216;1.644,6.948,0.800"
31,drone_1,-100.0000,-100.0000,17.0000,17.0000,"16.649,5.421,1.335;7.191,12.350,0.626;4.335,11.522,0.280;7.227,17.920,1.961;18.705,4.501,0.347;0.749,6.525,0.780;9.685,17.320,1.025;10.533,4.903,0.291;8.675,5.724,0.379;12.082,17.912,0.428;19.025,3.967,0.215;7.982,12.582,0.450;17.857,5.980,0.207;14.252,14.056,1.200;15.267,12.842,1.244;10.958,4.053,0.423;9.353,5.550,0.283;1.358,6.028,0.207;6.998,5.208,0.338;17.823,5.261,0.421;6.717,17.074,1.288;8.275,14.374,0.433;12.656,16.848,1.361;0.638,7.301,0.431;8.253,13.765,0.815;11.877,12.723,0.444;10.184,18.137,0.802;2.476,2.034,0.455;10.941,12.527,0.659;2.342,1.484,0.963;8.095,4.755,0.245;17.435,3.469,0.397;5.965,19.194,1.277;3.723,1.880,0.970;2.007,0.664,0.264;19.485,16.278,0.288;8.163,17.698,2.408;13.972,13.581,1.067;5.435,18.905,1.717;3.989,11.671,0.363;2.097,9.995,0.884;14.066,18.983,0.363;6.782,2.199,0.496;3.890,17.361,1.308;12.544,18.200,0.620;16.211,14.125,0.389;18.959,12.630,1.664;1.583,6.286,0.306;15.094,6.491,0.207;7.132,7.061,0.332;0.148,17.278,0.250;11.760,12.870,1.176;12.383,10.563,0.427;0.754,5.867,1.219;13.827,0.927,0.990;0.584,7.041,0.910;17.933,3.991,0.393;10.967,16.294,0.217;15.300,3.062,0.356;1.591,2.087,0.833;15.556,1.486,2.175;1.132,16.492,1.348;1.772,18.214,0.675;19.075,7.763,0.379;11.298,16.740,1.808;6.433,3.315,0.683;18.226,2.370,0.855;3.080,18.936,0.275;9.398,12.927,0.707;7.203,3.806,0.296;3.272,11.136,0.329;10.573,14.250,1.352;18.686,13.756,1.095;2.274,16.518,0.406;18.984,3.704,0.414;17.762,11.848,1.052;15.946,4.103,1.067;11.780,14.974,1.102;12.983,1.924,1.179;18.488,1.967,1.528;2.544,19.146,0.341;10.088,7.176,0.400;11.985,18.187,1.073;16.712,11.404,0.216;1.644,6.948,0.800"
31,drone_2,16.5110,10.7941,17.0000,17.0000,"16.649,5.421,1.335;7.191,12.350,0.626;4.335,11.522,0.280;7.227,17.920,1.961;18.705,4.501,0.347;0.749,6.525,0.780;9.685,17.320,1.025;10.533,4.903,0.291;8.675,5.724,0.379;12.082,17.912,0.428;19.025,3.967,0.215;7.982,12.582,0.450;17.857,5.980,0.207;14.252,14.056,1.200;15.267,12.842,1.244;10.958,4.053,0.423;9.353,5.550,0.283;1.358,6.028,0.207;6.998,5.208,0.338;17.823,5.261,0.421;6.717,17.074,1.288;8.275,14.374,0.433;12.656,16.848,1.361;0.638,7.301,0.431;8.253,13.765,0.815;11.877,12.723,0.444;10.184,18.137,0.802;2.476,2.034,0.455;10.941,12.527,0.659;2.342,1.484,0.963;8.095,4.755,0.245;17.435,3.469,0.397;5.965,19.194,1.277;3.723,1.880,0.970;2.007,0.664,0.264;19.485,16.278,0.288;8.163,17.698,2.408;13.972,13.581,1.067;5.435,18.905,1.717;3.989,11.671,0.363;2.097,9.995,0.884;14.066,18.983,0.363;6.782,2.199,0.496;3.890,17.361,1.308;12.544,18.200,0.620;16.211,14.125,0.389;18.959,12.630,1.664;1.583,6.286,0.306;15.094,6.491,0.207;7.132,7.061,0.332;0.148,17.278,0.250;11.760,12.870,1.176;12.383,10.563,0.427;0.754,5.867,1.219;13.827,0.927,0.990;0.584,7.041,0.910;17.933,3.991,0.393;10.967,16.294,0.217;15.300,3.062,0.356;1.591,2.087,0.833;15.556,1.486,2.175;1.132,16.492,1.348;1.772,18.214,0.675;19.075,7.763,0.379;11.298,16.740,1.808;6.433,3.315,0.683;18.226,2.370,0.855;3.080,18.936,0.275;9.398,12.927,0.707;7.203,3.806,0.296;3.272,11.136,0.329;10.573,14.250,1.352;18.686,13.756,1.095;2.274,16.518,0.406;18.984,3.704,0.414;17.762,11.848,1.052;15.946,4.103,1.067;11.780,14.974,1.102;12.983,1.924,1.179;18.488,1.967,1.528;2.544,19.146,0.341;10.088,7.176,0.400;11.985,18.187,1.073;16.712,11.404,0.216;1.644,6.948,0.800"
31,drone_3,7.1986,9.3482,17.0000,17.0000,"16.649,5.421,1.335;7.191,12.350,0.626;4.335,11.522,0.280;7.227,17.920,1.961;18.705,4.501,0.347;0.749,6.525,0.780;9.685,17.320,1.025;10.533,4.903,0.291;8.675,5.724,0.379;12.082,17.912,0.428;19.025,3.967,0.215;7.982,12.582,0.450;17.857,5.980,0.207;14.252,14.056,1.200;15.267,12.842,1.244;10.958,4.053,0.423;9.353,5.550,0.283;1.358,6.028,0.207;6.998,5.208,0.338;17.823,5.261,0.421;6.717,17.074,1.288;8.275,14.374,0.433;12.656,16.848,1.361;0.638,7.301,0.431;8.253,13.765,0.815;11.877,12.723,0.444;10.184,18.137,0.802;2.476,2.034,0.455;10.941,12.527,0.659;2.342,1.484,0.963;8.095,4.755,0.245;17.435,3.469,0.397;5.965,19.194,1.277;3.723,1.880,0.970;2.007,0.664,0.264;19.485,16.278,0.288;8.163,17.698,2.408;13.972,13.581,1.067;5.435,18.905,1.717;3.989,11.671,0.363;2.097,9.995,0.884;14.066,18.983,0.363;6.782,2.199,0.496;3.890,17.361,1.308;12.544,18.200,0.620;16.211,14.125,0.389;18.959,12.630,1.664;1.583,6.286,0.306;15.094,6.491,0.207;7.132,7.061,0.332;0.148,17.278,0.250;11.760,12.870,1.176;12.383,10.563,0.427;0.754,5.867,1.219;13.827,0.927,0.990;0.584,7.041,0.910;17.933,3.991,0.393;10.967,16.294,0.217;15.300,3.062,0.356;1.591,2.087,0.833;15.556,1.486,2.175;1.132,16.492,1.348;1.772,18.214,0.675;19.075,7.763,0.379;11.298,16.740,1.808;6.433,3.315,0.683;18.226,2.370,0.855;3.080,18.936,0.275;9.398,12.927,0.707;7.203,3.806,0.296;3.272,11.136,0.329;10.573,14.250,1.352;18.686,13.756,1.095;2.274,16.518,0.406;18.984,3.704,0.414;17.762,11.848,1.052;15.946,4.103,1.067;11.780,14.974,1.102;12.983,1.924,1.179;18.488,1.967,1.528;2.544,19.146,0.341;10.088,7.176,0.400;11.985,18.187,1.073;16.712,11.404,0.216;1.644,6.948,0.800"
31,drone_8,9.7374,8.8917,17.0000,17.0000,"16.649,5.421,1.335;7.191,12.350,0.626;4.335,11.522,0.280;7.227,17.920,1.961;18.705,4.501,0.347;0.749,6.525,0.780;9.685,17.320,1.025;10.533,4.903,0.291;8.675,5.724,0.379;12.082,17.912,0.428;19.025,3.967,0.215;7.982,12.582,0.450;17.857,5.980,0.207;14.252,14.056,1.200;15.267,12.842,1.244;10.958,4.053,0.423;9.353,5.550,0.283;1.358,6.028,0.207;6.998,5.208,0.338;17.823,5.261,0.421;6.717,17.074,1.288;8.275,14.374,0.433;12.656,16.848,1.361;0.638,7.301,0.431;8.253,13.765,0.815;11.877,12.723,0.444;10.184,18.137,0.802;2.476,2.034,0.455;10.941,12.527,0.659;2.342,1.484,0.963;8.095,4.755,0.245;17.435,3.469,0.397;5.965,19.194,1.277;3.723,1.880,0.970;2.007,0.664,0.264;19.485,16.278,0.288;8.163,17.698,2.408;13.972,13.581,1.067;5.435,18.905,1.717;3.989,11.671,0.363;2.097,9.995,0.884;14.066,18.983,0.363;6.782,2.199,0.496;3.890,17.361,1.308;12.544,18.200,0.620;16.211,14.125,0.389;18.959,12.630,1.664;1.583,6.286,0.306;15.094,6.491,0.207;7.132,7.061,0.332;0.148,17.278,0.250;11.760,12.870,1.176;12.383,10.563,0.427;0.754,5.867,1.219;13.827,0.927,0.990;0.584,7.041,0.910;17.933,3.991,0.393;10.967,16.294,0.217;15.300,3.062,0.356;1.591,2.087,0.833;15.556,1.486,2.175;1.132,16.492,1.348;1.772,18.214,0.675;19.075,7.763,0.379;11.298,16.740,1.808;6.433,3.315,0.683;18.226,2.370,0.855;3.080,18.936,0.275;9.398,12.927,0.707;7.203,3.806,0.296;3.272,11.136,0.329;10.573,14.250,1.352;18.686,13.756,1.095;2.274,16.518,0.406;18.984,3.704,0.414;17.762,11.848,1.052;15.946,4.103,1.067;11.780,14.974,1.102;12.983,1.924,1.179;18.488,1.967,1.528;2.544,19.146,0.341;10.088,7.176,0.400;11.985,18.187,1.073;16.712,11.404,0.216;1.644,6.948,0.800"
32,drone_2,16.5140,10.9941,17.0000,17.0000,"16.649,5.421,1.335;7.191,12.350,0.626;4.335,11.522,0.280;7.227,17.920,1.961;18.705,4.501,0.347;0.749,6.525,0.780;9.685,17.320,1.025;10.533,4.903,0.291;8.675,5.724,0.379;12.082,17.912,0.428;19.025,3.967,0.215;7.982,12.582,0.450;17.857,5.980,0.207;14.252,14.056,1.200;15.267,12.842,1.244;10.958,4.053,0.423;9.353,5.550,0.283;1.358,6.028,0.207;6.998,5.208,0.338;17.823,5.261,0.421;6.717,17.074,1.288;8.275,14.374,0.433;12.656,16.848,1.361;0.638,7.301,0.431;8.253,13.765,0.815;11.877,12.723,0.444;10.184,18.137,0.802;2.476,2.034,0.455;10.941,12.527,0.659;2.342,1.484,0.963;8.095,4.755,0.245;17.435,3.469,0.397;5.965,19.194,1.277;3.723,1.880,0.970;2.007,0.664,0.264;19.485,16.278,0.288;8.163,17.698,2.408;13.972,13.581,1.067;5.435,18.905,1.717;3.989,11.671,0.363;2.097,9.995,0.884;14.066,18.983,0.363;6.782,2.199,0.496;3.890,17.361,1.308;12.544,18.200,0.620;16.211,14.125,0.389;18.959,12.630,1.664;1.583,6.286,0.306;15.094,6.491,0.207;7.132,7.061,0.332;0.148,17.278,0.250;11.760,12.870,1.176;12.383,10.563,0.427;0.754,5.867,1.219;13.827,0.927,0.990;0.584,7.041,0.910;17.933,3.991,0.393;10.967,16.294,0.217;15.300,3.062,0.356;1.591,2.087,0.833;15.556,1.486,2.175;1.132,16.492,1.348;1.772,18.214,0.675;19.075,7.763,0.379;11.298,16.740,1.808;6.433,3.315,0.683;18.226,2.370,0.855;3.080,18.936,0.275;9.398,12.927,0.707;7.203,3.806,0.296;3.272,11.136,0.329;10.573,14.250,1.352;18.686,13.756,1.095;2.274,16.518,0.406;18.984,3.704,0.414;17.762,11.848,1.052;15.946,4.103,1.067;11.780,14.974,1.102;12.983,1.924,1.179;18.488,1.967,1.528;2.544,19.146,0.341;10.088,7.176,0.400;11.985,18.187,1.073;16.712,11.404,0.216;1.644,6.948,0.800"
32,drone_3,7.3363,9.4932,17.0000,17.0000,"16.649,5.421,1.335;7.191,12.350,0.626;4.335,11.522,0.280;7.227,17.920,1.961;18.705,4.501,0.347;0.749,6.525,0.780;9.685,17.320,1.025;10.533,4.903,0.291;8.675,5.724,0.379;12.082,17.912,0.428;19.025,3.967,0.215;7.982,12.582,0.450;17.857,5.980,0.207;14.252,14.056,1.200;15.267,12.842,1.244;10.958,4.053,0.423;9.353,5.550,0.283;1.358,6.028,0.207;6.998,5.208,0.338;17.823,5.261,0.421;6.717,17.074,1.288;8.275,14.374,0.433;12.656,16.848,1.361;0.638,7.301,0.431;8.253,13.765,0.815;11.877,12.723,0.444;10.184,18.137,0.802;2.476,2.034,0.455;10.941,12.527,0.659;2.342,1.484,0.963;8.095,4.755,0.245;17.435,3.469,0.397;5.965,19.194,1.277;3.723,1.880,0.970;2.007,0.664,0.264;19.485,16.278,0.288;8.163,17.698,2.408;13.972,13.581,1.067;5.435,18.905,1.717;3.989,11.671,0.363;2.097,9.995,0.884;14.066,18.983,0.363;6.782,2.199,0.496;3.890,17.361,1.308;12.544,18.200,0.620;16.211,14.125,0.389;18.959,12.630,1.664;1.583,6.286,0.306;15.094,6.491,0.207;7.132,7.061,0.332;0.148,17.278,0.250;11.760,12.870,1.176;12.383,10.563,0.427;0.754,5.867,1.219;13.827,0.927,0.990;0.584,7.041,0.910;17.933,3.991,0.393;10.967,16.294,0.217;15.300,3.062,0.356;1.591,2.087,0.833;15.556,1.486,2.175;1.132,16.492,1.348;1.772,18.214,0.675;19.075,7.763,0.379;11.298,16.740,1.808;6.433,3.315,0.683;18.226,2.370,0.855;3.080,18.936,0.275;9.398,12.927,0.707;7.203,3.806,0.296;3.272,11.136,0.329;10.573,14.250,1.352;18.686,13.756,1.095;2.274,16.518,0.406;18.984,3.704,0.414;17.762,11.848,1.052;15.946,4.103,1.067;11.780,14.974,1.102;12.983,1.924,1.179;18.488,1.967,1.528;2.544,19.146,0.341;10.088,7.176,0.400;11.985,18.187,1.073;16.712,11.404,0.216;1.644,6.948,0.800"
32,drone_8,9.9372,8.9008,17.0000,17.0000,"16.649,5.421,1.335;7.191,12.350,0.626;4.335,11.522,0.280;7.227,17.920,1.961;18.705,4.501,0.347;0.749,6.525,0.780;9.685,17.320,1.025;10.533,4.903,0.291;8.675,5.724,0.379;12.082,17.912,0.428;19.025,3.967,0.215;7.982,12.582,0.450;17.857,5.980,0.207;14.252,14.056,1.200;15.267,12.842,1.244;10.958,4.053,0.423;9.353,5.550,0.283;1.358,6.028,0.207;6.998,5.208,0.338;17.823,5.261,0.421;6.717,17.074,1.288;8.275,14.374,0.433;12.656,16.848,1.361;0.638,7.301,0.431;8.253,13.765,0.815;11.877,12.723,0.444;10.184,18.137,0.802;2.476,2.034,0.455;10.941,12.527,0.659;2.342,1.484,0.963;8.095,4.755,0.245;17.435,3.469,0.397;5.965,19.194,1.277;3.723,1.880,0.970;2.007,0.664,0.264;19.485,16.278,0.288;8.163,17.698,2.408;13.972,13.581,1.067;5.435,18.905,1.717;3.989,11.671,0.363;2.097,9.995,0.884;14.066,18.983,0.363;6.782,2.199,0.496;3.890,17.361,1.308;12.544,18.200,0.620;16.211,14.125,0.389;18.959,12.630,1.664;1.583,6.286,0.306;15.094,6.491,0.207;7.132,7.061,0.332;0.148,17.278,0.250;11.760,12.870,1.176;12.383,10.563,0.427;0.754,5.867,1.219;13.827,0.927,0.990;0.584,7.041,0.910;17.933,3.991,0.393;10.967,16.294,0.217;15.300,3.062,0.356;1.591,2.087,0.833;15.556,1.486,2.175;1.132,16.492,1.348;1.772,18.214,0.675;19.075,7.763,0.379;11.298,16.740,1.808;6.433,3.315,0.683;18.226,2.370,0.855;3.080,18.936,0.275;9.398,12.927,0.707;7.203,3.806,0.296;3.272,11.136,0.329;10.573,14.250,1.352;18.686,13.756,1.095;2.274,16.518,0.406;18.984,3.704,0.414;17.762,11.848,1.052;15.946,4.103,1.067;11.780,14.974,1.102;12.983,1.924,1.179;18.488,1.967,1.528;2.544,19.146,0.341;10.088,7.176,0.400;11.985,18.187,1.073;16.712,11.404,0.216;1.644,6.948,0.800"
33,drone_2,-100.0000,-100.0000,17.0000,17.0000,"16.649,5.421,1.335;7.191,12.350,0.626;4.335,11.522,0.280;7.227,17.920,1.961;18.705,4.501,0.347;0.749,6.525,0.780;9.685,17.320,1.025;10.533,4.903,0.291;8.675,5.724,0.379;12.082,17.912,0.428;19.025,3.967,0.215;7.982,12.582,0.450;17.857,5.980,0.207;14.252,14.056,1.200;15.267,12.842,1.244;10.958,4.053,0.423;9.353,5.550,0.283;1.358,6.028,0.207;6.998,5.208,0.338;17.823,5.261,0.421;6.717,17.074,1.288;8.275,14.374,0.433;12.656,16.848,1.361;0.638,7.301,0.431;8.253,13.765,0.815;11.877,12.723,0.444;10.184,18.137,0.802;2.476,2.034,0.455;10.941,12.527,0.659;2.342,1.484,0.963;8.095,4.755,0.245;17.435,3.469,0.397;5.965,19.194,1.277;3.723,1.880,0.970;2.007,0.664,0.264;19.485,16.278,0.288;8.163,17.698,2.408;13.972,13.581,1.067;5.435,18.905,1.717;3.989,11.671,0.363;2.097,9.995,0.884;14.066,18.983,0.363;6.782,2.199,0.496;3.890,17.361,1.308;12.544,18.200,0.620;16.211,14.125,0.389;18.959,12.630,1.664;1.583,6.286,0.306;15.094,6.491,0.207;7.132,7.061,0.332;0.148,17.278,0.250;11.760,12.870,1.176;12.383,10.563,0.427;0.754,5.867,1.219;13.827,0.927,0.990;0.584,7.041,0.910;17.933,3.991,0.393;10.967,16.294,0.217;15.300,3.062,0.356;1.591,2.087,0.833;15.556,1.486,2.175;1.132,16.492,1.348;1.772,18.214,0.675;19.075,7.763,0.379;11.298,16.740,1.808;6.433,3.315,0.683;18.226,2.370,0.855;3.080,18.936,0.275;9.398,12.927,0.707;7.203,3.806,0.296;3.272,11.136,0.329;10.573,14.250,1.352;18.686,13.756,1.095;2.274,16.518,0.406;18.984,3.704,0.414;17.762,11.848,1.052;15.946,4.103,1.067;11.780,14.974,1.102;12.983,1.924,1.179;18.488,1.967,1.528;2.544,19.146,0.341;10.088,7.176,0.400;11.985,18.187,1.073;16.712,11.404,0.216;1.644,6.948,0.800"
