Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
21,drone_3,17.8934,5.9256,17.0000,17.0000,"8.569,17.480,0.389;9.451,3.356,0.787;14.140,3.574,0.433;15.675,14.841,0.441;16.425,9.222,0.387;14.697,13.052,0.320;2.413,16.025,1.017;12.568,12.046,0.440;13.069,11.991,0.344;0.651,19.217,0.211;19.325,14.597,0.983;6.886,16.213,1.209;8.312,17.847,0.443;6.078,11.756,1.208;8.796,1.434,0.471;0.987,8.153,0.497;4.228,1.169,0.617;5.600,19.428,0.473;16.844,10.292,0.428;14.326,15.398,0.318;15.346,0.204,0.321;7.356,17.960,1.789;7.533,12.137,0.301;12.397,10.857,0.351;13.327,14.580,0.352;9.147,17.401,0.896;14.761,11.142,1.354;17.929,12.763,0.407;8.509,10.708,0.305;7.067,13.648,0.221;17.358,12.216,1.230;12.319,2.069,0.457;6.860,0.286,0.407;5.763,0.702,0.254;6.543,15.679,2.198;13.294,15.519,1.571;2.936,1.792,0.474;4.069,14.585,1.369;4.850,17.357,1.526;7.229,12.655,0.269;6.600,13.876,0.866;2.806,4.893,0.342;16.312,9.388,0.463;19.779,1.921,0.310;9.318,6.567,0.906;9.796,0.782,0.204;12.463,16.401,0.824;13.307,17.473,0.407;17.963,12.091,1.666;5.960,17.868,1.136;15.103,18.827,0.255;9.799,4.120,1.994;12.885,13.411,0.337;5.436,2.236,0.353;0.540,16.586,0.419;13.095,2.775,0.428;8.609,14.104,0.381;0.971,18.921,0.801;18.929,9.917,2.049;5.921,12.594,1.363;2.326,1.353,2.213;9.006,0.590,1.084;2.888,18.191,0.313;12.312,17.346,0.630;4.376,13.784,0.772;10.332,1.331,0.420;19.512,11.593,0.609;2.757,6.226,0.380;11.456,4.300,0.635;16.638,11.413,0.330;17.764,9.536,1.378;10.844,1.428,0.216;10.498,1.623,0.739;1.195,4.275,1.993;8.943,15.604,0.321;17.261,0.180,0.216;10.255,5.664,0.640;3.976,18.881,0.472;12.554,3.565,0.761;1.601,6.007,0.732;1.212,6.856,0.488;13.120,19.327,0.663;15.846,12.937,0.426"
21,drone_5,-100.0000,-100.0000,17.0000,17.0000,"8.569,17.480,0.389;9.451,3.356,0.787;14.140,3.574,0.433;15.675,14.841,0.441;16.425,9.222,0.387;14.697,13.052,0.320;2.413,16.025,1.017;12.568,12.046,0.440;13.069,11.991,0.344;0.651,19.217,0.211;19.325,14.597,0.983;6.886,16.213,1.209;8.312,17.847,0.443;6.078,11.756,1.208;8.796,1.434,0.471;0.987,8.153,0.497;4.228,1.169,0.617;5.600,19.428,0.473;16.844,10.292,0.428;14.326,15.398,0.318;15.346,0.204,0.321;7.356,17.960,1.789;7.533,12.137,0.301;12.397,10.857,0.351;13.327,14.580,0.352;9.147,17.401,0.896;14.761,11.142,1.354;17.929,12.763,0.407;8.509,10.708,0.305;7.067,13.648,0.221;17.358,12.216,1.230;12.319,2.069,0.457;6.860,0.286,0.407;5.763,0.702,0.254;6.543,15.679,2.198;13.294,15.519,1.571;2.936,1.792,0.474;4.069,14.585,1.369;4.850,17.357,1.526;7.229,12.655,0.269;6.600,13.876,0.866;2.806,4.893,0.342;16.312,9.388,0.463;19.779,1.921,0.310;9.318,6.567,0.906;9.796,0.782,0.204;12.463,16.401,0.824;13.307,17.473,0.407;17.963,12.091,1.666;5.960,17.868,1.136;15.103,18.827,0.255;9.799,4.120,1.994;12.885,13.411,0.337;5.436,2.236,0.353;0.540,16.586,0.419;13.095,2.775,0.428;8.609,14.104,0.381;0.971,18.921,0.801;18.929,9.917,2.049;5.921,12.594,1.363;2.326,1.353,2.213;9.006,0.590,1.084;2.888,18.191,0.313;12.312,17.346,0.630;4.376,13.784,0.772;10.332,1.331,0.420;19.512,11.593,0.609;2.757,6.226,0.380;11.456,4.300,0.635;16.638,11.413,0.330;17.764,9.536,1.378;10.844,1.428,0.216;10.498,1.623,0.739;1.195,4.275,1.993;8.943,15.604,0.321;17.261,0.180,0.216;10.255,5.664,0.640;3.976,18.881,0.472;12.554,3.565,0.761;1.601,6.007,0.732;1.212,6.856,0.488;13.120,19.327,0.663;15.846,12.937,0.426"
21,drone_7,7.3026,10.0392,17.0000,17.0000,"8.569,17.480,0.389;9.451,3.356,0.787;14.140,3.574,0.433;15.675,14.841,0.441;16.425,9.222,0.387;14.697,13.052,0.320;2.413,16.025,1.017;12.568,12.046,0.440;13.069,11.991,0.344;0.651,19.217,0.211;19.325,14.597,0.983;6.886,16.213,1.209;8.312,17.847,0.443;6.078,11.756,1.208;8.796,1.434,0.471;0.987,8.153,0.497;4.228,1.169,0.617;5.600,19.428,0.473;16.844,10.292,0.428;14.326,15.398,0.318;15.346,0.204,0.321;7.356,17.960,1.789;7.533,12.137,0.301;12.397,10.857,0.351;13.327,14.580,0.352;9.147,17.401,0.896;14.761,11.142,1.354;17.929,12.763,0.407;8.509,10.708,0.305;7.067,13.648,0.221;17.358,12.216,1.230;12.319,2.069,0.457;6.860,0.286,0.407;5.763,0.702,0.254;6.543,15.679,2.198;13.294,15.519,1.571;2.936,1.792,0.474;4.069,14.585,1.369;4.850,17.357,1.526;7.229,12.655,0.269;6.600,13.876,0.866;2.806,4.893,0.342;16.312,9.388,0.463;19.779,1.921,0.310;9.318,6.567,0.906;9.796,0.782,0.204;12.463,16.401,0.824;13.307,17.473,0.407;17.963,12.091,1.666;5.960,17.868,1.136;15.103,18.827,0.255;9.799,4.120,1.994;12.885,13.411,0.337;5.436,2.236,0.353;0.540,16.586,0.419;13.095,2.775,0.428;8.609,14.104,0.381;0.971,18.921,0.801;18.929,9.917,2.049;5.921,12.594,1.363;2.326,1.353,2.213;9.006,0.590,1.084;2.888,18.191,0.313;12.312,17.346,0.630;4.376,13.784,0.772;10.332,1.331,0.420;19.512,11.593,0.609;2.757,6.226,0.380;11.456,4.300,0.635;16.638,11.413,0.330;17.764,9.536,1.378;10.844,1.428,0.216;10.498,1.623,0.739;1.195,4.275,1.993;8.943,15.604,0.321;17.261,0.180,0.216;10.255,5.664,0.640;3.976,18.881,0.472;12.554,3.565,0.761;1.601,6.007,0.732;1.212,6.856,0.488;13.120,19.327,0.663;15.846,12.937,0.426"
21,drone_9,9.7010,10.0747,17.0000,17.0000,"8.569,17.480,0.389;9.451,3.356,0.787;14.140,3.574,0.433;15.675,14.841,0.441;16.425,9.222,0.387;14.697,13.052,0.320;2.413,16.025,1.017;12.568,12.046,0.440;13.069,11.991,0.344;0.651,19.217,0.211;19.325,14.597,0.983;6.886,16.213,1.209;8.312,17.847,0.443;6.078,11.756,1.208;8.796,1.434,0.471;0.987,8.153,0.497;4.228,1.169,0.617;5.600,19.428,0.473;16.844,10.292,0.428;14.326,15.398,0.318;15.346,0.204,0.321;7.356,17.960,1.789;7.533,12.137,0.301;12.397,10.857,0.351;13.327,14.580,0.352;9.147,17.401,0.896;14.761,11.142,1.354;17.929,12.763,0.407;8.509,10.708,0.305;7.067,13.648,0.221;17.358,12.216,1.230;12.319,2.069,0.457;6.860,0.286,0.407;5.763,0.702,0.254;6.543,15.679,2.198;13.294,15.519,1.571;2.936,1.792,0.474;4.069,14.585,1.369;4.850,17.357,1.526;7.229,12.655,0.269;6.600,13.876,0.866;2.806,4.893,0.342;16.312,9.388,0.463;19.779,1.921,0.310;9.318,6.567,0.906;9.796,0.782,0.204;12.463,16.401,0.824;13.307,17.473,0.407;17.963,12.091,1.666;5.960,17.868,1.136;15.103,18.827,0.255;9.799,4.120,1.994;12.885,13.411,0.337;5.436,2.236,0.353;0.540,16.586,0.419;13.095,2.775,0.428;8.609,14.104,0.381;0.971,18.921,0.801;18.929,9.917,2.049;5.921,12.594,1.363;2.326,1.353,2.213;9.006,0.590,1.084;2.888,18.191,0.313;12.312,17.346,0.630;4.376,13.784,0.772;10.332,1.331,0.420;19.512,11.593,0.609;2.757,6.226,0.380;11.456,4.300,0.635;16.638,11.413,0.330;17.764,9.536,1.378;10.844,1.428,0.216;10.498,1.623,0.739;1.195,4.275,1.993;8.943,15.604,0.321;17.261,0.180,0.216;10.255,5.664,0.640;3.976,18.881,0.472;12.554,3.565,0.761;1.601,6.007,0.732;1.212,6.856,0.488;13.120,19.327,0.663;15.846,12.937,0.426"
22,drone_2,8.5244,7.4782,17.0000,17.0000,"8.569,17.480,0.389;9.451,3.356,0.787;14.140,3.574,0.433;15.675,14.841,0.441;16.425,9.222,0.387;14.697,13.052,0.320;2.413,16.025,1.017;12.568,12.046,0.440;13.069,11.991,0.344;0.651,19.217,0.211;19.325,14.597,0.983;6.886,16.213,1.209;8.312,17.847,0.443;6.078,11.756,1.208;8.796,1.434,0.471;0.987,8.153,0.497;4.228,1.169,0.617;5.600,19.428,0.473;16.844,10.292,0.428;14.326,15.398,0.318;15.346,0.204,0.321;7.356,17.960,1.789;7.533,12.137,0.301;12.397,10.857,0.351;13.327,14.580,0.352;9.147,17.401,0.896;14.761,11.142,1.354;17.929,12.763,0.407;8.509,10.708,0.305;7.067,13.648,0.221;17.358,12.216,1.230;12.319,2.069,0.457;6.860,0.286,0.407;5.763,0.702,0.254;6.543,15.679,2.198;13.294,15.519,1.571;2.936,1.792,0.474;4.069,14.585,1.369;4.850,17.357,1.526;7.229,12.655,0.269;6.600,13.876,0.866;2.806,4.893,0.342;16.312,9.388,0.463;19.779,1.921,0.310;9.318,6.567,0.906;9.796,0.782,0.204;12.463,16.401,0.824;13.307,17.473,0.407;17.963,12.091,1.666;5.960,17.868,1.136;15.103,18.827,0.255;9.799,4.120,1.994;12.885,13.411,0.337;5.436,2.236,0.353;0.540,16.586,0.419;13.095,2.775,0.428;8.609,14.104,0.381;0.971,18.921,0.801;18.929,9.917,2.049;5.921,12.594,1.363;2.326,1.353,2.213;9.006,0.590,1.084;2.888,18.191,0.313;12.312,17.346,0.630;4.376,13.784,0.772;10.332,1.331,0.420;19.512,11.593,0.609;2.757,6.226,0.380;11.456,4.300,0.635;16.638,11.413,0.330;17.764,9.536,1.378;10.844,1.428,0.216;10.498,1.623,0.739;1.195,4.275,1.993;8.943,15.604,0.321;17.261,0.180,0.216;10.255,5.664,0.640;3.976,18.881,0.472;12.554,3.565,0.761;1.601,6.007,0.732;1.212,6.856,0.488;13.120,19.327,0.663;15.846,12.937,0.426"
22,drone_3,17.9737,6.1087,17.0000,17.0000,"8.569,17.480,0.389;9.451,3.356,0.787;14.140,3.574,0.433;15.675,14.841,0.441;16.425,9.222,0.387;14.697,13.052,0.320;2.413,16.025,1.017;12.568,12.046,0.440;13.069,11.991,0.344;0.651,19.217,0.211;19.325,14.597,0.983;6.886,16.213,1.209;8.312,17.847,0.443;6.078,11.756,1.208;8.796,1.434,0.471;0.987,8.153,0.497;4.228,1.169,0.617;5.600,19.428,0.473;16.844,10.292,0.428;14.326,15.398,0.318;15.346,0.204,0.321;7.356,17.960,1.789;7.533,12.137,0.301;12.397,10.857,0.351;13.327,14.580,0.352;9.147,17.401,0.896;14.761,11.142,1.354;17.929,12.763,0.407;8.509,10.708,0.305;7.067,13.648,0.221;17.358,12.216,1.230;12.319,2.069,0.457;6.860,0.286,0.407;5.763,0.702,0.254;6.543,15.679,2.198;13.294,15.519,1.571;2.936,1.792,0.474;4.069,14.585,1.369;4.850,17.357,1.526;7.229,12.655,0.269;6.600,13.876,0.866;2.806,4.893,0.342;16.312,9.388,0.463;19.779,1.921,0.310;9.318,6.567,0.906;9.796,0.782,0.204;12.463,16.401,0.824;13.307,17.473,0.407;17.963,12.091,1.666;5.960,17.868,1.136;15.103,18.827,0.255;9.799,4.120,1.994;12.885,13.411,0.337;5.436,2.236,0.353;0.540,16.586,0.419;13.095,2.775,0.428;8.609,14.104,0.381;0.971,18.921,0.801;18.929,9.917,2.049;5.921,12.594,1.363;2.326,1.353,2.213;9.006,0.590,1.084;2.888,18.191,0.313;12.312,17.346,0.630;4.376,13.784,0.772;10.332,1.331,0.420;19.512,11.593,0.609;2.757,6.226,0.380;11.456,4.300,0.635;16.638,11.413,0.330;17.764,9.536,1.378;10.844,1.428,0.216;10.498,1.623,0.739;1.195,4.275,1.993;8.943,15.604,0.321;17.261,0.180,0.216;10.255,5.664,0.640;3.976,18.881,0.472;12.554,3.565,0.761;1.601,6.007,0.732;1.212,6.856,0.488;13.120,19.327,0.663;15.846,12.937,0.426"
22,drone_7,7.4991,10.0767,17.0000,17.0000,"8.569,17.480,0.389;9.451,3.356,0.787;14.140,3.574,0.433;15.675,14.841,0.441;16.425,9.222,0.387;14.697,13.052,0.320;2.413,16.025,1.017;12.568,12.046,0.440;13.069,11.991,0.344;0.651,19.217,0.211;19.325,14.597,0.983;6.886,16.213,1.209;8.312,17.847,0.443;6.078,11.756,1.208;8.796,1.434,0.471;0.987,8.153,0.497;4.228,1.169,0.617;5.600,19.428,0.473;16.844,10.292,0.428;14.326,15.398,0.318;15.346,0.204,0.321;7.356,17.960,1.789;7.533,12.137,0.301;12.397,10.857,0.351;13.327,14.580,0.352;9.147,17.401,0.896;14.761,11.142,1.354;17.929,12.763,0.407;8.509,10.708,0.305;7.067,13.648,0.221;17.358,12.216,1.230;12.319,2.069,0.457;6.860,0.286,0.407;5.763,0.702,0.254;6.543,15.679,2.198;13.294,15.519,1.571;2.936,1.792,0.474;4.069,14.585,1.369;4.850,17.357,1.526;7.229,12.655,0.269;6.600,13.876,0.866;2.806,4.893,0.342;16.312,9.388,0.463;19.779,1.921,0.310;9.318,6.567,0.906;9.796,0.782,0.204;12.463,16.401,0.824;13.307,17.473,0.407;17.963,12.091,1.666;5.960,17.868,1.136;15.103,18.827,0.255;9.799,4.120,1.994;12.885,13.411,0.337;5.436,2.236,0.353;0.540,16.586,0.419;13.095,2.775,0.428;8.609,14.104,0.381;0.971,18.921,0.801;18.929,9.917,2.049;5.921,12.594,1.363;2.326,1.353,2.213;9.006,0.590,1.084;2.888,18.191,0.313;12.312,17.346,0.630;4.376,13.784,0.772;10.332,1.331,0.420;19.512,11.593,0.609;2.757,6.226,0.380;11.456,4.300,0.635;16.638,11.413,0.330;17.764,9.536,1.378;10.844,1.428,0.216;10.498,1.623,0.739;1.195,4.275,1.993;8.943,15.604,0.321;17.261,0.180,0.216;10.255,5.664,0.640;3.976,18.881,0.472;12.554,3.565,0.761;1.601,6.007,0.732;1.212,6.856,0.488;13.120,19.327,0.663;15.846,12.937,0.426"
22,drone_9,9.9009,10.0692,17.0000,17.0000,"8.569,17.480,0.389;9.451,3.356,0.787;14.140,3.574,0.433;15.675,14.841,0.441;16.425,9.222,0.387;14.697,13.052,0.320;2.413,16.025,1.017;12.568,12.046,0.440;13.069,11.991,0.344;0.651,19.217,0.211;19.325,14.597,0.983;6.886,16.213,1.209;8.312,17.847,0.443;6.078,11.756,1.208;8.796,1.434,0.471;0.987,8.153,0.497;4.228,1.169,0.617;5.600,19.428,0.473;16.844,10.292,0.428;14.326,15.398,0.318;15.346,0.204,0.321;7.356,17.960,1.789;7.533,12.137,0.301;12.397,10.857,0.351;13.327,14.580,0.352;9.147,17.401,0.896;14.761,11.142,1.354;17.929,12.763,0.407;8.509,10.708,0.305;7.067,13.648,0.221;17.358,12.216,1.230;12.319,2.069,0.457;6.860,0.286,0.407;5.763,0.702,0.254;6.543,15.679,2.198;13.294,15.519,1.571;2.936,1.792,0.474;4.069,14.585,1.369;4.850,17.357,1.526;7.229,12.655,0.269;6.600,13.876,0.866;2.806,4.893,0.342;16.312,9.388,0.463;19.779,1.921,0.310;9.318,6.567,0.906;9.796,0.782,0.204;12.463,16.401,0.824;13.307,17.473,0.407;17.963,12.091,1.666;5.960,17.868,1.136;15.103,18.827,0.255;9.799,4.120,1.994;12.885,13.411,0.337;5.436,2.236,0.353;0.540,16.586,0.419;13.095,2.775,0.428;8.609,14.104,0.381;0.971,18.921,0.801;18.929,9.917,2.049;5.921,12.594,1.363;2.326,1.353,2.213;9.006,0.590,1.084;2.888,18.191,0.313;12.312,17.346,0.630;4.376,13.784,0.772;10.332,1.331,0.420;19.512,11.593,0.609;2.757,6.226,0.380;11.456,4.300,0.635;16.638,11.413,0.330;17.764,9.536,1.378;10.844,1.428,0.216;10.498,1.623,0.739;1.195,4.275,1.993;8.943,15.604,0.321;17.261,0.180,0.216;10.255,5.664,0.640;3.976,18.881,0.472;12.554,3.565,0.761;1.601,6.007,0.732;1.212,6.856,0.488;13.120,19.327,0.663;15.846,12.937,0.426"
23,drone_2,8.6629,7.6225,17.0000,17.0000,"8.569,17.480,0.389;9.451,3.356,0.787;14.140,3.574,0.433;15.675,14.841,0.441;16.425,9.222,0.387;14.697,13.052,0.320;2.413,16.025,1.017;12.568,12.046,0.440;13.069,11.991,0.344;0.651,19.217,0.211;19.325,14.597,0.983;6.886,16.213,1.209;8.312,17.847,0.443;6.078,11.756,1.208;8.796,1.434,0.471;0.987,8.153,0.497;4.228,1.169,0.617;5.600,19.428,0.473;16.844,10.292,0.428;14.326,15.398,0.318;15.346,0.204,0.321;7.356,17.960,1.789;7.533,12.137,0.301;12.397,10.857,0.351;13.327,14.580,0.352;9.147,17.401,0.896;14.761,11.142,1.354;17.929,12.763,0.407;8.509,10.708,0.305;7.067,13.648,0.221;17.358,12.216,1.230;12.319,2.069,0.457;6.860,0.286,0.407;5.763,0.702,0.254;6.543,15.679,2.198;13.294,15.519,1.571;2.936,1.792,0.474;4.069,14.585,1.369;4.850,17.357,1.526;7.229,12.655,0.269;6.600,13.876,0.866;2.806,4.893,0.342;16.312,9.388,0.463;19.779,1.921,0.310;9.318,6.567,0.906;9.796,0.782,0.204;12.463,16.401,0.824;13.307,17.473,0.407;17.963,12.091,1.666;5.960,17.868,1.136;15.103,18.827,0.255;9.799,4.120,1.994;12.885,13.411,0.337;5.436,2.236,0.353;0.540,16.586,0.419;13.095,2.775,0.428;8.609,14.104,0.381;0.971,18.921,0.801;18.929,9.917,2.049;5.921,12.594,1.363;2.326,1.353,2.213;9.006,0.590,1.084;2.888,18.191,0.313;12.312,17.346,0.630;4.376,13.784,0.772;10.332,1.331,0.420;19.512,11.593,0.609;2.757,6.226,0.380;11.456,4.300,0.635;16.638,11.413,0.330;17.764,9.536,1.378;10.844,1.428,0.216;10.498,1.623,0.739;1.195,4.275,1.993;8.943,15.604,0.321;17.261,0.180,0.216;10.255,5.664,0.640;3.976,18.881,0.472;12.554,3.565,0.761;1.601,6.007,0.732;1.212,6.856,0.488;13.120,19.327,0.663;15.846,12.937,0.426"
23,drone_3,18.0718,6.2830,17.0000,17.0000,"8.569,17.480,0.389;9.451,3.356,0.787;14.140,3.574,0.433;15.675,14.841,0.441;16.425,9.222,0.387;14.697,13.052,0.320;2.413,16.025,1.017;12.568,12.046,0.440;13.069,11.991,0.344;0.651,19.217,0.211;19.325,14.597,0.983;6.886,16.213,1.209;8.312,17.847,0.443;6.078,11.756,1.208;8.796,1.434,0.471;0.987,8.153,0.497;4.228,1.169,0.617;5.600,19.428,0.473;16.844,10.292,0.428;14.326,15.398,0.318;15.346,0.204,0.321;7.356,17.960,1.789;7.533,12.137,0.301;12.397,10.857,0.351;13.327,14.580,0.352;9.147,17.401,0.896;14.761,11.142,1.354;17.929,12.763,0.407;8.509,10.708,0.305;7.067,13.648,0.221;17.358,12.216,1.230;12.319,2.069,0.457;6.860,0.286,0.407;5.763,0.702,0.254;6.543,15.679,2.198;13.294,15.519,1.571;2.936,1.792,0.474;4.069,14.585,1.369;4.850,17.357,1.526;7.229,12.655,0.269;6.600,13.876,0.866;2.806,4.893,0.342;16.312,9.388,0.463;19.779,1.921,0.310;9.318,6.567,0.906;9.796,0.782,0.204;12.463,16.401,0.824;13.307,17.473,0.407;17.963,12.091,1.666;5.960,17.868,1.136;15.103,18.827,0.255;9.799,4.120,1.994;12.885,13.411,0.337;5.436,2.236,0.353;0.540,16.586,0.419;13.095,2.775,0.428;8.609,14.104,0.381;0.971,18.921,0.801;18.929,9.917,2.049;5.921,12.594,1.363;2.326,1.353,2.213;9.006,0.590,1.084;2.888,18.191,0.313;12.312,17.346,0.630;4.376,13.784,0.772;10.332,1.331,0.420;19.512,11.593,0.609;2.757,6.226,0.380;11.456,4.300,0.635;16.638,11.413,0.330;17.764,9.536,1.378;10.844,1.428,0.216;10.498,1.623,0.739;1.195,4.275,1.993;8.943,15.604,0.321;17.261,0.180,0.216;10.255,5.664,0.640;3.976,18.881,0.472;12.554,3.565,0.761;1.601,6.007,0.732;1.212,6.856,0.488;13.120,19.327,0.663;15.846,12.937,0.426"
23,drone_7,7.6814,10.1587,17.0000,17.0000,"8.569,17.480,0.389;9.451,3.356,0.787;14.140,3.574,0.433;15.675,14.841,0.441;16.425,9.222,0.387;14.697,13.052,0.320;2.413,16.025,1.017;12.568,12.046,0.440;13.069,11.991,0.344;0.651,19.217,0.211;19.325,14.597,0.983;6.886,16.213,1.209;8.312,17.847,0.443;6.078,11.756,1.208;8.796,1.434,0.471;0.987,8.153,0.497;4.228,1.169,0.617;5.600,19.428,0.473;16.844,10.292,0.428;14.326,15.398,0.318;15.346,0.204,0.321;7.356,17.960,1.789;7.533,12.137,0.301;12.397,10.857,0.351;13.327,14.580,0.352;9.147,17.401,0.896;14.761,11.142,1.354;17.929,12.763,0.407;8.509,10.708,0.305;7.067,13.648,0.221;17.358,12.216,1.230;12.319,2.069,0.457;6.860,0.286,0.407;5.763,0.702,0.254;6.543,15.679,2.198;13.294,15.519,1.571;2.936,1.792,0.474;4.069,14.585,1.369;4.850,17.357,1.526;7.229,12.655,0.269;6.600,13.876,0.866;2.806,4.893,0.342;16.312,9.388,0.463;19.779,1.921,0.310;9.318,6.567,0.906;9.796,0.782,0.204;12.463,16.401,0.824;13.307,17.473,0.407;17.963,12.091,1.666;5.960,17.868,1.136;15.103,18.827,0.255;9.799,4.120,1.994;12.885,13.411,0.337;5.436,2.236,0.353;0.540,16.586,0.419;13.095,2.775,0.428;8.609,14.104,0.381;0.971,18.921,0.801;18.929,9.917,2.049;5.921,12.594,1.363;2.326,1.353,2.213;9.006,0.590,1.084;2.888,18.191,0.313;12.312,17.346,0.630;4.376,13.784,0.772;10.332,1.331,0.420;19.512,11.593,0.609;2.757,6.226,0.380;11.456,4.300,0.635;16.638,11.413,0.330;17.764,9.536,1.378;10.844,1.428,0.216;10.498,1.623,0.739;1.195,4.275,1.993;8.943,15.604,0.321;17.261,0.180,0.216;10.255,5.664,0.640;3.976,18.881,0.472;12.554,3.565,0.761;1.601,6.007,0.732;1.212,6.856,0.488;13.120,19.327,0.663;15.846,12.937,0.426"
23,drone_9,10.0898,10.1348,17.0000,17.0000,"8.569,17.480,0.389;9.451,3.356,0.787;14.140,3.574,0.433;15.675,14.841,0.441;16.425,9.222,0.387;14.697,13.052,0.320;2.413,16.025,1.017;12.568,12.046,0.440;13.069,11.991,0.344;0.651,19.217,0.211;19.325,14.597,0.983;6.886,16.213,1.209;8.312,17.847,0.443;6.078,11.756,1.208;8.796,1.434,0.471;0.987,8.153,0.497;4.228,1.169,0.617;5.600,19.428,0.473;16.844,10.292,0.428;14.326,15.398,0.318;15.346,0.204,0.321;7.356,17.960,1.789;7.533,12.137,0.301;12.397,10.857,0.351;13.327,14.580,0.352;9.147,17.401,0.896;14.761,11.142,1.354;17.929,12.763,0.407;8.509,10.708,0.305;7.067,13.648,0.221;17.358,12.216,1.230;12.319,2.069,0.457;6.860,0.286,0.407;5.763,0.702,0.254;6.543,15.679,2.198;13.294,15.519,1.571;2.936,1.792,0.474;4.069,14.585,1.369;4.850,17.357,1.526;7.229,12.655,0.269;6.600,13.876,0.866;2.806,4.893,0.342;16.312,9.388,0.463;19.779,1.921,0.310;9.318,6.567,0.906;9.796,0.782,0.204;12.463,16.401,0.824;13.307,17.473,0.407;17.963,12.091,1.666;5.960,17.868,1.136;15.103,18.827,0.255;9.799,4.120,1.994;12.885,13.411,0.337;5.436,2.236,0.353;0.540,16.586,0.419;13.095,2.775,0.428;8.609,14.104,0.381;0.971,18.921,0.801;18.929,9.917,2.049;5.921,12.594,1.363;2.326,1.353,2.213;9.006,0.590,1.084;2.888,18.191,0.313;12.312,17.346,0.630;4.376,13.784,0.772;10.332,1.331,0.420;19.512,11.593,0.609;2.757,6.226,0.380;11.456,4.300,0.635;16.638,11.413,0.330;17.764,9.536,1.378;10.844,1.428,0.216;10.498,1.623,0.739;1.195,4.275,1.993;8.943,15.604,0.321;17.261,0.180,0.216;10.255,5.664,0.640;3.976,18.881,0.472;12.554,3.565,0.761;1.601,6.007,0.732;1.212,6.856,0.488;13.120,19.327,0.663;15.846,12.937,0.426"
24,drone_2,8.8026,7.7656,17.0000,17.0000,"8.569,17.480,0.389;9.451,3.356,0.787;14.140,3.574,0.433;15.675,14.841,0.441;16.425,9.222,0.387;14.697,13.052,0.320;2.413,16.025,1.017;12.568,12.046,0.440;13.069,11.991,0.344;0.651,19.217,0.211;19.325,14.597,0.983;6.886,16.213,1.209;8.312,17.847,0.443;6.078,11.756,1.208;8.796,1.434,0.471;0.987,8.153,0.497;4.228,1.169,0.617;5.600,19.428,0.473;16.844,10.292,0.428;14.326,15.398,0.318;15.346,0.204,0.321;7.356,17.960,1.789;7.533,12.137,0.301;12.397,10.857,0.351;13.327,14.580,0.352;9.147,17.401,0.896;14.761,11.142,1.354;17.929,12.763,0.407;8.509,10.708,0.305;7.067,13.648,0.221;17.358,12.216,1.230;12.319,2.069,0.457;6.860,0.286,0.407;5.763,0.702,0.254;6.543,15.679,2.198;13.294,15.519,1.571;2.936,1.792,0.474;4.069,14.585,1.369;4.850,17.357,1.526;7.229,12.655,0.269;6.600,13.876,0.866;2.806,4.893,0.342;16.312,9.388,0.463;19.779,1.921,0.310;9.318,6.567,0.906;9.796,0.782,0.204;12.463,16.401,0.824;13.307,17.473,0.407;17.963,12.091,1.666;5.960,17.868,1.136;15.103,18.827,0.255;9.799,4.120,1.994;12.885,13.411,0.337;5.436,2.236,0.353;0.540,16.586,0.419;13.095,2.775,0.428;8.609,14.104,0.381;0.971,18.921,0.801;18.929,9.917,2.049;5.921,12.594,1.363;2.326,1.353,2.213;9.006,0.590,1.084;2.888,18.191,0.313;12.312,17.346,0.630;4.376,13.784,0.772;10.332,1.331,0.420;19.512,11.593,0.609;2.757,6.226,0.380;11.456,4.300,0.635;16.638,11.413,0.330;17.764,9.536,1.378;10.844,1.428,0.216;10.498,1.623,0.739;1.195,4.275,1.993;8.943,15.604,0.321;17.261,0.180,0.216;10.255,5.664,0.640;3.976,18.881,0.472;12.554,3.565,0.761;1.601,6.007,0.732;1.212,6.856,0.488;13.120,19.327,0.663;15.846,12.937,0.426"
