Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
36,drone_3,13.6729,11.1248,17.0000,17.0000,"5.218,6.360,0.865;17.131,10.138,1.287;4.871,6.600,1.055;7.278,11.740,0.409;3.156,14.137,0.235;2.844,2.517,0.312;2.545,1.363,2.010;6.653,13.960,0.266;10.057,4.422,0.214;17.195,19.736,0.207;19.100,0.822,0.372;5.604,6.522,0.863;11.506,15.670,0.924;13.831,17.693,1.005;18.004,9.247,0.376;14.461,6.650,0.316;5.662,0.418,0.225;12.713,12.164,0.834;6.176,14.579,1.525;8.695,18.594,1.240;4.125,14.712,0.311;0.790,7.417,0.619;5.441,2.342,0.952;4.261,16.223,0.473;7.035,16.302,1.221;9.234,13.532,0.337;7.473,19.422,0.439;14.008,6.003,0.442;12.072,0.359,0.294;13.434,13.674,1.271;17.159,8.832,0.497;16.084,12.822,0.365;15.490,13.194,0.442;13.650,15.639,1.607;18.808,10.318,1.054;6.736,10.718,0.239;9.556,19.041,0.484;1.268,19.127,0.432;15.179,12.144,1.599;2.040,14.284,1.384;0.569,18.075,0.489;1.254,2.987,2.331;4.202,14.203,1.167;15.780,11.495,1.899;0.181,14.612,0.350;14.767,8.776,0.988;15.698,3.833,0.281;9.584,13.724,0.978;10.887,6.359,0.849;10.513,18.458,0.498;7.079,0.435,0.707;1.719,0.897,1.217;16.384,12.080,1.657;6.919,13.301,0.490;10.717,18.004,0.325;10.604,4.180,0.934;13.591,12.023,0.238;7.288,13.428,0.841;9.015,14.826,1.149;5.126,14.839,0.822;5.619,14.399,2.340;9.748,19.620,0.440;12.923,14.981,1.950;0.746,15.539,1.226;11.540,15.264,0.866;6.258,7.953,0.257;0.804,19.603,0.397;2.007,16.795,0.259;18.352,12.147,0.390;4.557,11.277,0.774;2.892,15.484,0.397;6.653,12.339,1.015;1.391,12.808,1.255;19.493,19.386,0.765;10.212,16.007,0.489;2.076,7.178,0.360;13.082,19.644,0.456;9.581,18.626,1.273;0.599,16.924,0.919;0.776,19.660,0.649;6.145,11.508,0.729"
36,drone_4,18.2670,7.4383,17.0000,17.0000,"5.218,6.360,0.865;17.131,10.138,1.287;4.871,6.600,1.055;7.278,11.740,0.409;3.156,14.137,0.235;2.844,2.517,0.312;2.545,1.363,2.010;6.653,13.960,0.266;10.057,4.422,0.214;17.195,19.736,0.207;19.100,0.822,0.372;5.604,6.522,0.863;11.506,15.670,0.924;13.831,17.693,1.005;18.004,9.247,0.376;14.461,6.650,0.316;5.662,0.418,0.225;12.713,12.164,0.834;6.176,14.579,1.525;8.695,18.594,1.240;4.125,14.712,0.311;0.790,7.417,0.619;5.441,2.342,0.952;4.261,16.223,0.473;7.035,16.302,1.221;9.234,13.532,0.337;7.473,19.422,0.439;14.008,6.003,0.442;12.072,0.359,0.294;13.434,13.674,1.271;17.159,8.832,0.497;16.084,12.822,0.365;15.490,13.194,0.442;13.650,15.639,1.607;18.808,10.318,1.054;6.736,10.718,0.239;9.556,19.041,0.484;1.268,19.127,0.432;15.179,12.144,1.599;2.040,14.284,1.384;0.569,18.075,0.489;1.254,2.987,2.331;4.202,14.203,1.167;15.780,11.495,1.899;0.181,14.612,0.350;14.767,8.776,0.988;15.698,3.833,0.281;9.584,13.724,0.978;10.887,6.359,0.849;10.513,18.458,0.498;7.079,0.435,0.707;1.719,0.897,1.217;16.384,12.080,1.657;6.919,13.301,0.490;10.717,18.004,0.325;10.604,4.180,0.934;13.591,12.023,0.238;7.288,13.428,0.841;9.015,14.826,1.149;5.126,14.839,0.822;5.619,14.399,2.340;9.748,19.620,0.440;12.923,14.981,1.950;0.746,15.539,1.226;11.540,15.264,0.866;6.258,7.953,0.257;0.804,19.603,0.397;2.007,16.795,0.259;18.352,12.147,0.390;4.557,11.277,0.774;2.892,15.484,0.397;6.653,12.339,1.015;1.391,12.808,1.255;19.493,19.386,0.765;10.212,16.007,0.489;2.076,7.178,0.360;13.082,19.644,0.456;9.581,18.626,1.273;0.599,16.924,0.919;0.776,19.660,0.649;6.145,11.508,0.729"
36,drone_7,15.2961,5.2275,17.0000,17.0000,"5.218,6.360,0.865;17.131,10.138,1.287;4.871,6.600,1.055;7.278,11.740,0.409;3.156,14.137,0.235;2.844,2.517,0.312;2.545,1.363,2.010;6.653,13.960,0.266;10.057,4.422,0.214;17.195,19.736,0.207;19.100,0.822,0.372;5.604,6.522,0.863;11.506,15.670,0.924;13.831,17.693,1.005;18.004,9.247,0.376;14.461,6.650,0.316;5.662,0.418,0.225;12.713,12.164,0.834;6.176,14.579,1.525;8.695,18.594,1.240;4.125,14.712,0.311;0.790,7.417,0.619;5.441,2.342,0.952;4.261,16.223,0.473;7.035,16.302,1.221;9.234,13.532,0.337;7.473,19.422,0.439;14.008,6.003,0.442;12.072,0.359,0.294;13.434,13.674,1.271;17.159,8.832,0.497;16.084,12.822,0.365;15.490,13.194,0.442;13.650,15.639,1.607;18.808,10.318,1.054;6.736,10.718,0.239;9.556,19.041,0.484;1.268,19.127,0.432;15.179,12.144,1.599;2.040,14.284,1.384;0.569,18.075,0.489;1.254,2.987,2.331;4.202,14.203,1.167;15.780,11.495,1.899;0.181,14.612,0.350;14.767,8.776,0.988;15.698,3.833,0.281;9.584,13.724,0.978;10.887,6.359,0.849;10.513,18.458,0.498;7.079,0.435,0.707;1.719,0.897,1.217;16.384,12.080,1.657;6.919,13.301,0.490;10.717,18.004,0.325;10.604,4.180,0.934;13.591,12.023,0.238;7.288,13.428,0.841;9.015,14.826,1.149;5.126,14.839,0.822;5.619,14.399,2.340;9.748,19.620,0.440;12.923,14.981,1.950;0.746,15.539,1.226;11.540,15.264,0.866;6.258,7.953,0.257;0.804,19.603,0.397;2.007,16.795,0.259;18.352,12.147,0.390;4.557,11.277,0.774;2.892,15.484,0.397;6.653,12.339,1.015;1.391,12.808,1.255;19.493,19.386,0.765;10.212,16.007,0.489;2.076,7.178,0.360;13.082,19.644,0.456;9.581,18.626,1.273;0.599,16.924,0.919;0.776,19.660,0.649;6.145,11.508,0.729"
36,drone_9,11.1776,9.7958,17.0000,17.0000,"5.218,6.360,0.865;17.131,10.138,1.287;4.871,6.600,1.055;7.278,11.740,0.409;3.156,14.137,0.235;2.844,2.517,0.312;2.545,1.363,2.010;6.653,13.960,0.266;10.057,4.422,0.214;17.195,19.736,0.207;19.100,0.822,0.372;5.604,6.522,0.863;11.506,15.670,0.924;13.831,17.693,1.005;18.004,9.247,0.376;14.461,6.650,0.316;5.662,0.418,0.225;12.713,12.164,0.834;6.176,14.579,1.525;8.695,18.594,1.240;4.125,14.712,0.311;0.790,7.417,0.619;5.441,2.342,0.952;4.261,16.223,0.473;7.035,16.302,1.221;9.234,13.532,0.337;7.473,19.422,0.439;14.008,6.003,0.442;12.072,0.359,0.294;13.434,13.674,1.271;17.159,8.832,0.497;16.084,12.822,0.365;15.490,13.194,0.442;13.650,15.639,1.607;18.808,10.318,1.054;6.736,10.718,0.239;9.556,19.041,0.484;1.268,19.127,0.432;15.179,12.144,1.599;2.040,14.284,1.384;0.569,18.075,0.489;1.254,2.987,2.331;4.202,14.203,1.167;15.780,11.495,1.899;0.181,14.612,0.350;14.767,8.776,0.988;15.698,3.833,0.281;9.584,13.724,0.978;10.887,6.359,0.849;10.513,18.458,0.498;7.079,0.435,0.707;1.719,0.897,1.217;16.384,12.080,1.657;6.919,13.301,0.490;10.717,18.004,0.325;10.604,4.180,0.934;13.591,12.023,0.238;7.288,13.428,0.841;9.015,14.826,1.149;5.126,14.839,0.822;5.619,14.399,2.340;9.748,19.620,0.440;12.923,14.981,1.950;0.746,15.539,1.226;11.540,15.264,0.866;6.258,7.953,0.257;0.804,19.603,0.397;2.007,16.795,0.259;18.352,12.147,0.390;4.557,11.277,0.774;2.892,15.484,0.397;6.653,12.339,1.015;1.391,12.808,1.255;19.493,19.386,0.765;10.212,16.007,0.489;2.076,7.178,0.360;13.082,19.644,0.456;9.581,18.626,1.273;0.599,16.924,0.919;0.776,19.660,0.649;6.145,11.508,0.729"
37,drone_1,9.2049,10.4185,17.0000,17.0000,"5.218,6.360,0.865;17.131,10.138,1.287;4.871,6.600,1.055;7.278,11.740,0.409;3.156,14.137,0.235;2.844,2.517,0.312;2.545,1.363,2.010;6.653,13.960,0.266;10.057,4.422,0.214;17.195,19.736,0.207;19.100,0.822,0.372;5.604,6.522,0.863;11.506,15.670,0.924;13.831,17.693,1.005;18.004,9.247,0.376;14.461,6.650,0.316;5.662,0.418,0.225;12.713,12.164,0.834;6.176,14.579,1.525;8.695,18.594,1.240;4.125,14.712,0.311;0.790,7.417,0.619;5.441,2.342,0.952;4.261,16.223,0.473;7.035,16.302,1.221;9.234,13.532,0.337;7.473,19.422,0.439;14.008,6.003,0.442;12.072,0.359,0.294;13.434,13.674,1.271;17.159,8.832,0.497;16.084,12.822,0.365;15.490,13.194,0.442;13.650,15.639,1.607;18.808,10.318,1.054;6.736,10.718,0.239;9.556,19.041,0.484;1.268,19.127,0.432;15.179,12.144,1.599;2.040,14.284,1.384;0.569,18.075,0.489;1.254,2.987,2.331;4.202,14.203,1.167;15.780,11.495,1.899;0.181,14.612,0.350;14.767,8.776,0.988;15.698,3.833,0.281;9.584,13.724,0.978;10.887,6.359,0.849;10.513,18.458,0.498;7.079,0.435,0.707;1.719,0.897,1.217;16.384,12.080,1.657;6.919,13.301,0.490;10.717,18.004,0.325;10.604,4.180,0.934;13.591,12.023,0.238;7.288,13.428,0.841;9.015,14.826,1.149;5.126,14.839,0.822;5.619,14.399,2.340;9.748,19.620,0.440;12.923,14.981,1.950;0.746,15.539,1.226;11.540,15.264,0.866;6.258,7.953,0.257;0.804,19.603,0.397;2.007,16.795,0.259;18.352,12.147,0.390;4.557,11.277,0.774;2.892,15.484,0.397;6.653,12.339,1.015;1.391,12.808,1.255;19.493,19.386,0.765;10.212,16.007,0.489;2.076,7.178,0.360;13.082,19.644,0.456;9.581,18.626,1.273;0.599,16.924,0.919;0.776,19.660,0.649;6.145,11.508,0.729"
37,drone_3,-100.0000,-100.0000,17.0000,17.0000,"5.218,6.360,0.865;17.131,10.138,1.287;4.871,6.600,1.055;7.278,11.740,0.409;3.156,14.137,0.235;2.844,2.517,0.312;2.545,1.363,2.010;6.653,13.960,0.266;10.057,4.422,0.214;17.195,19.736,0.207;19.100,0.822,0.372;5.604,6.522,0.863;11.506,15.670,0.924;13.831,17.693,1.005;18.004,9.247,0.376;14.461,6.650,0.316;5.662,0.418,0.225;12.713,12.164,0.834;6.176,14.579,1.525;8.695,18.594,1.240;4.125,14.712,0.311;0.790,7.417,0.619;5.441,2.342,0.952;4.261,16.223,0.473;7.035,16.302,1.221;9.234,13.532,0.337;7.473,19.422,0.439;14.008,6.003,0.442;12.072,0.359,0.294;13.434,13.674,1.271;17.159,8.832,0.497;16.084,12.822,0.365;15.490,13.194,0.442;13.650,15.639,1.607;18.808,10.318,1.054;6.736,10.718,0.239;9.556,19.041,0.484;1.268,19.127,0.432;15.179,12.144,1.599;2.040,14.284,1.384;0.569,18.075,0.489;1.254,2.987,2.331;4.202,14.203,1.167;15.780,11.495,1.899;0.181,14.612,0.350;14.767,8.776,0.988;15.698,3.833,0.281;9.584,13.724,0.978;10.887,6.359,0.849;10.513,18.458,0.498;7.079,0.435,0.707;1.719,0.897,1.217;16.384,12.080,1.657;6.919,13.301,0.490;10.717,18.004,0.325;10.604,4.180,0.934;13.591,12.023,0.238;7.288,13.428,0.841;9.015,14.826,1.149;5.126,14.839,0.822;5.619,14.399,2.340;9.748,19.620,0.440;12.923,14.981,1.950;0.746,15.539,1.226;11.540,15.264,0.866;6.258,7.953,0.257;0.804,19.603,0.397;2.007,16.795,0.259;18.352,12.147,0.390;4.557,11.277,0.774;2.892,15.484,0.397;6.653,12.339,1.015;1.391,12.808,1.255;19.493,19.386,0.765;10.212,16.007,0.489;2.076,7.178,0.360;13.082,19.644,0.456;9.581,18.626,1.273;0.599,16.924,0.919;0.776,19.660,0.649;6.145,11.508,0.729"
37,drone_4,18.3934,7.5933,17.0000,17.0000,"5.218,6.360,0.865;17.131,10.138,1.287;4.871,6.600,1.055;7.278,11.740,0.409;3.156,14.137,0.235;2.844,2.517,0.312;2.545,1.363,2.010;6.653,13.960,0.266;10.057,4.422,0.214;17.195,19.736,0.207;19.100,0.822,0.372;5.604,6.522,0.863;11.506,15.670,0.924;13.831,17.693,1.005;18.004,9.247,0.376;14.461,6.650,0.316;5.662,0.418,0.225;12.713,12.164,0.834;6.176,14.579,1.525;8.695,18.594,1.240;4.125,14.712,0.311;0.790,7.417,0.619;5.441,2.342,0.952;4.261,16.223,0.473;7.035,16.302,1.221;9.234,13.532,0.337;7.473,19.422,0.439;14.008,6.003,0.442;12.072,0.359,0.294;13.434,13.674,1.271;17.159,8.832,0.497;16.084,12.822,0.365;15.490,13.194,0.442;13.650,15.639,1.607;18.808,10.318,1.054;6.736,10.718,0.239;9.556,19.041,0.484;1.268,19.127,0.432;15.179,12.144,1.599;2.040,14.284,1.384;0.569,18.075,0.489;1.254,2.987,2.331;4.202,14.203,1.167;15.780,11.495,1.899;0.181,14.612,0.350;14.767,8.776,0.988;15.698,3.833,0.281;9.584,13.724,0.978;10.887,6.359,0.849;10.513,18.458,0.498;7.079,0.435,0.707;1.719,0.897,1.217;16.384,12.080,1.657;6.919,13.301,0.490;10.717,18.004,0.325;10.604,4.180,0.934;13.591,12.023,0.238;7.288,13.428,0.841;9.015,14.826,1.149;5.126,14.839,0.822;5.619,14.399,2.340;9.748,19.620,0.440;12.923,14.981,1.950;0.746,15.539,1.226;11.540,15.264,0.866;6.258,7.953,0.257;0.804,19.603,0.397;2.007,16.795,0.259;18.352,12.147,0.390;4.557,11.277,0.774;2.892,15.484,0.397;6.653,12.339,1.015;1.391,12.808,1.255;19.493,19.386,0.765;10.212,16.007,0.489;2.076,7.178,0.360;13.082,19.644,0.456;9.581,18.626,1.273;0.599,16.924,0.919;0.776,19.660,0.649;6.145,11.508,0.729"
37,drone_7,15.4527,5.3518,17.0000,17.0000,"5.218,6.360,0.865;17.131,10.138,1.287;4.871,6.600,1.055;7.278,11.740,0.409;3.156,14.137,0.235;2.844,2.517,0.312;2.545,1.363,2.010;6.653,13.960,0.266;10.057,4.422,0.214;17.195,19.736,0.207;19.100,0.822,0.372;5.604,6.522,0.863;11.506,15.670,0.924;13.831,17.693,1.005;18.004,9.247,0.376;14.461,6.650,0.316;5.662,0.418,0.225;12.713,12.164,0.834;6.176,14.579,1.525;8.695,18.594,1.240;4.125,14.712,0.311;0.790,7.417,0.619;5.441,2.342,0.952;4.261,16.223,0.473;7.035,16.302,1.221;9.234,13.532,0.337;7.473,19.422,0.439;14.008,6.003,0.442;12.072,0.359,0.294;13.434,13.674,1.271;17.159,8.832,0.497;16.084,12.822,0.365;15.490,13.194,0.442;13.650,15.639,1.607;18.808,10.318,1.054;6.736,10.718,0.239;9.556,19.041,0.484;1.268,19.127,0.432;15.179,12.144,1.599;2.040,14.284,1.384;0.569,18.075,0.489;1.254,2.987,2.331;4.202,14.203,1.167;15.780,11.495,1.899;0.181,14.612,0.350;14.767,8.776,0.988;15.698,3.833,0.281;9.584,13.724,0.978;10.887,6.359,0.849;10.513,18.458,0.498;7.079,0.435,0.707;1.719,0.897,1.217;16.384,12.080,1.657;6.919,13.301,0.490;10.717,18.004,0.325;10.604,4.180,0.934;13.591,12.023,0.238;7.288,13.428,0.841;9.015,14.826,1.149;5.126,14.839,0.822;5.619,14.399,2.340;9.748,19.620,0.440;12.923,14.981,1.950;0.746,15.539,1.226;11.540,15.264,0.866;6.258,7.953,0.257;0.804,19.603,0.397;2.007,16.795,0.259;18.352,12.147,0.390;4.557,11.277,0.774;2.892,15.484,0.397;6.653,12.339,1.015;1.391,12.808,1.255;19.493,19.386,0.765;10.212,16.007,0.489;2.076,7.178,0.360;13.082,19.644,0.456;9.581,18.626,1.273;0.599,16.924,0.919;0.776,19.660,0.649;6.145,11.508,0.729"
37,drone_9,11.3215,9.9347,17.0000,17.0000,"5.218,6.360,0.865;17.131,10.138,1.287;4.871,6.600,1.055;7.278,11.740,0.409;3.156,14.137,0.235;2.844,2.517,0.312;2.545,1.363,2.010;6.653,13.960,0.266;10.057,4.422,0.214;17.195,19.736,0.207;19.100,0.822,0.372;5.604,6.522,0.863;11.506,15.670,0.924;13.831,17.693,1.005;18.004,9.247,0.376;14.461,6.650,0.316;5.662,0.418,0.225;12.713,12.164,0.834;6.176,14.579,1.525;8.695,18.594,1.240;4.125,14.712,0.311;0.790,7.417,0.619;5.441,2.342,0.952;4.261,16.223,0.473;7.035,16.302,1.221;9.234,13.532,0.337;7.473,19.422,0.439;14.008,6.003,0.442;12.072,0.359,0.294;13.434,13.674,1.271;17.159,8.832,0.497;16.084,12.822,0.365;15.490,13.194,0.442;13.650,15.639,1.607;18.808,10.318,1.054;6.736,10.718,0.239;9.556,19.041,0.484;1.268,19.127,0.432;15.179,12.144,1.599;2.040,14.284,1.384;0.569,18.075,0.489;1.254,2.987,2.331;4.202,14.203,1.167;15.780,11.495,1.899;0.181,14.612,0.350;14.767,8.776,0.988;15.698,3.833,0.281;9.584,13.724,0.978;10.887,6.359,0.849;10.513,18.458,0.498;7.079,0.435,0.707;1.719,0.897,1.217;16.384,12.080,1.657;6.919,13.301,0.490;10.717,18.004,0.325;10.604,4.180,0.934;13.591,12.023,0.238;7.288,13.428,0.841;9.015,14.826,1.149;5.126,14.839,0.822;5.619,14.399,2.340;9.748,19.620,0.440;12.923,14.981,1.950;0.746,15.539,1.226;11.540,15.264,0.866;6.258,7.953,0.257;0.804,19.603,0.397;2.007,16.795,0.259;18.352,12.147,0.390;4.557,11.277,0.774;2.892,15.484,0.397;6.653,12.339,1.015;1.391,12.808,1.255;19.493,19.386,0.765;10.212,16.007,0.489;2.076,7.178,0.360;13.082,19.644,0.456;9.581,18.626,1.273;0.599,16.924,0.919;0.776,19.660,0.649;6.145,11.508,0.729"
38,drone_1,9.3778,10.5191,17.0000,17.0000,"5.218,6.360,0.865;17.131,10.138,1.287;4.871,6.600,1.055;7.278,11.740,0.409;3.156,14.137,0.235;2.844,2.517,0.312;2.545,1.363,2.010;6.653,13.960,0.266;10.057,4.422,0.214;17.195,19.736,0.207;19.100,0.822,0.372;5.604,6.522,0.863;11.506,15.670,0.924;13.831,17.693,1.005;18.004,9.247,0.376;14.461,6.650,0.316;5.662,0.418,0.225;12.713,12.164,0.834;6.176,14.579,1.525;8.695,18.594,1.240;4.125,14.712,0.311;0.790,7.417,0.619;5.441,2.342,0.952;4.261,16.223,0.473;7.035,16.302,1.221;9.234,13.532,0.337;7.473,19.422,0.439;14.008,6.003,0.442;12.072,0.359,0.294;13.434,13.674,1.271;17.159,8.832,0.497;16.084,12.822,0.365;15.490,13.194,0.442;13.650,15.639,1.607;18.808,10.318,1.054;6.736,10.718,0.239;9.556,19.041,0.484;1.268,19.127,0.432;15.179,12.144,1.599;2.040,14.284,1.384;0.569,18.075,0.489;1.254,2.987,2.331;4.202,14.203,1.167;15.780,11.495,1.899;0.181,14.612,0.350;14.767,8.776,0.988;15.698,3.833,0.281;9.584,13.724,0.978;10.887,6.359,0.849;10.513,18.458,0.498;7.079,0.435,0.707;1.719,0.897,1.217;16.384,12.080,1.657;6.919,13.301,0.490;10.717,18.004,0.325;10.604,4.180,0.934;13.591,12.023,0.238;7.288,13.428,0.841;9.015,14.826,1.149;5.126,14.839,0.822;5.619,14.399,2.340;9.748,19.620,0.440;12.923,14.981,1.950;0.746,15.539,1.226;11.540,15.264,0.866;6.258,7.953,0.257;0.804,19.603,0.397;2.007,16.795,0.259;18.352,12.147,0.390;4.557,11.277,0.774;2.892,15.484,0.397;6.653,12.339,1.015;1.391,12.808,1.255;19.493,19.386,0.765;10.212,16.007,0.489;2.076,7.178,0.360;13.082,19.644,0.456;9.581,18.626,1.273;0.599,16.924,0.919;0.776,19.660,0.649;6.145,11.508,0.729"
38,drone_4,18.5187,7.7492,17.0000,17.0000,"5.218,6.360,0.865;17.131,10.138,1.287;4.871,6.600,1.055;7.278,11.740,0.409;3.156,14.137,0.235;2.844,2.517,0.312;2.545,1.363,2.010;6.653,13.960,0.266;10.057,4.422,0.214;17.195,19.736,0.207;19.100,0.822,0.372;5.604,6.522,0.863;11.506,15.670,0.924;13.831,17.693,1.005;18.004,9.247,0.376;14.461,6.650,0.316;5.662,0.418,0.225;12.713,12.164,0.834;6.176,14.579,1.525;8.695,18.594,1.240;4.125,14.712,0.311;0.790,7.417,0.619;5.441,2.342,0.952;4.261,16.223,0.473;7.035,16.302,1.221;9.234,13.532,0.337;7.473,19.422,0.439;14.008,6.003,0.442;12.072,0.359,0.294;13.434,13.674,1.271;17.159,8.832,0.497;16.084,12.822,0.365;15.490,13.194,0.442;13.650,15.639,1.607;18.808,10.318,1.054;6.736,10.718,0.239;9.556,19.041,0.484;1.268,19.127,0.432;15.179,12.144,1.599;2.040,14.284,1.384;0.569,18.075,0.489;1.254,2.987,2.331;4.202,14.203,1.167;15.780,11.495,1.899;0.181,14.612,0.350;14.767,8.776,0.988;15.698,3.833,0.281;9.584,13.724,0.978;10.887,6.359,0.849;10.513,18.458,0.498;7.079,0.435,0.707;1.719,0.897,1.217;16.384,12.080,1.657;6.919,13.301,0.490;10.717,18.004,0.325;10.604,4.180,0.934;13.591,12.023,0.238;7.288,13.428,0.841;9.015,14.826,1.149;5.126,14.839,0.822;5.619,14.399,2.340;9.748,19.620,0.440;12.923,14.981,1.950;0.746,15.539,1.226;11.540,15.264,0.866;6.258,7.953,0.257;0.804,19.603,0.397;2.007,16.795,0.259;18.352,12.147,0.390;4.557,11.277,0.774;2.892,15.484,0.397;6.653,12.339,1.015;1.391,12.808,1.255;19.493,19.386,0.765;10.212,16.007,0.489;2.076,7.178,0.360;13.082,19.644,0.456;9.581,18.626,1.273;0.599,16.924,0.919;0.776,19.660,0.649;6.145,11.508,0.729"
38,drone_7,15.6098,5.4757,17.0000,17.0000,"5.218,6.360,0.865;17.131,10.138,1.287;4.871,6.600,1.055;7.278,11.740,0.409;3.156,14.137,0.235;2.844,2.517,0.312;2.545,1.363,2.010;6.653,13.960,0.266;10.057,4.422,0.214;17.195,19.736,0.207;19.100,0.822,0.372;5.604,6.522,0.863;11.506,15.670,0.924;13.831,17.693,1.005;18.004,9.247,0.376;14.461,6.650,0.316;5.662,0.418,0.225;12.713,12.164,0.834;6.176,14.579,1.525;8.695,18.594,1.240;4.125,14.712,0.311;0.790,7.417,0.619;5.441,2.342,0.952;4.261,16.223,0.473;7.035,16.302,1.221;9.234,13.532,0.337;7.473,19.422,0.439;14.008,6.003,0.442;12.072,0.359,0.294;13.434,13.674,1.271;17.159,8.832,0.497;16.084,12.822,0.365;15.490,13.194,0.442;13.650,15.639,1.607;18.808,10.318,1.054;6.736,10.718,0.239;9.556,19.041,0.484;1.268,19.127,0.432;15.179,12.144,1.599;2.040,14.284,1.384;0.569,18.075,0.489;1.254,2.987,2.331;4.202,14.203,1.167;15.780,11.495,1.899;0.181,14.612,0.350;14.767,8.776,0.988;15.698,3.833,0.281;9.584,13.724,0.978;10.887,6.359,0.849;10.513,18.458,0.498;7.079,0.435,0.707;1.719,0.897,1.217;16.384,12.080,1.657;6.919,13.301,0.490;10.717,18.004,0.325;10.604,4.180,0.934;13.591,12.023,0.238;7.288,13.428,0.841;9.015,14.826,1.149;5.126,14.839,0.822;5.619,14.399,2.340;9.748,19.620,0.440;12.923,14.981,1.950;0.746,15.539,1.226;11.540,15.264,0.866;6.258,7.953,0.257;0.804,19.603,0.397;2.007,16.795,0.259;18.352,12.147,0.390;4.557,11.277,0.774;2.892,15.484,0.397;6.653,12.339,1.015;1.391,12.808,1.255;19.493,19.386,0.765;10.212,16.007,0.489;2.076,7.178,0.360;13.082,19.644,0.456;9.581,18.626,1.273;0.599,16.924,0.919;0.776,19.660,0.649;6.145,11.508,0.729"
38,drone_9,11.4761,10.0616,17.0000,17.0000,"5.218,6.360,0.865;17.131,10.138,1.287;4.871,6.600,1.055;7.278,11.740,0.409;3.156,14.137,0.235;2.844,2.517,0.312;2.545,1.363,2.010;6.653,13.960,0.266;10.057,4.422,0.214;17.195,19.736,0.207;19.100,0.822,0.372;5.604,6.522,0.863;11.506,15.670,0.924;13.831,17.693,1.005;18.004,9.247,0.376;14.461,6.650,0.316;5.662,0.418,0.225;12.713,12.164,0.834;6.176,14.579,1.525;8.695,18.594,1.240;4.125,14.712,0.311;0.790,7.417,0.619;5.441,2.342,0.952;4.261,16.223,0.473;7.035,16.302,1.221;9.234,13.532,0.337;7.473,19.422,0.439;14.008,6.003,0.442;12.072,0.359,0.294;13.434,13.674,1.271;17.159,8.832,0.497;16.084,12.822,0.365;15.490,13.194,0.442;13.650,15.639,1.607;18.808,10.318,1.054;6.736,10.718,0.239;9.556,19.041,0.484;1.268,19.127,0.432;15.179,12.144,1.599;2.040,14.284,1.384;0.569,18.075,0.489;1.254,2.987,2.331;4.202,14.203,1.167;15.780,11.495,1.899;0.181,14.612,0.350;14.767,8.776,0.988;15.698,3.833,0.281;9.584,13.724,0.978;10.887,6.359,0.849;10.513,18.458,0.498;7.079,0.435,0.707;1.719,0.897,1.217;16.384,12.080,1.657;6.919,13.301,0.490;10.717,18.004,0.325;10.604,4.180,0.934;13.591,12.023,0.238;7.288,13.428,0.841;9.015,14.826,1.149;5.126,14.839,0.822;5.619,14.399,2.340;9.748,19.620,0.440;12.923,14.981,1.950;0.746,15.539,1.226;11.540,15.264,0.866;6.258,7.953,0.257;0.804,19.603,0.397;2.007,16.795,0.259;18.352,12.147,0.390;4.557,11.277,0.774;2.892,15.484,0.397;6.653,12.339,1.015;1.391,12.808,1.255;19.493,19.386,0.765;10.212,16.007,0.489;2.076,7.178,0.360;13.082,19.644,0.456;9.581,18.626,1.273;0.599,16.924,0.919;0.776,19.660,0.649;6.145,11.508,0.729"
