Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
2,drone_6,6.8983,11.4747,14.9316,10.0098,"5.006,3.118,0.971;17.427,12.373,0.205;10.815,11.822,1.076;8.207,10.461,0.759;0.848,3.287,1.399;4.837,7.778,0.833;18.537,9.401,0.488;19.341,4.330,1.269;5.791,8.385,0.495;17.558,17.895,0.238;9.121,13.385,0.378;17.391,5.102,1.945;4.571,18.419,0.426;8.183,3.855,1.750;8.442,14.509,1.204;3.886,19.786,0.206;16.724,12.943,0.287;5.294,0.306,0.382;12.208,5.269,1.750;17.587,17.280,0.426;14.219,3.337,1.124;8.860,6.701,1.639;2.868,18.220,0.274;0.880,11.056,0.332;6.810,18.254,0.370;4.011,3.849,1.182;15.052,17.291,0.690;13.847,1.149,1.333;19.523,5.365,0.441;12.528,14.359,0.342;8.980,1.808,1.729;18.852,2.465,1.928;3.552,8.073,0.960;19.626,14.427,0.691;12.508,1.942,0.413;2.313,12.517,0.202;14.792,17.357,1.754;1.238,11.179,0.337;14.460,17.751,1.729;0.854,6.159,0.721;11.793,18.390,0.331;12.462,17.821,0.228;12.646,18.226,0.416;1.929,17.004,0.933;17.220,9.573,0.325;10.925,13.437,0.401;10.728,6.700,0.467;4.428,16.631,1.885;12.822,19.402,0.475;3.089,17.603,0.283;13.612,5.806,1.054;15.591,3.441,0.405;11.193,4.203,0.497;11.888,1.163,0.243;2.948,2.918,0.401;5.268,8.508,0.244;15.808,7.420,0.251;5.914,2.039,0.495;7.023,7.105,0.463;6.205,3.324,0.204;18.816,16.109,1.198;2.478,7.825,0.431;0.759,19.246,0.270;12.927,7.772,0.213;8.147,16.666,0.815;16.135,6.352,0.263;11.741,16.209,0.356;6.827,7.898,2.345"
2,drone_7,14.8573,12.2550,14.9316,10.0098,"5.006,3.118,0.971;17.427,12.373,0.205;10.815,11.822,1.076;8.207,10.461,0.759;0.848,3.287,1.399;4.837,7.778,0.833;18.537,9.401,0.488;19.341,4.330,1.269;5.791,8.385,0.495;17.558,17.895,0.238;9.121,13.385,0.378;17.391,5.102,1.945;4.571,18.419,0.426;8.183,3.855,1.750;8.442,14.509,1.204;3.886,19.786,0.206;16.724,12.943,0.287;5.294,0.306,0.382;12.208,5.269,1.750;17.587,17.280,0.426;14.219,3.337,1.124;8.860,6.701,1.639;2.868,18.220,0.274;0.880,11.056,0.332;6.810,18.254,0.370;4.011,3.849,1.182;15.052,17.291,0.690;13.847,1.149,1.333;19.523,5.365,0.441;12.528,14.359,0.342;8.980,1.808,1.729;18.852,2.465,1.928;3.552,8.073,0.960;19.626,14.427,0.691;12.508,1.942,0.413;2.313,12.517,0.202;14.792,17.357,1.754;1.238,11.179,0.337;14.460,17.751,1.729;0.854,6.159,0.721;11.793,18.390,0.331;12.462,17.821,0.228;12.646,18.226,0.416;1.929,17.004,0.933;17.220,9.573,0.325;10.925,13.437,0.401;10.728,6.700,0.467;4.428,16.631,1.885;12.822,19.402,0.475;3.089,17.603,0.283;13.612,5.806,1.054;15.591,3.441,0.405;11.193,4.203,0.497;11.888,1.163,0.243;2.948,2.918,0.401;5.268,8.508,0.244;15.808,7.420,0.251;5.914,2.039,0.495;7.023,7.105,0.463;6.205,3.324,0.204;18.816,16.109,1.198;2.478,7.825,0.431;0.759,19.246,0.270;12.927,7.772,0.213;8.147,16.666,0.815;16.135,6.352,0.263;11.741,16.209,0.356;6.827,7.898,2.345"
2,drone_8,2.7699,6.3997,14.9316,10.0098,"5.006,3.118,0.971;17.427,12.373,0.205;10.815,11.822,1.076;8.207,10.461,0.759;0.848,3.287,1.399;4.837,7.778,0.833;18.537,9.401,0.488;19.341,4.330,1.269;5.791,8.385,0.495;17.558,17.895,0.238;9.121,13.385,0.378;17.391,5.102,1.945;4.571,18.419,0.426;8.183,3.855,1.750;8.442,14.509,1.204;3.886,19.786,0.206;16.724,12.943,0.287;5.294,0.306,0.382;12.208,5.269,1.750;17.587,17.280,0.426;14.219,3.337,1.124;8.860,6.701,1.639;2.868,18.220,0.274;0.880,11.056,0.332;6.810,18.254,0.370;4.011,3.849,1.182;15.052,17.291,0.690;13.847,1.149,1.333;19.523,5.365,0.441;12.528,14.359,0.342;8.980,1.808,1.729;18.852,2.465,1.928;3.552,8.073,0.960;19.626,14.427,0.691;12.508,1.942,0.413;2.313,12.517,0.202;14.792,17.357,1.754;1.238,11.179,0.337;14.460,17.751,1.729;0.854,6.159,0.721;11.793,18.390,0.331;12.462,17.821,0.228;12.646,18.226,0.416;1.929,17.004,0.933;17.220,9.573,0.325;10.925,13.437,0.401;10.728,6.700,0.467;4.428,16.631,1.885;12.822,19.402,0.475;3.089,17.603,0.283;13.612,5.806,1.054;15.591,3.441,0.405;11.193,4.203,0.497;11.888,1.163,0.243;2.948,2.918,0.401;5.268,8.508,0.244;15.808,7.420,0.251;5.914,2.039,0.495;7.023,7.105,0.463;6.205,3.324,0.204;18.816,16.109,1.198;2.478,7.825,0.431;0.759,19.246,0.270;12.927,7.772,0.213;8.147,16.666,0.815;16.135,6.352,0.263;11.741,16.209,0.356;6.827,7.898,2.345"
2,drone_9,17.1293,17.7581,14.9316,10.0098,"5.006,3.118,0.971;17.427,12.373,0.205;10.815,11.822,1.076;8.207,10.461,0.759;0.848,3.287,1.399;4.837,7.778,0.833;18.537,9.401,0.488;19.341,4.330,1.269;5.791,8.385,0.495;17.558,17.895,0.238;9.121,13.385,0.378;17.391,5.102,1.945;4.571,18.419,0.426;8.183,3.855,1.750;8.442,14.509,1.204;3.886,19.786,0.206;16.724,12.943,0.287;5.294,0.306,0.382;12.208,5.269,1.750;17.587,17.280,0.426;14.219,3.337,1.124;8.860,6.701,1.639;2.868,18.220,0.274;0.880,11.056,0.332;6.810,18.254,0.370;4.011,3.849,1.182;15.052,17.291,0.690;13.847,1.149,1.333;19.523,5.365,0.441;12.528,14.359,0.342;8.980,1.808,1.729;18.852,2.465,1.928;3.552,8.073,0.960;19.626,14.427,0.691;12.508,1.942,0.413;2.313,12.517,0.202;14.792,17.357,1.754;1.238,11.179,0.337;14.460,17.751,1.729;0.854,6.159,0.721;11.793,18.390,0.331;12.462,17.821,0.228;12.646,18.226,0.416;1.929,17.004,0.933;17.220,9.573,0.325;10.925,13.437,0.401;10.728,6.700,0.467;4.428,16.631,1.885;12.822,19.402,0.475;3.089,17.603,0.283;13.612,5.806,1.054;15.591,3.441,0.405;11.193,4.203,0.497;11.888,1.163,0.243;2.948,2.918,0.401;5.268,8.508,0.244;15.808,7.420,0.251;5.914,2.039,0.495;7.023,7.105,0.463;6.205,3.324,0.204;18.816,16.109,1.198;2.478,7.825,0.431;0.759,19.246,0.270;12.927,7.772,0.213;8.147,16.666,0.815;16.135,6.352,0.263;11.741,16.209,0.356;6.827,7.898,2.345"
3,drone_0,-100.0000,-100.0000,14.9316,10.0098,"5.006,3.118,0.971;17.427,12.373,0.205;10.815,11.822,1.076;8.207,10.461,0.759;0.848,3.287,1.399;4.837,7.778,0.833;18.537,9.401,0.488;19.341,4.330,1.269;5.791,8.385,0.495;17.558,17.895,0.238;9.121,13.385,0.378;17.391,5.102,1.945;4.571,18.419,0.426;8.183,3.855,1.750;8.442,14.509,1.204;3.886,19.786,0.206;16.724,12.943,0.287;5.294,0.306,0.382;12.208,5.269,1.750;17.587,17.280,0.426;14.219,3.337,1.124;8.860,6.701,1.639;2.868,18.220,0.274;0.880,11.056,0.332;6.810,18.254,0.370;4.011,3.849,1.182;15.052,17.291,0.690;13.847,1.149,1.333;19.523,5.365,0.441;12.528,14.359,0.342;8.980,1.808,1.729;18.852,2.465,1.928;3.552,8.073,0.960;19.626,14.427,0.691;12.508,1.942,0.413;2.313,12.517,0.202;14.792,17.357,1.754;1.238,11.179,0.337;14.460,17.751,1.729;0.854,6.159,0.721;11.793,18.390,0.331;12.462,17.821,0.228;12.646,18.226,0.416;1.929,17.004,0.933;17.220,9.573,0.325;10.925,13.437,0.401;10.728,6.700,0.467;4.428,16.631,1.885;12.822,19.402,0.475;3.089,17.603,0.283;13.612,5.806,1.054;15.591,3.441,0.405;11.193,4.203,0.497;11.888,1.163,0.243;2.948,2.918,0.401;5.268,8.508,0.244;15.808,7.420,0.251;5.914,2.039,0.495;7.023,7.105,0.463;6.205,3.324,0.204;18.816,16.109,1.198;2.478,7.825,0.431;0.759,19.246,0.270;12.927,7.772,0.213;8.147,16.666,0.815;16.135,6.352,0.263;11.741,16.209,0.356;6.827,7.898,2.345"
3,drone_2,-100.0000,-100.0000,14.9316,10.0098,"5.006,3.118,0.971;17.427,12.373,0.205;10.815,11.822,1.076;8.207,10.461,0.759;0.848,3.287,1.399;4.837,7.778,0.833;18.537,9.401,0.488;19.341,4.330,1.269;5.791,8.385,0.495;17.558,17.895,0.238;9.121,13.385,0.378;17.391,5.102,1.945;4.571,18.419,0.426;8.183,3.855,1.750;8.442,14.509,1.204;3.886,19.786,0.206;16.724,12.943,0.287;5.294,0.306,0.382;12.208,5.269,1.750;17.587,17.280,0.426;14.219,3.337,1.124;8.860,6.701,1.639;2.868,18.220,0.274;0.880,11.056,0.332;6.810,18.254,0.370;4.011,3.849,1.182;15.052,17.291,0.690;13.847,1.149,1.333;19.523,5.365,0.441;12.528,14.359,0.342;8.980,1.808,1.729;18.852,2.465,1.928;3.552,8.073,0.960;19.626,14.427,0.691;12.508,1.942,0.413;2.313,12.517,0.202;14.792,17.357,1.754;1.238,11.179,0.337;14.460,17.751,1.729;0.854,6.159,0.721;11.793,18.390,0.331;12.462,17.821,0.228;12.646,18.226,0.416;1.929,17.004,0.933;17.220,9.573,0.325;10.925,13.437,0.401;10.728,6.700,0.467;4.428,16.631,1.885;12.822,19.402,0.475;3.089,17.603,0.283;13.612,5.806,1.054;15.591,3.441,0.405;11.193,4.203,0.497;11.888,1.163,0.243;2.948,2.918,0.401;5.268,8.508,0.244;15.808,7.420,0.251;5.914,2.039,0.495;7.023,7.105,0.463;6.205,3.324,0.204;18.816,16.109,1.198;2.478,7.825,0.431;0.759,19.246,0.270;12.927,7.772,0.213;8.147,16.666,0.815;16.135,6.352,0.263;11.741,16.209,0.356;6.827,7.898,2.345"
3,drone_3,15.9670,13.6586,14.9316,10.0098,"5.006,3.118,0.971;17.427,12.373,0.205;10.815,11.822,1.076;8.207,10.461,0.759;0.848,3.287,1.399;4.837,7.778,0.833;18.537,9.401,0.488;19.341,4.330,1.269;5.791,8.385,0.495;17.558,17.895,0.238;9.121,13.385,0.378;17.391,5.102,1.945;4.571,18.419,0.426;8.183,3.855,1.750;8.442,14.509,1.204;3.886,19.786,0.206;16.724,12.943,0.287;5.294,0.306,0.382;12.208,5.269,1.750;17.587,17.280,0.426;14.219,3.337,1.124;8.860,6.701,1.639;2.868,18.220,0.274;0.880,11.056,0.332;6.810,18.254,0.370;4.011,3.849,1.182;15.052,17.291,0.690;13.847,1.149,1.333;19.523,5.365,0.441;12.528,14.359,0.342;8.980,1.808,1.729;18.852,2.465,1.928;3.552,8.073,0.960;19.626,14.427,0.691;12.508,1.942,0.413;2.313,12.517,0.202;14.792,17.357,1.754;1.238,11.179,0.337;14.460,17.751,1.729;0.854,6.159,0.721;11.793,18.390,0.331;12.462,17.821,0.228;12.646,18.226,0.416;1.929,17.004,0.933;17.220,9.573,0.325;10.925,13.437,0.401;10.728,6.700,0.467;4.428,16.631,1.885;12.822,19.402,0.475;3.089,17.603,0.283;13.612,5.806,1.054;15.591,3.441,0.405;11.193,4.203,0.497;11.888,1.163,0.243;2.948,2.918,0.401;5.268,8.508,0.244;15.808,7.420,0.251;5.914,2.039,0.495;7.023,7.105,0.463;6.205,3.324,0.204;18.816,16.109,1.198;2.478,7.825,0.431;0.759,19.246,0.270;12.927,7.772,0.213;8.147,16.666,0.815;16.135,6.352,0.263;11.741,16.209,0.356;6.827,7.898,2.345"
3,drone_4,13.7547,9.8380,14.9316,10.0098,"5.006,3.118,0.971;17.427,12.373,0.205;10.815,11.822,1.076;8.207,10.461,0.759;0.848,3.287,1.399;4.837,7.778,0.833;18.537,9.401,0.488;19.341,4.330,1.269;5.791,8.385,0.495;17.558,17.895,0.238;9.121,13.385,0.378;17.391,5.102,1.945;4.571,18.419,0.426;8.183,3.855,1.750;8.442,14.509,1.204;3.886,19.786,0.206;16.724,12.943,0.287;5.294,0.306,0.382;12.208,5.269,1.750;17.587,17.280,0.426;14.219,3.337,1.124;8.860,6.701,1.639;2.868,18.220,0.274;0.880,11.056,0.332;6.810,18.254,0.370;4.011,3.849,1.182;15.052,17.291,0.690;13.847,1.149,1.333;19.523,5.365,0.441;12.528,14.359,0.342;8.980,1.808,1.729;18.852,2.465,1.928;3.552,8.073,0.960;19.626,14.427,0.691;12.508,1.942,0.413;2.313,12.517,0.202;14.792,17.357,1.754;1.238,11.179,0.337;14.460,17.751,1.729;0.854,6.159,0.721;11.793,18.390,0.331;12.462,17.821,0.228;12.646,18.226,0.416;1.929,17.004,0.933;17.220,9.573,0.325;10.925,13.437,0.401;10.728,6.700,0.467;4.428,16.631,1.885;12.822,19.402,0.475;3.089,17.603,0.283;13.612,5.806,1.054;15.591,3.441,0.405;11.193,4.203,0.497;11.888,1.163,0.243;2.948,2.918,0.401;5.268,8.508,0.244;15.808,7.420,0.251;5.914,2.039,0.495;7.023,7.105,0.463;6.205,3.324,0.204;18.816,16.109,1.198;2.478,7.825,0.431;0.759,19.246,0.270;12.927,7.772,0.213;8.147,16.666,0.815;16.135,6.352,0.263;11.741,16.209,0.356;6.827,7.898,2.345"
3,drone_5,12.0962,1.9824,14.9316,10.0098,"5.006,3.118,0.971;17.427,12.373,0.205;10.815,11.822,1.076;8.207,10.461,0.759;0.848,3.287,1.399;4.837,7.778,0.833;18.537,9.401,0.488;19.341,4.330,1.269;5.791,8.385,0.495;17.558,17.895,0.238;9.121,13.385,0.378;17.391,5.102,1.945;4.571,18.419,0.426;8.183,3.855,1.750;8.442,14.509,1.204;3.886,19.786,0.206;16.724,12.943,0.287;5.294,0.306,0.382;12.208,5.269,1.750;17.587,17.280,0.426;14.219,3.337,1.124;8.860,6.701,1.639;2.868,18.220,0.274;0.880,11.056,0.332;6.810,18.254,0.370;4.011,3.849,1.182;15.052,17.291,0.690;13.847,1.149,1.333;19.523,5.365,0.441;12.528,14.359,0.342;8.980,1.808,1.729;18.852,2.465,1.928;3.552,8.073,0.960;19.626,14.427,0.691;12.508,1.942,0.413;2.313,12.517,0.202;14.792,17.357,1.754;1.238,11.179,0.337;14.460,17.751,1.729;0.854,6.159,0.721;11.793,18.390,0.331;12.462,17.821,0.228;12.646,18.226,0.416;1.929,17.004,0.933;17.220,9.573,0.325;10.925,13.437,0.401;10.728,6.700,0.467;4.428,16.631,1.885;12.822,19.402,0.475;3.089,17.603,0.283;13.612,5.806,1.054;15.591,3.441,0.405;11.193,4.203,0.497;11.888,1.163,0.243;2.948,2.918,0.401;5.268,8.508,0.244;15.808,7.420,0.251;5.914,2.039,0.495;7.023,7.105,0.463;6.205,3.324,0.204;18.816,16.109,1.198;2.478,7.825,0.431;0.759,19.246,0.270;12.927,7.772,0.213;8.147,16.666,0.815;16.135,6.352,0.263;11.741,16.209,0.356;6.827,7.898,2.345"
3,drone_6,-100.0000,-100.0000,14.9316,10.0098,"5.006,3.118,0.971;17.427,12.373,0.205;10.815,11.822,1.076;8.207,10.461,0.759;0.848,3.287,1.399;4.837,7.778,0.833;18.537,9.401,0.488;19.341,4.330,1.269;5.791,8.385,0.495;17.558,17.895,0.238;9.121,13.385,0.378;17.391,5.102,1.945;4.571,18.419,0.426;8.183,3.855,1.750;8.442,14.509,1.204;3.886,19.786,0.206;16.724,12.943,0.287;5.294,0.306,0.382;12.208,5.269,1.750;17.587,17.280,0.426;14.219,3.337,1.124;8.860,6.701,1.639;2.868,18.220,0.274;0.880,11.056,0.332;6.810,18.254,0.370;4.011,3.849,1.182;15.052,17.291,0.690;13.847,1.149,1.333;19.523,5.365,0.441;12.528,14.359,0.342;8.980,1.808,1.729;18.852,2.465,1.928;3.552,8.073,0.960;19.626,14.427,0.691;12.508,1.942,0.413;2.313,12.517,0.202;14.792,17.357,1.754;1.238,11.179,0.337;14.460,17.751,1.729;0.854,6.159,0.721;11.793,18.390,0.331;12.462,17.821,0.228;12.646,18.226,0.416;1.929,17.004,0.933;17.220,9.573,0.325;10.925,13.437,0.401;10.728,6.700,0.467;4.428,16.631,1.885;12.822,19.402,0.475;3.089,17.603,0.283;13.612,5.806,1.054;15.591,3.441,0.405;11.193,4.203,0.497;11.888,1.163,0.243;2.948,2.918,0.401;5.268,8.508,0.244;15.808,7.420,0.251;5.914,2.039,0.495;7.023,7.105,0.463;6.205,3.324,0.204;18.816,16.109,1.198;2.478,7.825,0.431;0.759,19.246,0.270;12.927,7.772,0.213;8.147,16.666,0.815;16.135,6.352,0.263;11.741,16.209,0.356;6.827,7.898,2.345"
3,drone_7,14.9878,12.1244,14.9316,10.0098,"5.006,3.118,0.971;17.427,12.373,0.205;10.815,11.822,1.076;8.207,10.461,0.759;0.848,3.287,1.399;4.837,7.778,0.833;18.537,9.401,0.488;19.341,4.330,1.269;5.791,8.385,0.495;17.558,17.895,0.238;9.121,13.385,0.378;17.391,5.102,1.945;4.571,18.419,0.426;8.183,3.855,1.750;8.442,14.509,1.204;3.886,19.786,0.206;16.724,12.943,0.287;5.294,0.306,0.382;12.208,5.269,1.750;17.587,17.280,0.426;14.219,3.337,1.124;8.860,6.701,1.639;2.868,18.220,0.274;0.880,11.056,0.332;6.810,18.254,0.370;4.011,3.849,1.182;15.052,17.291,0.690;13.847,1.149,1.333;19.523,5.365,0.441;12.528,14.359,0.342;8.980,1.808,1.729;18.852,2.465,1.928;3.552,8.073,0.960;19.626,14.427,0.691;12.508,1.942,0.413;2.313,12.517,0.202;14.792,17.357,1.754;1.238,11.179,0.337;14.460,17.751,1.729;0.854,6.159,0.721;11.793,18.390,0.331;12.462,17.821,0.228;12.646,18.226,0.416;1.929,17.004,0.933;17.220,9.573,0.325;10.925,13.437,0.401;10.728,6.700,0.467;4.428,16.631,1.885;12.822,19.402,0.475;3.089,17.603,0.283;13.612,5.806,1.054;15.591,3.441,0.405;11.193,4.203,0.497;11.888,1.163,0.243;2.948,2.918,0.401;5.268,8.508,0.244;15.808,7.420,0.251;5.914,2.039,0.495;7.023,7.105,0.463;6.205,3.324,0.204;18.816,16.109,1.198;2.478,7.825,0.431;0.759,19.246,0.270;12.927,7.772,0.213;8.147,16.666,0.815;16.135,6.352,0.263;11.741,16.209,0.356;6.827,7.898,2.345"
3,drone_8,2.9113,6.2583,14.9316,10.0098,"5.006,3.118,0.971;17.427,12.373,0.205;10.815,11.822,1.076;8.207,10.461,0.759;0.848,3.287,1.399;4.837,7.778,0.833;18.537,9.401,0.488;19.341,4.330,1.269;5.791,8.385,0.495;17.558,17.895,0.238;9.121,13.385,0.378;17.391,5.102,1.945;4.571,18.419,0.426;8.183,3.855,1.750;8.442,14.509,1.204;3.886,19.786,0.206;16.724,12.943,0.287;5.294,0.306,0.382;12.208,5.269,1.750;17.587,17.280,0.426;14.219,3.337,1.124;8.860,6.701,1.639;2.868,18.220,0.274;0.880,11.056,0.332;6.810,18.254,0.370;4.011,3.849,1.182;15.052,17.291,0.690;13.847,1.149,1.333;19.523,5.365,0.441;12.528,14.359,0.342;8.980,1.808,1.729;18.852,2.465,1.928;3.552,8.073,0.960;19.626,14.427,0.691;12.508,1.942,0.413;2.313,12.517,0.202;14.792,17.357,1.754;1.238,11.179,0.337;14.460,17.751,1.729;0.854,6.159,0.721;11.793,18.390,0.331;12.462,17.821,0.228;12.646,18.226,0.416;1.929,17.004,0.933;17.220,9.573,0.325;10.925,13.437,0.401;10.728,6.700,0.467;4.428,16.631,1.885;12.822,19.402,0.475;3.089,17.603,0.283;13.612,5.806,1.054;15.591,3.441,0.405;11.193,4.203,0.497;11.888,1.163,0.243;2.948,2.918,0.401;5.268,8.508,0.244;15.808,7.420,0.251;5.914,2.039,0.495;7.023,7.105,0.463;6.205,3.324,0.204;18.816,16.109,1.198;2.478,7.825,0.431;0.759,19.246,0.270;12.927,7.772,0.213;8.147,16.666,0.815;16.135,6.352,0.263;11.741,16.209,0.356;6.827,7.898,2.345"
3,drone_9,17.2707,17.6167,14.9316,10.0098,"5.006,3.118,0.971;17.427,12.373,0.205;10.815,11.822,1.076;8.207,10.461,0.759;0.848,3.287,1.399;4.837,7.778,0.833;18.537,9.401,0.488;19.341,4.330,1.269;5.791,8.385,0.495;17.558,17.895,0.238;9.121,13.385,0.378;17.391,5.102,1.945;4.571,18.419,0.426;8.183,3.855,1.750;8.442,14.509,1.204;3.886,19.786,0.206;16.724,12.943,0.287;5.294,0.306,0.382;12.208,5.269,1.750;17.587,17.280,0.426;14.219,3.337,1.124;8.860,6.701,1.639;2.868,18.220,0.274;0.880,11.056,0.332;6.810,18.254,0.370;4.011,3.849,1.182;15.052,17.291,0.690;13.847,1.149,1.333;19.523,5.365,0.441;12.528,14.359,0.342;8.980,1.808,1.729;18.852,2.465,1.928;3.552,8.073,0.960;19.626,14.427,0.691;12.508,1.942,0.413;2.313,12.517,0.202;14.792,17.357,1.754;1.238,11.179,0.337;14.460,17.751,1.729;0.854,6.159,0.721;11.793,18.390,0.331;12.462,17.821,0.228;12.646,18.226,0.416;1.929,17.004,0.933;17.220,9.573,0.325;10.925,13.437,0.401;10.728,6.700,0.467;4.428,16.631,1.885;12.822,19.402,0.475;3.089,17.603,0.283;13.612,5.806,1.054;15.591,3.441,0.405;11.193,4.203,0.497;11.888,1.163,0.243;2.948,2.918,0.401;5.268,8.508,0.244;15.808,7.420,0.251;5.914,2.039,0.495;7.023,7.105,0.463;6.205,3.324,0.204;18.816,16.109,1.198;2.478,7.825,0.431;0.759,19.246,0.270;12.927,7.772,0.213;8.147,16.666,0.815;16.135,6.352,0.263;11.741,16.209,0.356;6.827,7.898,2.345"
4,drone_3,-100.0000,-100.0000,14.9316,10.0098,"5.006,3.118,0.971;17.427,12.373,0.205;10.815,11.822,1.076;8.207,10.461,0.759;0.848,3.287,1.399;4.837,7.778,0.833;18.537,9.401,0.488;19.341,4.330,1.269;5.791,8.385,0.495;17.558,17.895,0.238;9.121,13.385,0.378;17.391,5.102,1.945;4.571,18.419,0.426;8.183,3.855,1.750;8.442,14.509,1.204;3.886,19.786,0.206;16.724,12.943,0.287;5.294,0.306,0.382;12.208,5.269,1.750;17.587,17.280,0.426;14.219,3.337,1.124;8.860,6.701,1.639;2.868,18.220,0.274;0.880,11.056,0.332;6.810,18.254,0.370;4.011,3.849,1.182;15.052,17.291,0.690;13.847,1.149,1.333;19.523,5.365,0.441;12.528,14.359,0.342;8.980,1.808,1.729;18.852,2.465,1.928;3.552,8.073,0.960;19.626,14.427,0.691;12.508,1.942,0.413;2.313,12.517,0.202;14.792,17.357,1.754;1.238,11.179,0.337;14.460,17.751,1.729;0.854,6.159,0.721;11.793,18.390,0.331;12.462,17.821,0.228;12.646,18.226,0.416;1.929,17.004,0.933;17.220,9.573,0.325;10.925,13.437,0.401;10.728,6.700,0.467;4.428,16.631,1.885;12.822,19.402,0.475;3.089,17.603,0.283;13.612,5.806,1.054;15.591,3.441,0.405;11.193,4.203,0.497;11.888,1.163,0.243;2.948,2.918,0.401;5.268,8.508,0.244;15.808,7.420,0.251;5.914,2.039,0.495;7.023,7.105,0.463;6.205,3.324,0.204;18.816,16.109,1.198;2.478,7.825,0.431;0.759,19.246,0.270;12.927,7.772,0.213;8.147,16.666,0.815;16.135,6.352,0.263;11.741,16.209,0.356;6.827,7.898,2.345"
4,drone_4,13.8961,9.6966,14.9316,10.0098,"5.006,3.118,0.971;17.427,12.373,0.205;10.815,11.822,1.076;8.207,10.461,0.759;0.848,3.287,1.399;4.837,7.778,0.833;18.537,9.401,0.488;19.341,4.330,1.269;5.791,8.385,0.495;17.558,17.895,0.238;9.121,13.385,0.378;17.391,5.102,1.945;4.571,18.419,0.426;8.183,3.855,1.750;8.442,14.509,1.204;3.886,19.786,0.206;16.724,12.943,0.287;5.294,0.306,0.382;12.208,5.269,1.750;17.587,17.280,0.426;14.219,3.337,1.124;8.860,6.701,1.639;2.868,18.220,0.274;0.880,11.056,0.332;6.810,18.254,0.370;4.011,3.849,1.182;15.052,17.291,0.690;13.847,1.149,1.333;19.523,5.365,0.441;12.528,14.359,0.342;8.980,1.808,1.729;18.852,2.465,1.928;3.552,8.073,0.960;19.626,14.427,0.691;12.508,1.942,0.413;2.313,12.517,0.202;14.792,17.357,1.754;1.238,11.179,0.337;14.460,17.751,1.729;0.854,6.159,0.721;11.793,18.390,0.331;12.462,17.821,0.228;12.646,18.226,0.416;1.929,17.004,0.933;17.220,9.573,0.325;10.925,13.437,0.401;10.728,6.700,0.467;4.428,16.631,1.885;12.822,19.402,0.475;3.089,17.603,0.283;13.612,5.806,1.054;15.591,3.441,0.405;11.193,4.203,0.497;11.888,1.163,0.243;2.948,2.918,0.401;5.268,8.508,0.244;15.808,7.420,0.251;5.914,2.039,0.495;7.023,7.105,0.463;6.205,3.324,0.204;18.816,16.109,1.198;2.478,7.825,0.431;0.759,19.246,0.270;12.927,7.772,0.213;8.147,16.666,0.815;16.135,6.352,0.263;11.741,16.209,0.356;6.827,7.898,2.345"
4,drone_5,12.2377,1.8410,14.9316,10.0098,"5.006,3.118,0.971;17.427,12.373,0.205;10.815,11.822,1.076;8.207,10.461,0.759;0.848,3.287,1.399;4.837,7.778,0.833;18.537,9.401,0.488;19.341,4.330,1.269;5.791,8.385,0.495;17.558,17.895,0.238;9.121,13.385,0.378;17.391,5.102,1.945;4.571,18.419,0.426;8.183,3.855,1.750;8.442,14.509,1.204;3.886,19.786,0.206;16.724,12.943,0.287;5.294,0.306,0.382;12.208,5.269,1.750;17.587,17.280,0.426;14.219,3.337,1.124;8.860,6.701,1.639;2.868,18.220,0.274;0.880,11.056,0.332;6.810,18.254,0.370;4.011,3.849,1.182;15.052,17.291,0.690;13.847,1.149,1.333;19.523,5.365,0.441;12.528,14.359,0.342;8.980,1.808,1.729;18.852,2.465,1.928;3.552,8.073,0.960;19.626,14.427,0.691;12.508,1.942,0.413;2.313,12.517,0.202;14.792,17.357,1.754;1.238,11.179,0.337;14.460,17.751,1.729;0.854,6.159,0.721;11.793,18.390,0.331;12.462,17.821,0.228;12.646,18.226,0.416;1.929,17.004,0.933;17.220,9.573,0.325;10.925,13.437,0.401;10.728,6.700,0.467;4.428,16.631,1.885;12.822,19.402,0.475;3.089,17.603,0.283;13.612,5.806,1.054;15.591,3.441,0.405;11.193,4.203,0.497;11.888,1.163,0.243;2.948,2.918,0.401;5.268,8.508,0.244;15.808,7.420,0.251;5.914,2.039,0.495;7.023,7.105,0.463;6.205,3.324,0.204;18.816,16.109,1.198;2.478,7.825,0.431;0.759,19.246,0.270;12.927,7.772,0.213;8.147,16.666,0.815;16.135,6.352,0.263;11.741,16.209,0.356;6.827,7.898,2.345"
