Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
26,drone_4,12.2212,5.5906,17.0000,17.0000,"12.318,15.954,1.150;3.292,12.502,0.274;19.379,14.322,1.137;4.632,13.434,1.391;2.034,7.523,1.345;5.452,3.142,0.662;11.423,16.006,2.200;18.107,7.666,1.391;9.276,8.345,0.483;9.722,17.395,1.059;15.422,12.543,1.093;2.417,8.635,2.018;11.271,9.153,0.992;4.978,12.763,1.186;14.624,10.507,0.272;13.420,11.603,0.771;8.962,15.029,0.970;8.932,8.192,0.283;17.726,19.263,0.353;1.461,0.787,0.389;8.740,0.363,0.268;4.855,15.294,0.249;5.386,2.076,0.384;14.912,6.277,0.622;6.230,15.166,1.280;2.686,18.317,0.977;6.715,0.533,0.302;4.407,8.495,0.343;14.346,18.665,0.365;0.444,0.692,0.736;4.631,3.690,1.342;3.140,3.371,0.629;13.153,9.095,0.425;2.916,15.041,0.273;1.542,0.452,0.812;15.149,8.871,1.139;13.536,9.516,0.731;13.792,13.286,1.040;11.800,14.674,1.213;1.742,15.953,0.420;12.822,1.050,0.276;14.630,19.328,0.327;2.996,4.776,0.415;10.220,6.932,0.438;5.237,13.219,0.966;12.775,15.709,1.350;14.602,18.722,0.495;15.639,19.548,0.280;0.245,7.101,0.474;19.768,17.814,0.326;0.321,14.954,0.499;1.420,2.047,0.327;0.774,8.547,0.972;15.706,9.761,1.001;9.405,14.689,1.191;17.019,6.583,0.376;0.753,14.382,0.850;5.145,2.158,0.782;12.096,18.962,0.421;6.305,12.092,0.450;8.946,18.411,0.384;13.479,16.790,0.240;2.925,0.812,0.751;5.697,15.336,1.265;16.790,6.561,1.019;13.703,3.788,0.259;4.888,1.344,0.485;3.140,14.612,0.649;2.246,11.648,0.359;15.105,10.546,1.653;2.556,17.146,1.173;16.062,13.329,1.100;8.039,13.599,0.995;13.829,4.667,0.264;14.296,9.057,1.367;14.783,7.546,0.398;15.045,19.572,0.842;16.080,6.407,0.384;13.230,1.461,0.468;17.572,14.015,0.783;18.710,8.660,0.468;4.381,16.433,0.474;5.752,11.894,0.435;7.141,15.650,1.302;16.991,10.767,2.234"
26,drone_5,13.1909,5.8915,17.0000,17.0000,"12.318,15.954,1.150;3.292,12.502,0.274;19.379,14.322,1.137;4.632,13.434,1.391;2.034,7.523,1.345;5.452,3.142,0.662;11.423,16.006,2.200;18.107,7.666,1.391;9.276,8.345,0.483;9.722,17.395,1.059;15.422,12.543,1.093;2.417,8.635,2.018;11.271,9.153,0.992;4.978,12.763,1.186;14.624,10.507,0.272;13.420,11.603,0.771;8.962,15.029,0.970;8.932,8.192,0.283;17.726,19.263,0.353;1.461,0.787,0.389;8.740,0.363,0.268;4.855,15.294,0.249;5.386,2.076,0.384;14.912,6.277,0.622;6.230,15.166,1.280;2.686,18.317,0.977;6.715,0.533,0.302;4.407,8.495,0.343;14.346,18.665,0.365;0.444,0.692,0.736;4.631,3.690,1.342;3.140,3.371,0.629;13.153,9.095,0.425;2.916,15.041,0.273;1.542,0.452,0.812;15.149,8.871,1.139;13.536,9.516,0.731;13.792,13.286,1.040;11.800,14.674,1.213;1.742,15.953,0.420;12.822,1.050,0.276;14.630,19.328,0.327;2.996,4.776,0.415;10.220,6.932,0.438;5.237,13.219,0.966;12.775,15.709,1.350;14.602,18.722,0.495;15.639,19.548,0.280;0.245,7.101,0.474;19.768,17.814,0.326;0.321,14.954,0.499;1.420,2.047,0.327;0.774,8.547,0.972;15.706,9.761,1.001;9.405,14.689,1.191;17.019,6.583,0.376;0.753,14.382,0.850;5.145,2.158,0.782;12.096,18.962,0.421;6.305,12.092,0.450;8.946,18.411,0.384;13.479,16.790,0.240;2.925,0.812,0.751;5.697,15.336,1.265;16.790,6.561,1.019;13.703,3.788,0.259;4.888,1.344,0.485;3.140,14.612,0.649;2.246,11.648,0.359;15.105,10.546,1.653;2.556,17.146,1.173;16.062,13.329,1.100;8.039,13.599,0.995;13.829,4.667,0.264;14.296,9.057,1.367;14.783,7.546,0.398;15.045,19.572,0.842;16.080,6.407,0.384;13.230,1.461,0.468;17.572,14.015,0.783;18.710,8.660,0.468;4.381,16.433,0.474;5.752,11.894,0.435;7.141,15.650,1.302;16.991,10.767,2.234"
26,drone_9,18.2393,5.6637,17.0000,17.0000,"12.318,15.954,1.150;3.292,12.502,0.274;19.379,14.322,1.137;4.632,13.434,1.391;2.034,7.523,1.345;5.452,3.142,0.662;11.423,16.006,2.200;18.107,7.666,1.391;9.276,8.345,0.483;9.722,17.395,1.059;15.422,12.543,1.093;2.417,8.635,2.018;11.271,9.153,0.992;4.978,12.763,1.186;14.624,10.507,0.272;13.420,11.603,0.771;8.962,15.029,0.970;8.932,8.192,0.283;17.726,19.263,0.353;1.461,0.787,0.389;8.740,0.363,0.268;4.855,15.294,0.249;5.386,2.076,0.384;14.912,6.277,0.622;6.230,15.166,1.280;2.686,18.317,0.977;6.715,0.533,0.302;4.407,8.495,0.343;14.346,18.665,0.365;0.444,0.692,0.736;4.631,3.690,1.342;3.140,3.371,0.629;13.153,9.095,0.425;2.916,15.041,0.273;1.542,0.452,0.812;15.149,8.871,1.139;13.536,9.516,0.731;13.792,13.286,1.040;11.800,14.674,1.213;1.742,15.953,0.420;12.822,1.050,0.276;14.630,19.328,0.327;2.996,4.776,0.415;10.220,6.932,0.438;5.237,13.219,0.966;12.775,15.709,1.350;14.602,18.722,0.495;15.639,19.548,0.280;0.245,7.101,0.474;19.768,17.814,0.326;0.321,14.954,0.499;1.420,2.047,0.327;0.774,8.547,0.972;15.706,9.761,1.001;9.405,14.689,1.191;17.019,6.583,0.376;0.753,14.382,0.850;5.145,2.158,0.782;12.096,18.962,0.421;6.305,12.092,0.450;8.946,18.411,0.384;13.479,16.790,0.240;2.925,0.812,0.751;5.697,15.336,1.265;16.790,6.561,1.019;13.703,3.788,0.259;4.888,1.344,0.485;3.140,14.612,0.649;2.246,11.648,0.359;15.105,10.546,1.653;2.556,17.146,1.173;16.062,13.329,1.100;8.039,13.599,0.995;13.829,4.667,0.264;14.296,9.057,1.367;14.783,7.546,0.398;15.045,19.572,0.842;16.080,6.407,0.384;13.230,1.461,0.468;17.572,14.015,0.783;18.710,8.660,0.468;4.381,16.433,0.474;5.752,11.894,0.435;7.141,15.650,1.302;16.991,10.767,2.234"
27,drone_0,-100.0000,-100.0000,17.0000,17.0000,"12.318,15.954,1.150;3.292,12.502,0.274;19.379,14.322,1.137;4.632,13.434,1.391;2.034,7.523,1.345;5.452,3.142,0.662;11.423,16.006,2.200;18.107,7.666,1.391;9.276,8.345,0.483;9.722,17.395,1.059;15.422,12.543,1.093;2.417,8.635,2.018;11.271,9.153,0.992;4.978,12.763,1.186;14.624,10.507,0.272;13.420,11.603,0.771;8.962,15.029,0.970;8.932,8.192,0.283;17.726,19.263,0.353;1.461,0.787,0.389;8.740,0.363,0.268;4.855,15.294,0.249;5.386,2.076,0.384;14.912,6.277,0.622;6.230,15.166,1.280;2.686,18.317,0.977;6.715,0.533,0.302;4.407,8.495,0.343;14.346,18.665,0.365;0.444,0.692,0.736;4.631,3.690,1.342;3.140,3.371,0.629;13.153,9.095,0.425;2.916,15.041,0.273;1.542,0.452,0.812;15.149,8.871,1.139;13.536,9.516,0.731;13.792,13.286,1.040;11.800,14.674,1.213;1.742,15.953,0.420;12.822,1.050,0.276;14.630,19.328,0.327;2.996,4.776,0.415;10.220,6.932,0.438;5.237,13.219,0.966;12.775,15.709,1.350;14.602,18.722,0.495;15.639,19.548,0.280;0.245,7.101,0.474;19.768,17.814,0.326;0.321,14.954,0.499;1.420,2.047,0.327;0.774,8.547,0.972;15.706,9.761,1.001;9.405,14.689,1.191;17.019,6.583,0.376;0.753,14.382,0.850;5.145,2.158,0.782;12.096,18.962,0.421;6.305,12.092,0.450;8.946,18.411,0.384;13.479,16.790,0.240;2.925,0.812,0.751;5.697,15.336,1.265;16.790,6.561,1.019;13.703,3.788,0.259;4.888,1.344,0.485;3.140,14.612,0.649;2.246,11.648,0.359;15.105,10.546,1.653;2.556,17.146,1.173;16.062,13.329,1.100;8.039,13.599,0.995;13.829,4.667,0.264;14.296,9.057,1.367;14.783,7.546,0.398;15.045,19.572,0.842;16.080,6.407,0.384;13.230,1.461,0.468;17.572,14.015,0.783;18.710,8.660,0.468;4.381,16.433,0.474;5.752,11.894,0.435;7.141,15.650,1.302;16.991,10.767,2.234"
27,drone_2,12.1346,11.9432,17.0000,17.0000,"12.318,15.954,1.150;3.292,12.502,0.274;19.379,14.322,1.137;4.632,13.434,1.391;2.034,7.523,1.345;5.452,3.142,0.662;11.423,16.006,2.200;18.107,7.666,1.391;9.276,8.345,0.483;9.722,17.395,1.059;15.422,12.543,1.093;2.417,8.635,2.018;11.271,9.153,0.992;4.978,12.763,1.186;14.624,10.507,0.272;13.420,11.603,0.771;8.962,15.029,0.970;8.932,8.192,0.283;17.726,19.263,0.353;1.461,0.787,0.389;8.740,0.363,0.268;4.855,15.294,0.249;5.386,2.076,0.384;14.912,6.277,0.622;6.230,15.166,1.280;2.686,18.317,0.977;6.715,0.533,0.302;4.407,8.495,0.343;14.346,18.665,0.365;0.444,0.692,0.736;4.631,3.690,1.342;3.140,3.371,0.629;13.153,9.095,0.425;2.916,15.041,0.273;1.542,0.452,0.812;15.149,8.871,1.139;13.536,9.516,0.731;13.792,13.286,1.040;11.800,14.674,1.213;1.742,15.953,0.420;12.822,1.050,0.276;14.630,19.328,0.327;2.996,4.776,0.415;10.220,6.932,0.438;5.237,13.219,0.966;12.775,15.709,1.350;14.602,18.722,0.495;15.639,19.548,0.280;0.245,7.101,0.474;19.768,17.814,0.326;0.321,14.954,0.499;1.420,2.047,0.327;0.774,8.547,0.972;15.706,9.761,1.001;9.405,14.689,1.191;17.019,6.583,0.376;0.753,14.382,0.850;5.145,2.158,0.782;12.096,18.962,0.421;6.305,12.092,0.450;8.946,18.411,0.384;13.479,16.790,0.240;2.925,0.812,0.751;5.697,15.336,1.265;16.790,6.561,1.019;13.703,3.788,0.259;4.888,1.344,0.485;3.140,14.612,0.649;2.246,11.648,0.359;15.105,10.546,1.653;2.556,17.146,1.173;16.062,13.329,1.100;8.039,13.599,0.995;13.829,4.667,0.264;14.296,9.057,1.367;14.783,7.546,0.398;15.045,19.572,0.842;16.080,6.407,0.384;13.230,1.461,0.468;17.572,14.015,0.783;18.710,8.660,0.468;4.381,16.433,0.474;5.752,11.894,0.435;7.141,15.650,1.302;16.991,10.767,2.234"
27,drone_4,12.3307,5.7580,17.0000,17.0000,"12.318,15.954,1.150;3.292,12.502,0.274;19.379,14.322,1.137;4.632,13.434,1.391;2.034,7.523,1.345;5.452,3.142,0.662;11.423,16.006,2.200;18.107,7.666,1.391;9.276,8.345,0.483;9.722,17.395,1.059;15.422,12.543,1.093;2.417,8.635,2.018;11.271,9.153,0.992;4.978,12.763,1.186;14.624,10.507,0.272;13.420,11.603,0.771;8.962,15.029,0.970;8.932,8.192,0.283;17.726,19.263,0.353;1.461,0.787,0.389;8.740,0.363,0.268;4.855,15.294,0.249;5.386,2.076,0.384;14.912,6.277,0.622;6.230,15.166,1.280;2.686,18.317,0.977;6.715,0.533,0.302;4.407,8.495,0.343;14.346,18.665,0.365;0.444,0.692,0.736;4.631,3.690,1.342;3.140,3.371,0.629;13.153,9.095,0.425;2.916,15.041,0.273;1.542,0.452,0.812;15.149,8.871,1.139;13.536,9.516,0.731;13.792,13.286,1.040;11.800,14.674,1.213;1.742,15.953,0.420;12.822,1.050,0.276;14.630,19.328,0.327;2.996,4.776,0.415;10.220,6.932,0.438;5.237,13.219,0.966;12.775,15.709,1.350;14.602,18.722,0.495;15.639,19.548,0.280;0.245,7.101,0.474;19.768,17.814,0.326;0.321,14.954,0.499;1.420,2.047,0.327;0.774,8.547,0.972;15.706,9.761,1.001;9.405,14.689,1.191;17.019,6.583,0.376;0.753,14.382,0.850;5.145,2.158,0.782;12.096,18.962,0.421;6.305,12.092,0.450;8.946,18.411,0.384;13.479,16.790,0.240;2.925,0.812,0.751;5.697,15.336,1.265;16.790,6.561,1.019;13.703,3.788,0.259;4.888,1.344,0.485;3.140,14.612,0.649;2.246,11.648,0.359;15.105,10.546,1.653;2.556,17.146,1.173;16.062,13.329,1.100;8.039,13.599,0.995;13.829,4.667,0.264;14.296,9.057,1.367;14.783,7.546,0.398;15.045,19.572,0.842;16.080,6.407,0.384;13.230,1.461,0.468;17.572,14.015,0.783;18.710,8.660,0.468;4.381,16.433,0.474;5.752,11.894,0.435;7.141,15.650,1.302;16.991,10.767,2.234"
27,drone_5,13.3268,6.0383,17.0000,17.0000,"12.318,15.954,1.150;3.292,12.502,0.274;19.379,14.322,1.137;4.632,13.434,1.391;2.034,7.523,1.345;5.452,3.142,0.662;11.423,16.006,2.200;18.107,7.666,1.391;9.276,8.345,0.483;9.722,17.395,1.059;15.422,12.543,1.093;2.417,8.635,2.018;11.271,9.153,0.992;4.978,12.763,1.186;14.624,10.507,0.272;13.420,11.603,0.771;8.962,15.029,0.970;8.932,8.192,0.283;17.726,19.263,0.353;1.461,0.787,0.389;8.740,0.363,0.268;4.855,15.294,0.249;5.386,2.076,0.384;14.912,6.277,0.622;6.230,15.166,1.280;2.686,18.317,0.977;6.715,0.533,0.302;4.407,8.495,0.343;14.346,18.665,0.365;0.444,0.692,0.736;4.631,3.690,1.342;3.140,3.371,0.629;13.153,9.095,0.425;2.916,15.041,0.273;1.542,0.452,0.812;15.149,8.871,1.139;13.536,9.516,0.731;13.792,13.286,1.040;11.800,14.674,1.213;1.742,15.953,0.420;12.822,1.050,0.276;14.630,19.328,0.327;2.996,4.776,0.415;10.220,6.932,0.438;5.237,13.219,0.966;12.775,15.709,1.350;14.602,18.722,0.495;15.639,19.548,0.280;0.245,7.101,0.474;19.768,17.814,0.326;0.321,14.954,0.499;1.420,2.047,0.327;0.774,8.547,0.972;15.706,9.761,1.001;9.405,14.689,1.191;17.019,6.583,0.376;0.753,14.382,0.850;5.145,2.158,0.782;12.096,18.962,0.421;6.305,12.092,0.450;8.946,18.411,0.384;13.479,16.790,0.240;2.925,0.812,0.751;5.697,15.336,1.265;16.790,6.561,1.019;13.703,3.788,0.259;4.888,1.344,0.485;3.140,14.612,0.649;2.246,11.648,0.359;15.105,10.546,1.653;2.556,17.146,1.173;16.062,13.329,1.100;8.039,13.599,0.995;13.829,4.667,0.264;14.296,9.057,1.367;14.783,7.546,0.398;15.045,19.572,0.842;16.080,6.407,0.384;13.230,1.461,0.468;17.572,14.015,0.783;18.710,8.660,0.468;4.381,16.433,0.474;5.752,11.894,0.435;7.141,15.650,1.302;16.991,10.767,2.234"
27,drone_9,18.3855,5.8002,17.0000,17.0000,"12.318,15.954,1.150;3.292,12.502,0.274;19.379,14.322,1.137;4.632,13.434,1.391;2.034,7.523,1.345;5.452,3.142,0.662;11.423,16.006,2.200;18.107,7.666,1.391;9.276,8.345,0.483;9.722,17.395,1.059;15.422,12.543,1.093;2.417,8.635,2.018;11.271,9.153,0.992;4.978,12.763,1.186;14.624,10.507,0.272;13.420,11.603,0.771;8.962,15.029,0.970;8.932,8.192,0.283;17.726,19.263,0.353;1.461,0.787,0.389;8.740,0.363,0.268;4.855,15.294,0.249;5.386,2.076,0.384;14.912,6.277,0.622;6.230,15.166,1.280;2.686,18.317,0.977;6.715,0.533,0.302;4.407,8.495,0.343;14.346,18.665,0.365;0.444,0.692,0.736;4.631,3.690,1.342;3.140,3.371,0.629;13.153,9.095,0.425;2.916,15.041,0.273;1.542,0.452,0.812;15.149,8.871,1.139;13.536,9.516,0.731;13.792,13.286,1.040;11.800,14.674,1.213;1.742,15.953,0.420;12.822,1.050,0.276;14.630,19.328,0.327;2.996,4.776,0.415;10.220,6.932,0.438;5.237,13.219,0.966;12.775,15.709,1.350;14.602,18.722,0.495;15.639,19.548,0.280;0.245,7.101,0.474;19.768,17.814,0.326;0.321,14.954,0.499;1.420,2.047,0.327;0.774,8.547,0.972;15.706,9.761,1.001;9.405,14.689,1.191;17.019,6.583,0.376;0.753,14.382,0.850;5.145,2.158,0.782;12.096,18.962,0.421;6.305,12.092,0.450;8.946,18.411,0.384;13.479,16.790,0.240;2.925,0.812,0.751;5.697,15.336,1.265;16.790,6.561,1.019;13.703,3.788,0.259;4.888,1.344,0.485;3.140,14.612,0.649;2.246,11.648,0.359;15.105,10.546,1.653;2.556,17.146,1.173;16.062,13.329,1.100;8.039,13.599,0.995;13.829,4.667,0.264;14.296,9.057,1.367;14.783,7.546,0.398;15.045,19.572,0.842;16.080,6.407,0.384;13.230,1.461,0.468;17.572,14.015,0.783;18.710,8.660,0.468;4.381,16.433,0.474;5.752,11.894,0.435;7.141,15.650,1.302;16.991,10.767,2.234"
28,drone_2,12.2834,12.0768,17.0000,17.0000,"12.318,15.954,1.150;3.292,12.502,0.274;19.379,14.322,1.137;4.632,13.434,1.391;2.034,7.523,1.345;5.452,3.142,0.662;11.423,16.006,2.200;18.107,7.666,1.391;9.276,8.345,0.483;9.722,17.395,1.059;15.422,12.543,1.093;2.417,8.635,2.018;11.271,9.153,0.992;4.978,12.763,1.186;14.624,10.507,0.272;13.420,11.603,0.771;8.962,15.029,0.970;8.932,8.192,0.283;17.726,19.263,0.353;1.461,0.787,0.389;8.740,0.363,0.268;4.855,15.294,0.249;5.386,2.076,0.384;14.912,6.277,0.622;6.230,15.166,1.280;2.686,18.317,0.977;6.715,0.533,0.302;4.407,8.495,0.343;14.346,18.665,0.365;0.444,0.692,0.736;4.631,3.690,1.342;3.140,3.371,0.629;13.153,9.095,0.425;2.916,15.041,0.273;1.542,0.452,0.812;15.149,8.871,1.139;13.536,9.516,0.731;13.792,13.286,1.040;11.800,14.674,1.213;1.742,15.953,0.420;12.822,1.050,0.276;14.630,19.328,0.327;2.996,4.776,0.415;10.220,6.932,0.438;5.237,13.219,0.966;12.775,15.709,1.350;14.602,18.722,0.495;15.639,19.548,0.280;0.245,7.101,0.474;19.768,17.814,0.326;0.321,14.954,0.499;1.420,2.047,0.327;0.774,8.547,0.972;15.706,9.761,1.001;9.405,14.689,1.191;17.019,6.583,0.376;0.753,14.382,0.850;5.145,2.158,0.782;12.096,18.962,0.421;6.305,12.092,0.450;8.946,18.411,0.384;13.479,16.790,0.240;2.925,0.812,0.751;5.697,15.336,1.265;16.790,6.561,1.019;13.703,3.788,0.259;4.888,1.344,0.485;3.140,14.612,0.649;2.246,11.648,0.359;15.105,10.546,1.653;2.556,17.146,1.173;16.062,13.329,1.100;8.039,13.599,0.995;13.829,4.667,0.264;14.296,9.057,1.367;14.783,7.546,0.398;15.045,19.572,0.842;16.080,6.407,0.384;13.230,1.461,0.468;17.572,14.015,0.783;18.710,8.660,0.468;4.381,16.433,0.474;5.752,11.894,0.435;7.141,15.650,1.302;16.991,10.767,2.234"
28,drone_4,12.4293,5.9320,17.0000,17.0000,"12.318,15.954,1.150;3.292,12.502,0.274;19.379,14.322,1.137;4.632,13.434,1.391;2.034,7.523,1.345;5.452,3.142,0.662;11.423,16.006,2.200;18.107,7.666,1.391;9.276,8.345,0.483;9.722,17.395,1.059;15.422,12.543,1.093;2.417,8.635,2.018;11.271,9.153,0.992;4.978,12.763,1.186;14.624,10.507,0.272;13.420,11.603,0.771;8.962,15.029,0.970;8.932,8.192,0.283;17.726,19.263,0.353;1.461,0.787,0.389;8.740,0.363,0.268;4.855,15.294,0.249;5.386,2.076,0.384;14.912,6.277,0.622;6.230,15.166,1.280;2.686,18.317,0.977;6.715,0.533,0.302;4.407,8.495,0.343;14.346,18.665,0.365;0.444,0.692,0.736;4.631,3.690,1.342;3.140,3.371,0.629;13.153,9.095,0.425;2.916,15.041,0.273;1.542,0.452,0.812;15.149,8.871,1.139;13.536,9.516,0.731;13.792,13.286,1.040;11.800,14.674,1.213;1.742,15.953,0.420;12.822,1.050,0.276;14.630,19.328,0.327;2.996,4.776,0.415;10.220,6.932,0.438;5.237,13.219,0.966;12.775,15.709,1.350;14.602,18.722,0.495;15.639,19.548,0.280;0.245,7.101,0.474;19.768,17.814,0.326;0.321,14.954,0.499;1.420,2.047,0.327;0.774,8.547,0.972;15.706,9.761,1.001;9.405,14.689,1.191;17.019,6.583,0.376;0.753,14.382,0.850;5.145,2.158,0.782;12.096,18.962,0.421;6.305,12.092,0.450;8.946,18.411,0.384;13.479,16.790,0.240;2.925,0.812,0.751;5.697,15.336,1.265;16.790,6.561,1.019;13.703,3.788,0.259;4.888,1.344,0.485;3.140,14.612,0.649;2.246,11.648,0.359;15.105,10.546,1.653;2.556,17.146,1.173;16.062,13.329,1.100;8.039,13.599,0.995;13.829,4.667,0.264;14.296,9.057,1.367;14.783,7.546,0.398;15.045,19.572,0.842;16.080,6.407,0.384;13.230,1.461,0.468;17.572,14.015,0.783;18.710,8.660,0.468;4.381,16.433,0.474;5.752,11.894,0.435;7.141,15.650,1.302;16.991,10.767,2.234"
28,drone_5,13.4160,6.2173,17.0000,17.0000,"12.318,15.954,1.150;3.292,12.502,0.274;19.379,14.322,1.137;4.632,13.434,1.391;2.034,7.523,1.345;5.452,3.142,0.662;11.423,16.006,2.200;18.107,7.666,1.391;9.276,8.345,0.483;9.722,17.395,1.059;15.422,12.543,1.093;2.417,8.635,2.018;11.271,9.153,0.992;4.978,12.763,1.186;14.624,10.507,0.272;13.420,11.603,0.771;8.962,15.029,0.970;8.932,8.192,0.283;17.726,19.263,0.353;1.461,0.787,0.389;8.740,0.363,0.268;4.855,15.294,0.249;5.386,2.076,0.384;14.912,6.277,0.622;6.230,15.166,1.280;2.686,18.317,0.977;6.715,0.533,0.302;4.407,8.495,0.343;14.346,18.665,0.365;0.444,0.692,0.736;4.631,3.690,1.342;3.140,3.371,0.629;13.153,9.095,0.425;2.916,15.041,0.273;1.542,0.452,0.812;15.149,8.871,1.139;13.536,9.516,0.731;13.792,13.286,1.040;11.800,14.674,1.213;1.742,15.953,0.420;12.822,1.050,0.276;14.630,19.328,0.327;2.996,4.776,0.415;10.220,6.932,0.438;5.237,13.219,0.966;12.775,15.709,1.350;14.602,18.722,0.495;15.639,19.548,0.280;0.245,7.101,0.474;19.768,17.814,0.326;0.321,14.954,0.499;1.420,2.047,0.327;0.774,8.547,0.972;15.706,9.761,1.001;9.405,14.689,1.191;17.019,6.583,0.376;0.753,14.382,0.850;5.145,2.158,0.782;12.096,18.962,0.421;6.305,12.092,0.450;8.946,18.411,0.384;13.479,16.790,0.240;2.925,0.812,0.751;5.697,15.336,1.265;16.790,6.561,1.019;13.703,3.788,0.259;4.888,1.344,0.485;3.140,14.612,0.649;2.246,11.648,0.359;15.105,10.546,1.653;2.556,17.146,1.173;16.062,13.329,1.100;8.039,13.599,0.995;13.829,4.667,0.264;14.296,9.057,1.367;14.783,7.546,0.398;15.045,19.572,0.842;16.080,6.407,0.384;13.230,1.461,0.468;17.572,14.015,0.783;18.710,8.660,0.468;4.381,16.433,0.474;5.752,11.894,0.435;7.141,15.650,1.302;16.991,10.767,2.234"
28,drone_9,18.5268,5.9418,17.0000,17.0000,"12.318,15.954,1.150;3.292,12.502,0.274;19.379,14.322,1.137;4.632,13.434,1.391;2.034,7.523,1.345;5.452,3.142,0.662;11.423,16.006,2.200;18.107,7.666,1.391;9.276,8.345,0.483;9.722,17.395,1.059;15.422,12.543,1.093;2.417,8.635,2.018;11.271,9.153,0.992;4.978,12.763,1.186;14.624,10.507,0.272;13.420,11.603,0.771;8.962,15.029,0.970;8.932,8.192,0.283;17.726,19.263,0.353;1.461,0.787,0.389;8.740,0.363,0.268;4.855,15.294,0.249;5.386,2.076,0.384;14.912,6.277,0.622;6.230,15.166,1.280;2.686,18.317,0.977;6.715,0.533,0.302;4.407,8.495,0.343;14.346,18.665,0.365;0.444,0.692,0.736;4.631,3.690,1.342;3.140,3.371,0.629;13.153,9.095,0.425;2.916,15.041,0.273;1.542,0.452,0.812;15.149,8.871,1.139;13.536,9.516,0.731;13.792,13.286,1.040;11.800,14.674,1.213;1.742,15.953,0.420;12.822,1.050,0.276;14.630,19.328,0.327;2.996,4.776,0.415;10.220,6.932,0.438;5.237,13.219,0.966;12.775,15.709,1.350;14.602,18.722,0.495;15.639,19.548,0.280;0.245,7.101,0.474;19.768,17.814,0.326;0.321,14.954,0.499;1.420,2.047,0.327;0.774,8.547,0.972;15.706,9.761,1.001;9.405,14.689,1.191;17.019,6.583,0.376;0.753,14.382,0.850;5.145,2.158,0.782;12.096,18.962,0.421;6.305,12.092,0.450;8.946,18.411,0.384;13.479,16.790,0.240;2.925,0.812,0.751;5.697,15.336,1.265;16.790,6.561,1.019;13.703,3.788,0.259;4.888,1.344,0.485;3.140,14.612,0.649;2.246,11.648,0.359;15.105,10.546,1.653;2.556,17.146,1.173;16.062,13.329,1.100;8.039,13.599,0.995;13.829,4.667,0.264;14.296,9.057,1.367;14.783,7.546,0.398;15.045,19.572,0.842;16.080,6.407,0.384;13.230,1.461,0.468;17.572,14.015,0.783;18.710,8.660,0.468;4.381,16.433,0.474;5.752,11.894,0.435;7.141,15.650,1.302;16.991,10.767,2.234"
29,drone_2,12.4292,12.2137,17.0000,17.0000,"12.318,15.954,1.150;3.292,12.502,0.274;19.379,14.322,1.137;4.632,13.434,1.391;2.034,7.523,1.345;5.452,3.142,0.662;11.423,16.006,2.200;18.107,7.666,1.391;9.276,8.345,0.483;9.722,17.395,1.059;15.422,12.543,1.093;2.417,8.635,2.018;11.271,9.153,0.992;4.978,12.763,1.186;14.624,10.507,0.272;13.420,11.603,0.771;8.962,15.029,0.970;8.932,8.192,0.283;17.726,19.263,0.353;1.461,0.787,0.389;8.740,0.363,0.268;4.855,15.294,0.249;5.386,2.076,0.384;14.912,6.277,0.622;6.230,15.166,1.280;2.686,18.317,0.977;6.715,0.533,0.302;4.407,8.495,0.343;14.346,18.665,0.365;0.444,0.692,0.736;4.631,3.690,1.342;3.140,3.371,0.629;13.153,9.095,0.425;2.916,15.041,0.273;1.542,0.452,0.812;15.149,8.871,1.139;13.536,9.516,0.731;13.792,13.286,1.040;11.800,14.674,1.213;1.742,15.953,0.420;12.822,1.050,0.276;14.630,19.328,0.327;2.996,4.776,0.415;10.220,6.932,0.438;5.237,13.219,0.966;12.775,15.709,1.350;14.602,18.722,0.495;15.639,19.548,0.280;0.245,7.101,0.474;19.768,17.814,0.326;0.321,14.954,0.499;1.420,2.047,0.327;0.774,8.547,0.972;15.706,9.761,1.001;9.405,14.689,1.191;17.019,6.583,0.376;0.753,14.382,0.850;5.145,2.158,0.782;12.096,18.962,0.421;6.305,12.092,0.450;8.946,18.411,0.384;13.479,16.790,0.240;2.925,0.812,0.751;5.697,15.336,1.265;16.790,6.561,1.019;13.703,3.788,0.259;4.888,1.344,0.485;3.140,14.612,0.649;2.246,11.648,0.359;15.105,10.546,1.653;2.556,17.146,1.173;16.062,13.329,1.100;8.039,13.599,0.995;13.829,4.667,0.264;14.296,9.057,1.367;14.783,7.546,0.398;15.045,19.572,0.842;16.080,6.407,0.384;13.230,1.461,0.468;17.572,14.015,0.783;18.710,8.660,0.468;4.381,16.433,0.474;5.752,11.894,0.435;7.141,15.650,1.302;16.991,10.767,2.234"
