Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
41,drone_6,16.5158,6.2510,17.0000,17.0000,"4.975,9.273,0.453;13.869,15.695,0.337;12.131,19.110,0.357;9.369,15.021,0.388;6.658,9.181,0.233;11.235,14.888,2.181;19.419,11.846,0.949;13.306,13.526,0.876;7.275,0.306,0.213;10.808,18.092,1.264;9.456,8.209,1.074;1.165,4.309,0.426;15.412,9.315,0.305;14.436,14.338,0.687;9.931,1.306,0.467;7.708,8.010,0.238;4.825,7.918,0.440;14.111,7.540,0.252;8.127,1.520,0.243;14.160,12.242,2.283;10.236,5.510,0.307;15.308,12.808,1.283;14.020,17.422,0.367;12.990,6.741,0.688;9.427,8.841,2.375;10.891,10.062,0.765;3.503,12.087,0.269;19.466,19.221,0.339;4.914,11.434,0.220;12.735,17.504,0.453;10.446,16.642,1.184;5.039,11.065,0.798;1.895,14.639,0.972;3.566,3.819,1.353;13.892,7.721,0.394;6.823,5.881,0.264;6.940,0.858,1.209;5.056,3.891,1.104;5.091,8.915,1.327;18.778,14.096,0.966;1.497,14.181,1.005;19.709,5.709,0.372;3.608,1.285,1.026;7.147,17.570,0.617;12.913,10.623,1.179;19.609,4.268,0.659;3.146,11.647,0.232;3.976,2.464,1.666;12.418,17.671,1.224;12.642,0.738,0.218;6.966,9.602,0.733;17.453,13.224,1.394;11.904,12.042,0.331;14.124,18.929,0.781;9.990,9.354,1.889;9.433,12.541,0.726;19.680,10.169,0.218;14.372,13.583,2.215;1.233,3.465,0.437;1.175,11.702,0.357;11.414,13.283,1.204;4.857,0.907,0.827;11.500,12.137,0.352;16.263,11.493,0.746;7.470,9.899,0.871;12.308,18.379,1.096;1.358,1.151,0.363;9.626,7.671,2.072;6.513,19.640,0.298;11.387,12.073,2.495;13.314,19.455,1.047;8.118,19.537,0.330;3.063,4.816,0.430;13.306,16.571,0.254;19.202,19.495,0.389;1.603,2.071,2.375"
42,drone_0,17.9677,9.3429,17.0000,17.0000,"4.975,9.273,0.453;13.869,15.695,0.337;12.131,19.110,0.357;9.369,15.021,0.388;6.658,9.181,0.233;11.235,14.888,2.181;19.419,11.846,0.949;13.306,13.526,0.876;7.275,0.306,0.213;10.808,18.092,1.264;9.456,8.209,1.074;1.165,4.309,0.426;15.412,9.315,0.305;14.436,14.338,0.687;9.931,1.306,0.467;7.708,8.010,0.238;4.825,7.918,0.440;14.111,7.540,0.252;8.127,1.520,0.243;14.160,12.242,2.283;10.236,5.510,0.307;15.308,12.808,1.283;14.020,17.422,0.367;12.990,6.741,0.688;9.427,8.841,2.375;10.891,10.062,0.765;3.503,12.087,0.269;19.466,19.221,0.339;4.914,11.434,0.220;12.735,17.504,0.453;10.446,16.642,1.184;5.039,11.065,0.798;1.895,14.639,0.972;3.566,3.819,1.353;13.892,7.721,0.394;6.823,5.881,0.264;6.940,0.858,1.209;5.056,3.891,1.104;5.091,8.915,1.327;18.778,14.096,0.966;1.497,14.181,1.005;19.709,5.709,0.372;3.608,1.285,1.026;7.147,17.570,0.617;12.913,10.623,1.179;19.609,4.268,0.659;3.146,11.647,0.232;3.976,2.464,1.666;12.418,17.671,1.224;12.642,0.738,0.218;6.966,9.602,0.733;17.453,13.224,1.394;11.904,12.042,0.331;14.124,18.929,0.781;9.990,9.354,1.889;9.433,12.541,0.726;19.680,10.169,0.218;14.372,13.583,2.215;1.233,3.465,0.437;1.175,11.702,0.357;11.414,13.283,1.204;4.857,0.907,0.827;11.500,12.137,0.352;16.263,11.493,0.746;7.470,9.899,0.871;12.308,18.379,1.096;1.358,1.151,0.363;9.626,7.671,2.072;6.513,19.640,0.298;11.387,12.073,2.495;13.314,19.455,1.047;8.118,19.537,0.330;3.063,4.816,0.430;13.306,16.571,0.254;19.202,19.495,0.389;1.603,2.071,2.375"
42,drone_5,15.8081,6.5548,17.0000,17.0000,"4.975,9.273,0.453;13.869,15.695,0.337;12.131,19.110,0.357;9.369,15.021,0.388;6.658,9.181,0.233;11.235,14.888,2.181;19.419,11.846,0.949;13.306,13.526,0.876;7.275,0.306,0.213;10.808,18.092,1.264;9.456,8.209,1.074;1.165,4.309,0.426;15.412,9.315,0.305;14.436,14.338,0.687;9.931,1.306,0.467;7.708,8.010,0.238;4.825,7.918,0.440;14.111,7.540,0.252;8.127,1.520,0.243;14.160,12.242,2.283;10.236,5.510,0.307;15.308,12.808,1.283;14.020,17.422,0.367;12.990,6.741,0.688;9.427,8.841,2.375;10.891,10.062,0.765;3.503,12.087,0.269;19.466,19.221,0.339;4.914,11.434,0.220;12.735,17.504,0.453;10.446,16.642,1.184;5.039,11.065,0.798;1.895,14.639,0.972;3.566,3.819,1.353;13.892,7.721,0.394;6.823,5.881,0.264;6.940,0.858,1.209;5.056,3.891,1.104;5.091,8.915,1.327;18.778,14.096,0.966;1.497,14.181,1.005;19.709,5.709,0.372;3.608,1.285,1.026;7.147,17.570,0.617;12.913,10.623,1.179;19.609,4.268,0.659;3.146,11.647,0.232;3.976,2.464,1.666;12.418,17.671,1.224;12.642,0.738,0.218;6.966,9.602,0.733;17.453,13.224,1.394;11.904,12.042,0.331;14.124,18.929,0.781;9.990,9.354,1.889;9.433,12.541,0.726;19.680,10.169,0.218;14.372,13.583,2.215;1.233,3.465,0.437;1.175,11.702,0.357;11.414,13.283,1.204;4.857,0.907,0.827;11.500,12.137,0.352;16.263,11.493,0.746;7.470,9.899,0.871;12.308,18.379,1.096;1.358,1.151,0.363;9.626,7.671,2.072;6.513,19.640,0.298;11.387,12.073,2.495;13.314,19.455,1.047;8.118,19.537,0.330;3.063,4.816,0.430;13.306,16.571,0.254;19.202,19.495,0.389;1.603,2.071,2.375"
42,drone_6,16.6537,6.3960,17.0000,17.0000,"4.975,9.273,0.453;13.869,15.695,0.337;12.131,19.110,0.357;9.369,15.021,0.388;6.658,9.181,0.233;11.235,14.888,2.181;19.419,11.846,0.949;13.306,13.526,0.876;7.275,0.306,0.213;10.808,18.092,1.264;9.456,8.209,1.074;1.165,4.309,0.426;15.412,9.315,0.305;14.436,14.338,0.687;9.931,1.306,0.467;7.708,8.010,0.238;4.825,7.918,0.440;14.111,7.540,0.252;8.127,1.520,0.243;14.160,12.242,2.283;10.236,5.510,0.307;15.308,12.808,1.283;14.020,17.422,0.367;12.990,6.741,0.688;9.427,8.841,2.375;10.891,10.062,0.765;3.503,12.087,0.269;19.466,19.221,0.339;4.914,11.434,0.220;12.735,17.504,0.453;10.446,16.642,1.184;5.039,11.065,0.798;1.895,14.639,0.972;3.566,3.819,1.353;13.892,7.721,0.394;6.823,5.881,0.264;6.940,0.858,1.209;5.056,3.891,1.104;5.091,8.915,1.327;18.778,14.096,0.966;1.497,14.181,1.005;19.709,5.709,0.372;3.608,1.285,1.026;7.147,17.570,0.617;12.913,10.623,1.179;19.609,4.268,0.659;3.146,11.647,0.232;3.976,2.464,1.666;12.418,17.671,1.224;12.642,0.738,0.218;6.966,9.602,0.733;17.453,13.224,1.394;11.904,12.042,0.331;14.124,18.929,0.781;9.990,9.354,1.889;9.433,12.541,0.726;19.680,10.169,0.218;14.372,13.583,2.215;1.233,3.465,0.437;1.175,11.702,0.357;11.414,13.283,1.204;4.857,0.907,0.827;11.500,12.137,0.352;16.263,11.493,0.746;7.470,9.899,0.871;12.308,18.379,1.096;1.358,1.151,0.363;9.626,7.671,2.072;6.513,19.640,0.298;11.387,12.073,2.495;13.314,19.455,1.047;8.118,19.537,0.330;3.063,4.816,0.430;13.306,16.571,0.254;19.202,19.495,0.389;1.603,2.071,2.375"
43,drone_0,18.0212,9.5356,17.0000,17.0000,"4.975,9.273,0.453;13.869,15.695,0.337;12.131,19.110,0.357;9.369,15.021,0.388;6.658,9.181,0.233;11.235,14.888,2.181;19.419,11.846,0.949;13.306,13.526,0.876;7.275,0.306,0.213;10.808,18.092,1.264;9.456,8.209,1.074;1.165,4.309,0.426;15.412,9.315,0.305;14.436,14.338,0.687;9.931,1.306,0.467;7.708,8.010,0.238;4.825,7.918,0.440;14.111,7.540,0.252;8.127,1.520,0.243;14.160,12.242,2.283;10.236,5.510,0.307;15.308,12.808,1.283;14.020,17.422,0.367;12.990,6.741,0.688;9.427,8.841,2.375;10.891,10.062,0.765;3.503,12.087,0.269;19.466,19.221,0.339;4.914,11.434,0.220;12.735,17.504,0.453;10.446,16.642,1.184;5.039,11.065,0.798;1.895,14.639,0.972;3.566,3.819,1.353;13.892,7.721,0.394;6.823,5.881,0.264;6.940,0.858,1.209;5.056,3.891,1.104;5.091,8.915,1.327;18.778,14.096,0.966;1.497,14.181,1.005;19.709,5.709,0.372;3.608,1.285,1.026;7.147,17.570,0.617;12.913,10.623,1.179;19.609,4.268,0.659;3.146,11.647,0.232;3.976,2.464,1.666;12.418,17.671,1.224;12.642,0.738,0.218;6.966,9.602,0.733;17.453,13.224,1.394;11.904,12.042,0.331;14.124,18.929,0.781;9.990,9.354,1.889;9.433,12.541,0.726;19.680,10.169,0.218;14.372,13.583,2.215;1.233,3.465,0.437;1.175,11.702,0.357;11.414,13.283,1.204;4.857,0.907,0.827;11.500,12.137,0.352;16.263,11.493,0.746;7.470,9.899,0.871;12.308,18.379,1.096;1.358,1.151,0.363;9.626,7.671,2.072;6.513,19.640,0.298;11.387,12.073,2.495;13.314,19.455,1.047;8.118,19.537,0.330;3.063,4.816,0.430;13.306,16.571,0.254;19.202,19.495,0.389;1.603,2.071,2.375"
43,drone_5,15.9332,6.7108,17.0000,17.0000,"4.975,9.273,0.453;13.869,15.695,0.337;12.131,19.110,0.357;9.369,15.021,0.388;6.658,9.181,0.233;11.235,14.888,2.181;19.419,11.846,0.949;13.306,13.526,0.876;7.275,0.306,0.213;10.808,18.092,1.264;9.456,8.209,1.074;1.165,4.309,0.426;15.412,9.315,0.305;14.436,14.338,0.687;9.931,1.306,0.467;7.708,8.010,0.238;4.825,7.918,0.440;14.111,7.540,0.252;8.127,1.520,0.243;14.160,12.242,2.283;10.236,5.510,0.307;15.308,12.808,1.283;14.020,17.422,0.367;12.990,6.741,0.688;9.427,8.841,2.375;10.891,10.062,0.765;3.503,12.087,0.269;19.466,19.221,0.339;4.914,11.434,0.220;12.735,17.504,0.453;10.446,16.642,1.184;5.039,11.065,0.798;1.895,14.639,0.972;3.566,3.819,1.353;13.892,7.721,0.394;6.823,5.881,0.264;6.940,0.858,1.209;5.056,3.891,1.104;5.091,8.915,1.327;18.778,14.096,0.966;1.497,14.181,1.005;19.709,5.709,0.372;3.608,1.285,1.026;7.147,17.570,0.617;12.913,10.623,1.179;19.609,4.268,0.659;3.146,11.647,0.232;3.976,2.464,1.666;12.418,17.671,1.224;12.642,0.738,0.218;6.966,9.602,0.733;17.453,13.224,1.394;11.904,12.042,0.331;14.124,18.929,0.781;9.990,9.354,1.889;9.433,12.541,0.726;19.680,10.169,0.218;14.372,13.583,2.215;1.233,3.465,0.437;1.175,11.702,0.357;11.414,13.283,1.204;4.857,0.907,0.827;11.500,12.137,0.352;16.263,11.493,0.746;7.470,9.899,0.871;12.308,18.379,1.096;1.358,1.151,0.363;9.626,7.671,2.072;6.513,19.640,0.298;11.387,12.073,2.495;13.314,19.455,1.047;8.118,19.537,0.330;3.063,4.816,0.430;13.306,16.571,0.254;19.202,19.495,0.389;1.603,2.071,2.375"
43,drone_6,16.7910,6.5414,17.0000,17.0000,"4.975,9.273,0.453;13.869,15.695,0.337;12.131,19.110,0.357;9.369,15.021,0.388;6.658,9.181,0.233;11.235,14.888,2.181;19.419,11.846,0.949;13.306,13.526,0.876;7.275,0.306,0.213;10.808,18.092,1.264;9.456,8.209,1.074;1.165,4.309,0.426;15.412,9.315,0.305;14.436,14.338,0.687;9.931,1.306,0.467;7.708,8.010,0.238;4.825,7.918,0.440;14.111,7.540,0.252;8.127,1.520,0.243;14.160,12.242,2.283;10.236,5.510,0.307;15.308,12.808,1.283;14.020,17.422,0.367;12.990,6.741,0.688;9.427,8.841,2.375;10.891,10.062,0.765;3.503,12.087,0.269;19.466,19.221,0.339;4.914,11.434,0.220;12.735,17.504,0.453;10.446,16.642,1.184;5.039,11.065,0.798;1.895,14.639,0.972;3.566,3.819,1.353;13.892,7.721,0.394;6.823,5.881,0.264;6.940,0.858,1.209;5.056,3.891,1.104;5.091,8.915,1.327;18.778,14.096,0.966;1.497,14.181,1.005;19.709,5.709,0.372;3.608,1.285,1.026;7.147,17.570,0.617;12.913,10.623,1.179;19.609,4.268,0.659;3.146,11.647,0.232;3.976,2.464,1.666;12.418,17.671,1.224;12.642,0.738,0.218;6.966,9.602,0.733;17.453,13.224,1.394;11.904,12.042,0.331;14.124,18.929,0.781;9.990,9.354,1.889;9.433,12.541,0.726;19.680,10.169,0.218;14.372,13.583,2.215;1.233,3.465,0.437;1.175,11.702,0.357;11.414,13.283,1.204;4.857,0.907,0.827;11.500,12.137,0.352;16.263,11.493,0.746;7.470,9.899,0.871;12.308,18.379,1.096;1.358,1.151,0.363;9.626,7.671,2.072;6.513,19.640,0.298;11.387,12.073,2.495;13.314,19.455,1.047;8.118,19.537,0.330;3.063,4.816,0.430;13.306,16.571,0.254;19.202,19.495,0.389;1.603,2.071,2.375"
44,drone_0,18.0764,9.7278,17.0000,17.0000,"4.975,9.273,0.453;13.869,15.695,0.337;12.131,19.110,0.357;9.369,15.021,0.388;6.658,9.181,0.233;11.235,14.888,2.181;19.419,11.846,0.949;13.306,13.526,0.876;7.275,0.306,0.213;10.808,18.092,1.264;9.456,8.209,1.074;1.165,4.309,0.426;15.412,9.315,0.305;14.436,14.338,0.687;9.931,1.306,0.467;7.708,8.010,0.238;4.825,7.918,0.440;14.111,7.540,0.252;8.127,1.520,0.243;14.160,12.242,2.283;10.236,5.510,0.307;15.308,12.808,1.283;14.020,17.422,0.367;12.990,6.741,0.688;9.427,8.841,2.375;10.891,10.062,0.765;3.503,12.087,0.269;19.466,19.221,0.339;4.914,11.434,0.220;12.735,17.504,0.453;10.446,16.642,1.184;5.039,11.065,0.798;1.895,14.639,0.972;3.566,3.819,1.353;13.892,7.721,0.394;6.823,5.881,0.264;6.940,0.858,1.209;5.056,3.891,1.104;5.091,8.915,1.327;18.778,14.096,0.966;1.497,14.181,1.005;19.709,5.709,0.372;3.608,1.285,1.026;7.147,17.570,0.617;12.913,10.623,1.179;19.609,4.268,0.659;3.146,11.647,0.232;3.976,2.464,1.666;12.418,17.671,1.224;12.642,0.738,0.218;6.966,9.602,0.733;17.453,13.224,1.394;11.904,12.042,0.331;14.124,18.929,0.781;9.990,9.354,1.889;9.433,12.541,0.726;19.680,10.169,0.218;14.372,13.583,2.215;1.233,3.465,0.437;1.175,11.702,0.357;11.414,13.283,1.204;4.857,0.907,0.827;11.500,12.137,0.352;16.263,11.493,0.746;7.470,9.899,0.871;12.308,18.379,1.096;1.358,1.151,0.363;9.626,7.671,2.072;6.513,19.640,0.298;11.387,12.073,2.495;13.314,19.455,1.047;8.118,19.537,0.330;3.063,4.816,0.430;13.306,16.571,0.254;19.202,19.495,0.389;1.603,2.071,2.375"
44,drone_5,16.0576,6.8674,17.0000,17.0000,"4.975,9.273,0.453;13.869,15.695,0.337;12.131,19.110,0.357;9.369,15.021,0.388;6.658,9.181,0.233;11.235,14.888,2.181;19.419,11.846,0.949;13.306,13.526,0.876;7.275,0.306,0.213;10.808,18.092,1.264;9.456,8.209,1.074;1.165,4.309,0.426;15.412,9.315,0.305;14.436,14.338,0.687;9.931,1.306,0.467;7.708,8.010,0.238;4.825,7.918,0.440;14.111,7.540,0.252;8.127,1.520,0.243;14.160,12.242,2.283;10.236,5.510,0.307;15.308,12.808,1.283;14.020,17.422,0.367;12.990,6.741,0.688;9.427,8.841,2.375;10.891,10.062,0.765;3.503,12.087,0.269;19.466,19.221,0.339;4.914,11.434,0.220;12.735,17.504,0.453;10.446,16.642,1.184;5.039,11.065,0.798;1.895,14.639,0.972;3.566,3.819,1.353;13.892,7.721,0.394;6.823,5.881,0.264;6.940,0.858,1.209;5.056,3.891,1.104;5.091,8.915,1.327;18.778,14.096,0.966;1.497,14.181,1.005;19.709,5.709,0.372;3.608,1.285,1.026;7.147,17.570,0.617;12.913,10.623,1.179;19.609,4.268,0.659;3.146,11.647,0.232;3.976,2.464,1.666;12.418,17.671,1.224;12.642,0.738,0.218;6.966,9.602,0.733;17.453,13.224,1.394;11.904,12.042,0.331;14.124,18.929,0.781;9.990,9.354,1.889;9.433,12.541,0.726;19.680,10.169,0.218;14.372,13.583,2.215;1.233,3.465,0.437;1.175,11.702,0.357;11.414,13.283,1.204;4.857,0.907,0.827;11.500,12.137,0.352;16.263,11.493,0.746;7.470,9.899,0.871;12.308,18.379,1.096;1.358,1.151,0.363;9.626,7.671,2.072;6.513,19.640,0.298;11.387,12.073,2.495;13.314,19.455,1.047;8.118,19.537,0.330;3.063,4.816,0.430;13.306,16.571,0.254;19.202,19.495,0.389;1.603,2.071,2.375"
44,drone_6,16.9276,6.6874,17.0000,17.0000,"4.975,9.273,0.453;13.869,15.695,0.337;12.131,19.110,0.357;9.369,15.021,0.388;6.658,9.181,0.233;11.235,14.888,2.181;19.419,11.846,0.949;13.306,13.526,0.876;7.275,0.306,0.213;10.808,18.092,1.264;9.456,8.209,1.074;1.165,4.309,0.426;15.412,9.315,0.305;14.436,14.338,0.687;9.931,1.306,0.467;7.708,8.010,0.238;4.825,7.918,0.440;14.111,7.540,0.252;8.127,1.520,0.243;14.160,12.242,2.283;10.236,5.510,0.307;15.308,12.808,1.283;14.020,17.422,0.367;12.990,6.741,0.688;9.427,8.841,2.375;10.891,10.062,0.765;3.503,12.087,0.269;19.466,19.221,0.339;4.914,11.434,0.220;12.735,17.504,0.453;10.446,16.642,1.184;5.039,11.065,0.798;1.895,14.639,0.972;3.566,3.819,1.353;13.892,7.721,0.394;6.823,5.881,0.264;6.940,0.858,1.209;5.056,3.891,1.104;5.091,8.915,1.327;18.778,14.096,0.966;1.497,14.181,1.005;19.709,5.709,0.372;3.608,1.285,1.026;7.147,17.570,0.617;12.913,10.623,1.179;19.609,4.268,0.659;3.146,11.647,0.232;3.976,2.464,1.666;12.418,17.671,1.224;12.642,0.738,0.218;6.966,9.602,0.733;17.453,13.224,1.394;11.904,12.042,0.331;14.124,18.929,0.781;9.990,9.354,1.889;9.433,12.541,0.726;19.680,10.169,0.218;14.372,13.583,2.215;1.233,3.465,0.437;1.175,11.702,0.357;11.414,13.283,1.204;4.857,0.907,0.827;11.500,12.137,0.352;16.263,11.493,0.746;7.470,9.899,0.871;12.308,18.379,1.096;1.358,1.151,0.363;9.626,7.671,2.072;6.513,19.640,0.298;11.387,12.073,2.495;13.314,19.455,1.047;8.118,19.537,0.330;3.063,4.816,0.430;13.306,16.571,0.254;19.202,19.495,0.389;1.603,2.071,2.375"
45,drone_0,18.1209,9.9228,17.0000,17.0000,"4.975,9.273,0.453;13.869,15.695,0.337;12.131,19.110,0.357;9.369,15.021,0.388;6.658,9.181,0.233;11.235,14.888,2.181;19.419,11.846,0.949;13.306,13.526,0.876;7.275,0.306,0.213;10.808,18.092,1.264;9.456,8.209,1.074;1.165,4.309,0.426;15.412,9.315,0.305;14.436,14.338,0.687;9.931,1.306,0.467;7.708,8.010,0.238;4.825,7.918,0.440;14.111,7.540,0.252;8.127,1.520,0.243;14.160,12.242,2.283;10.236,5.510,0.307;15.308,12.808,1.283;14.020,17.422,0.367;12.990,6.741,0.688;9.427,8.841,2.375;10.891,10.062,0.765;3.503,12.087,0.269;19.466,19.221,0.339;4.914,11.434,0.220;12.735,17.504,0.453;10.446,16.642,1.184;5.039,11.065,0.798;1.895,14.639,0.972;3.566,3.819,1.353;13.892,7.721,0.394;6.823,5.881,0.264;6.940,0.858,1.209;5.056,3.891,1.104;5.091,8.915,1.327;18.778,14.096,0.966;1.497,14.181,1.005;19.709,5.709,0.372;3.608,1.285,1.026;7.147,17.570,0.617;12.913,10.623,1.179;19.609,4.268,0.659;3.146,11.647,0.232;3.976,2.464,1.666;12.418,17.671,1.224;12.642,0.738,0.218;6.966,9.602,0.733;17.453,13.224,1.394;11.904,12.042,0.331;14.124,18.929,0.781;9.990,9.354,1.889;9.433,12.541,0.726;19.680,10.169,0.218;14.372,13.583,2.215;1.233,3.465,0.437;1.175,11.702,0.357;11.414,13.283,1.204;4.857,0.907,0.827;11.500,12.137,0.352;16.263,11.493,0.746;7.470,9.899,0.871;12.308,18.379,1.096;1.358,1.151,0.363;9.626,7.671,2.072;6.513,19.640,0.298;11.387,12.073,2.495;13.314,19.455,1.047;8.118,19.537,0.330;3.063,4.816,0.430;13.306,16.571,0.254;19.202,19.495,0.389;1.603,2.071,2.375"
45,drone_5,16.1810,7.0248,17.0000,17.0000,"4.975,9.273,0.453;13.869,15.695,0.337;12.131,19.110,0.357;9.369,15.021,0.388;6.658,9.181,0.233;11.235,14.888,2.181;19.419,11.846,0.949;13.306,13.526,0.876;7.275,0.306,0.213;10.808,18.092,1.264;9.456,8.209,1.074;1.165,4.309,0.426;15.412,9.315,0.305;14.436,14.338,0.687;9.931,1.306,0.467;7.708,8.010,0.238;4.825,7.918,0.440;14.111,7.540,0.252;8.127,1.520,0.243;14.160,12.242,2.283;10.236,5.510,0.307;15.308,12.808,1.283;14.020,17.422,0.367;12.990,6.741,0.688;9.427,8.841,2.375;10.891,10.062,0.765;3.503,12.087,0.269;19.466,19.221,0.339;4.914,11.434,0.220;12.735,17.504,0.453;10.446,16.642,1.184;5.039,11.065,0.798;1.895,14.639,0.972;3.566,3.819,1.353;13.892,7.721,0.394;6.823,5.881,0.264;6.940,0.858,1.209;5.056,3.891,1.104;5.091,8.915,1.327;18.778,14.096,0.966;1.497,14.181,1.005;19.709,5.709,0.372;3.608,1.285,1.026;7.147,17.570,0.617;12.913,10.623,1.179;19.609,4.268,0.659;3.146,11.647,0.232;3.976,2.464,1.666;12.418,17.671,1.224;12.642,0.738,0.218;6.966,9.602,0.733;17.453,13.224,1.394;11.904,12.042,0.331;14.124,18.929,0.781;9.990,9.354,1.889;9.433,12.541,0.726;19.680,10.169,0.218;14.372,13.583,2.215;1.233,3.465,0.437;1.175,11.702,0.357;11.414,13.283,1.204;4.857,0.907,0.827;11.500,12.137,0.352;16.263,11.493,0.746;7.470,9.899,0.871;12.308,18.379,1.096;1.358,1.151,0.363;9.626,7.671,2.072;6.513,19.640,0.298;11.387,12.073,2.495;13.314,19.455,1.047;8.118,19.537,0.330;3.063,4.816,0.430;13.306,16.571,0.254;19.202,19.495,0.389;1.603,2.071,2.375"
45,drone_6,17.0669,6.8309,17.0000,17.0000,"4.975,9.273,0.453;13.869,15.695,0.337;12.131,19.110,0.357;9.369,15.021,0.388;6.658,9.181,0.233;11.235,14.888,2.181;19.419,11.846,0.949;13.306,13.526,0.876;7.275,0.306,0.213;10.808,18.092,1.264;9.456,8.209,1.074;1.165,4.309,0.426;15.412,9.315,0.305;14.436,14.338,0.687;9.931,1.306,0.467;7.708,8.010,0.238;4.825,7.918,0.440;14.111,7.540,0.252;8.127,1.520,0.243;14.160,12.242,2.283;10.236,5.510,0.307;15.308,12.808,1.283;14.020,17.422,0.367;12.990,6.741,0.688;9.427,8.841,2.375;10.891,10.062,0.765;3.503,12.087,0.269;19.466,19.221,0.339;4.914,11.434,0.220;12.735,17.504,0.453;10.446,16.642,1.184;5.039,11.065,0.798;1.895,14.639,0.972;3.566,3.819,1.353;13.892,7.721,0.394;6.823,5.881,0.264;6.940,0.858,1.209;5.056,3.891,1.104;5.091,8.915,1.327;18.778,14.096,0.966;1.497,14.181,1.005;19.709,5.709,0.372;3.608,1.285,1.026;7.147,17.570,0.617;12.913,10.623,1.179;19.609,4.268,0.659;3.146,11.647,0.232;3.976,2.464,1.666;12.418,17.671,1.224;12.642,0.738,0.218;6.966,9.602,0.733;17.453,13.224,1.394;11.904,12.042,0.331;14.124,18.929,0.781;9.990,9.354,1.889;9.433,12.541,0.726;19.680,10.169,0.218;14.372,13.583,2.215;1.233,3.465,0.437;1.175,11.702,0.357;11.414,13.283,1.204;4.857,0.907,0.827;11.500,12.137,0.352;16.263,11.493,0.746;7.470,9.899,0.871;12.308,18.379,1.096;1.358,1.151,0.363;9.626,7.671,2.072;6.513,19.640,0.298;11.387,12.073,2.495;13.314,19.455,1.047;8.118,19.537,0.330;3.063,4.816,0.430;13.306,16.571,0.254;19.202,19.495,0.389;1.603,2.071,2.375"
46,drone_0,18.1515,10.1204,17.0000,17.0000,"4.975,9.273,0.453;13.869,15.695,0.337;12.131,19.110,0.357;9.369,15.021,0.388;6.658,9.181,0.233;11.235,14.888,2.181;19.419,11.846,0.949;13.306,13.526,0.876;7.275,0.306,0.213;10.808,18.092,1.264;9.456,8.209,1.074;1.165,4.309,0.426;15.412,9.315,0.305;14.436,14.338,0.687;9.931,1.306,0.467;7.708,8.010,0.238;4.825,7.918,0.440;14.111,7.540,0.252;8.127,1.520,0.243;14.160,12.242,2.283;10.236,5.510,0.307;15.308,12.808,1.283;14.020,17.422,0.367;12.990,6.741,0.688;9.427,8.841,2.375;10.891,10.062,0.765;3.503,12.087,0.269;19.466,19.221,0.339;4.914,11.434,0.220;12.735,17.504,0.453;10.446,16.642,1.184;5.039,11.065,0.798;1.895,14.639,0.972;3.566,3.819,1.353;13.892,7.721,0.394;6.823,5.881,0.264;6.940,0.858,1.209;5.056,3.891,1.104;5.091,8.915,1.327;18.778,14.096,0.966;1.497,14.181,1.005;19.709,5.709,0.372;3.608,1.285,1.026;7.147,17.570,0.617;12.913,10.623,1.179;19.609,4.268,0.659;3.146,11.647,0.232;3.976,2.464,1.666;12.418,17.671,1.224;12.642,0.738,0.218;6.966,9.602,0.733;17.453,13.224,1.394;11.904,12.042,0.331;14.124,18.929,0.781;9.990,9.354,1.889;9.433,12.541,0.726;19.680,10.169,0.218;14.372,13.583,2.215;1.233,3.465,0.437;1.175,11.702,0.357;11.414,13.283,1.204;4.857,0.907,0.827;11.500,12.137,0.352;16.263,11.493,0.746;7.470,9.899,0.871;12.308,18.379,1.096;1.358,1.151,0.363;9.626,7.671,2.072;6.513,19.640,0.298;11.387,12.073,2.495;13.314,19.455,1.047;8.118,19.537,0.330;3.063,4.816,0.430;13.306,16.571,0.254;19.202,19.495,0.389;1.603,2.071,2.375"
