Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
22,drone_5,18.3537,12.1190,17.0000,17.0000,"17.878,14.559,0.327;2.991,16.111,1.381;9.519,9.397,0.371;13.833,9.100,0.306;1.987,15.720,0.846;1.586,18.938,0.801;13.146,16.643,0.613;15.219,14.431,0.437;19.724,15.564,0.485;2.169,4.435,2.153;1.923,1.328,1.257;12.866,14.489,2.439;18.147,8.939,0.310;3.727,13.656,1.370;13.988,10.718,0.278;19.559,19.538,0.214;12.474,0.718,1.227;9.759,1.383,0.278;5.149,1.505,0.217;15.803,11.364,0.758;0.515,2.570,0.710;12.457,1.301,1.332;16.325,3.700,0.433;15.772,6.634,0.326;11.889,8.065,0.268;2.927,18.012,0.413;14.198,17.923,0.448;19.411,10.719,0.378;2.579,1.332,0.942;11.774,9.096,1.245;13.395,4.508,0.229;18.263,7.703,0.448;14.442,18.665,0.469;18.264,13.634,0.335;10.957,10.853,1.322;15.125,2.097,0.974;14.612,10.802,0.701;0.368,14.283,0.250;5.404,14.434,0.491;2.315,17.336,0.238;1.224,10.739,0.466;14.499,5.370,0.710;14.941,13.018,0.432;13.623,2.429,0.479;8.879,13.097,0.320;13.666,17.594,0.600;17.454,13.639,0.242;0.193,16.537,0.229;18.872,3.631,0.362;1.759,5.974,1.360;19.666,5.278,0.455;13.095,5.946,0.340;0.610,7.374,0.278;4.775,2.317,0.426;4.230,2.162,1.168;1.086,11.968,0.461;3.272,13.550,1.701;8.528,12.964,0.228;3.184,2.572,1.333;11.686,17.057,0.377;11.020,13.240,1.812;1.544,2.218,1.283;10.845,14.355,1.834;12.240,19.762,0.242;17.078,13.540,1.096;12.355,6.763,0.708;14.629,11.614,1.528;17.524,3.220,0.318;11.913,18.469,0.279;11.337,1.012,0.436;14.790,4.585,1.032;11.463,1.879,0.645;9.191,6.970,0.235;1.331,9.972,0.248;18.340,6.186,0.830;0.746,15.869,0.443;5.866,11.785,0.346;0.905,6.099,1.576;18.903,14.037,1.363;9.564,7.811,1.283;14.273,17.219,0.484;16.061,13.197,0.345;13.437,3.908,0.210;10.930,19.396,0.377;3.021,9.887,0.218;3.041,12.117,2.140"
22,drone_6,8.0060,9.5678,17.0000,17.0000,"17.878,14.559,0.327;2.991,16.111,1.381;9.519,9.397,0.371;13.833,9.100,0.306;1.987,15.720,0.846;1.586,18.938,0.801;13.146,16.643,0.613;15.219,14.431,0.437;19.724,15.564,0.485;2.169,4.435,2.153;1.923,1.328,1.257;12.866,14.489,2.439;18.147,8.939,0.310;3.727,13.656,1.370;13.988,10.718,0.278;19.559,19.538,0.214;12.474,0.718,1.227;9.759,1.383,0.278;5.149,1.505,0.217;15.803,11.364,0.758;0.515,2.570,0.710;12.457,1.301,1.332;16.325,3.700,0.433;15.772,6.634,0.326;11.889,8.065,0.268;2.927,18.012,0.413;14.198,17.923,0.448;19.411,10.719,0.378;2.579,1.332,0.942;11.774,9.096,1.245;13.395,4.508,0.229;18.263,7.703,0.448;14.442,18.665,0.469;18.264,13.634,0.335;10.957,10.853,1.322;15.125,2.097,0.974;14.612,10.802,0.701;0.368,14.283,0.250;5.404,14.434,0.491;2.315,17.336,0.238;1.224,10.739,0.466;14.499,5.370,0.710;14.941,13.018,0.432;13.623,2.429,0.479;8.879,13.097,0.320;13.666,17.594,0.600;17.454,13.639,0.242;0.193,16.537,0.229;18.872,3.631,0.362;1.759,5.974,1.360;19.666,5.278,0.455;13.095,5.946,0.340;0.610,7.374,0.278;4.775,2.317,0.426;4.230,2.162,1.168;1.086,11.968,0.461;3.272,13.550,1.701;8.528,12.964,0.228;3.184,2.572,1.333;11.686,17.057,0.377;11.020,13.240,1.812;1.544,2.218,1.283;10.845,14.355,1.834;12.240,19.762,0.242;17.078,13.540,1.096;12.355,6.763,0.708;14.629,11.614,1.528;17.524,3.220,0.318;11.913,18.469,0.279;11.337,1.012,0.436;14.790,4.585,1.032;11.463,1.879,0.645;9.191,6.970,0.235;1.331,9.972,0.248;18.340,6.186,0.830;0.746,15.869,0.443;5.866,11.785,0.346;0.905,6.099,1.576;18.903,14.037,1.363;9.564,7.811,1.283;14.273,17.219,0.484;16.061,13.197,0.345;13.437,3.908,0.210;10.930,19.396,0.377;3.021,9.887,0.218;3.041,12.117,2.140"
22,drone_8,12.7532,17.9302,17.0000,17.0000,"17.878,14.559,0.327;2.991,16.111,1.381;9.519,9.397,0.371;13.833,9.100,0.306;1.987,15.720,0.846;1.586,18.938,0.801;13.146,16.643,0.613;15.219,14.431,0.437;19.724,15.564,0.485;2.169,4.435,2.153;1.923,1.328,1.257;12.866,14.489,2.439;18.147,8.939,0.310;3.727,13.656,1.370;13.988,10.718,0.278;19.559,19.538,0.214;12.474,0.718,1.227;9.759,1.383,0.278;5.149,1.505,0.217;15.803,11.364,0.758;0.515,2.570,0.710;12.457,1.301,1.332;16.325,3.700,0.433;15.772,6.634,0.326;11.889,8.065,0.268;2.927,18.012,0.413;14.198,17.923,0.448;19.411,10.719,0.378;2.579,1.332,0.942;11.774,9.096,1.245;13.395,4.508,0.229;18.263,7.703,0.448;14.442,18.665,0.469;18.264,13.634,0.335;10.957,10.853,1.322;15.125,2.097,0.974;14.612,10.802,0.701;0.368,14.283,0.250;5.404,14.434,0.491;2.315,17.336,0.238;1.224,10.739,0.466;14.499,5.370,0.710;14.941,13.018,0.432;13.623,2.429,0.479;8.879,13.097,0.320;13.666,17.594,0.600;17.454,13.639,0.242;0.193,16.537,0.229;18.872,3.631,0.362;1.759,5.974,1.360;19.666,5.278,0.455;13.095,5.946,0.340;0.610,7.374,0.278;4.775,2.317,0.426;4.230,2.162,1.168;1.086,11.968,0.461;3.272,13.550,1.701;8.528,12.964,0.228;3.184,2.572,1.333;11.686,17.057,0.377;11.020,13.240,1.812;1.544,2.218,1.283;10.845,14.355,1.834;12.240,19.762,0.242;17.078,13.540,1.096;12.355,6.763,0.708;14.629,11.614,1.528;17.524,3.220,0.318;11.913,18.469,0.279;11.337,1.012,0.436;14.790,4.585,1.032;11.463,1.879,0.645;9.191,6.970,0.235;1.331,9.972,0.248;18.340,6.186,0.830;0.746,15.869,0.443;5.866,11.785,0.346;0.905,6.099,1.576;18.903,14.037,1.363;9.564,7.811,1.283;14.273,17.219,0.484;16.061,13.197,0.345;13.437,3.908,0.210;10.930,19.396,0.377;3.021,9.887,0.218;3.041,12.117,2.140"
23,drone_3,10.8540,17.7888,17.0000,17.0000,"17.878,14.559,0.327;2.991,16.111,1.381;9.519,9.397,0.371;13.833,9.100,0.306;1.987,15.720,0.846;1.586,18.938,0.801;13.146,16.643,0.613;15.219,14.431,0.437;19.724,15.564,0.485;2.169,4.435,2.153;1.923,1.328,1.257;12.866,14.489,2.439;18.147,8.939,0.310;3.727,13.656,1.370;13.988,10.718,0.278;19.559,19.538,0.214;12.474,0.718,1.227;9.759,1.383,0.278;5.149,1.505,0.217;15.803,11.364,0.758;0.515,2.570,0.710;12.457,1.301,1.332;16.325,3.700,0.433;15.772,6.634,0.326;11.889,8.065,0.268;2.927,18.012,0.413;14.198,17.923,0.448;19.411,10.719,0.378;2.579,1.332,0.942;11.774,9.096,1.245;13.395,4.508,0.229;18.263,7.703,0.448;14.442,18.665,0.469;18.264,13.634,0.335;10.957,10.853,1.322;15.125,2.097,0.974;14.612,10.802,0.701;0.368,14.283,0.250;5.404,14.434,0.491;2.315,17.336,0.238;1.224,10.739,0.466;14.499,5.370,0.710;14.941,13.018,0.432;13.623,2.429,0.479;8.879,13.097,0.320;13.666,17.594,0.600;17.454,13.639,0.242;0.193,16.537,0.229;18.872,3.631,0.362;1.759,5.974,1.360;19.666,5.278,0.455;13.095,5.946,0.340;0.610,7.374,0.278;4.775,2.317,0.426;4.230,2.162,1.168;1.086,11.968,0.461;3.272,13.550,1.701;8.528,12.964,0.228;3.184,2.572,1.333;11.686,17.057,0.377;11.020,13.240,1.812;1.544,2.218,1.283;10.845,14.355,1.834;12.240,19.762,0.242;17.078,13.540,1.096;12.355,6.763,0.708;14.629,11.614,1.528;17.524,3.220,0.318;11.913,18.469,0.279;11.337,1.012,0.436;14.790,4.585,1.032;11.463,1.879,0.645;9.191,6.970,0.235;1.331,9.972,0.248;18.340,6.186,0.830;0.746,15.869,0.443;5.866,11.785,0.346;0.905,6.099,1.576;18.903,14.037,1.363;9.564,7.811,1.283;14.273,17.219,0.484;16.061,13.197,0.345;13.437,3.908,0.210;10.930,19.396,0.377;3.021,9.887,0.218;3.041,12.117,2.140"
23,drone_4,10.4987,5.7079,17.0000,17.0000,"17.878,14.559,0.327;2.991,16.111,1.381;9.519,9.397,0.371;13.833,9.100,0.306;1.987,15.720,0.846;1.586,18.938,0.801;13.146,16.643,0.613;15.219,14.431,0.437;19.724,15.564,0.485;2.169,4.435,2.153;1.923,1.328,1.257;12.866,14.489,2.439;18.147,8.939,0.310;3.727,13.656,1.370;13.988,10.718,0.278;19.559,19.538,0.214;12.474,0.718,1.227;9.759,1.383,0.278;5.149,1.505,0.217;15.803,11.364,0.758;0.515,2.570,0.710;12.457,1.301,1.332;16.325,3.700,0.433;15.772,6.634,0.326;11.889,8.065,0.268;2.927,18.012,0.413;14.198,17.923,0.448;19.411,10.719,0.378;2.579,1.332,0.942;11.774,9.096,1.245;13.395,4.508,0.229;18.263,7.703,0.448;14.442,18.665,0.469;18.264,13.634,0.335;10.957,10.853,1.322;15.125,2.097,0.974;14.612,10.802,0.701;0.368,14.283,0.250;5.404,14.434,0.491;2.315,17.336,0.238;1.224,10.739,0.466;14.499,5.370,0.710;14.941,13.018,0.432;13.623,2.429,0.479;8.879,13.097,0.320;13.666,17.594,0.600;17.454,13.639,0.242;0.193,16.537,0.229;18.872,3.631,0.362;1.759,5.974,1.360;19.666,5.278,0.455;13.095,5.946,0.340;0.610,7.374,0.278;4.775,2.317,0.426;4.230,2.162,1.168;1.086,11.968,0.461;3.272,13.550,1.701;8.528,12.964,0.228;3.184,2.572,1.333;11.686,17.057,0.377;11.020,13.240,1.812;1.544,2.218,1.283;10.845,14.355,1.834;12.240,19.762,0.242;17.078,13.540,1.096;12.355,6.763,0.708;14.629,11.614,1.528;17.524,3.220,0.318;11.913,18.469,0.279;11.337,1.012,0.436;14.790,4.585,1.032;11.463,1.879,0.645;9.191,6.970,0.235;1.331,9.972,0.248;18.340,6.186,0.830;0.746,15.869,0.443;5.866,11.785,0.346;0.905,6.099,1.576;18.903,14.037,1.363;9.564,7.811,1.283;14.273,17.219,0.484;16.061,13.197,0.345;13.437,3.908,0.210;10.930,19.396,0.377;3.021,9.887,0.218;3.041,12.117,2.140"
23,drone_5,18.3988,12.3138,17.0000,17.0000,"17.878,14.559,0.327;2.991,16.111,1.381;9.519,9.397,0.371;13.833,9.100,0.306;1.987,15.720,0.846;1.586,18.938,0.801;13.146,16.643,0.613;15.219,14.431,0.437;19.724,15.564,0.485;2.169,4.435,2.153;1.923,1.328,1.257;12.866,14.489,2.439;18.147,8.939,0.310;3.727,13.656,1.370;13.988,10.718,0.278;19.559,19.538,0.214;12.474,0.718,1.227;9.759,1.383,0.278;5.149,1.505,0.217;15.803,11.364,0.758;0.515,2.570,0.710;12.457,1.301,1.332;16.325,3.700,0.433;15.772,6.634,0.326;11.889,8.065,0.268;2.927,18.012,0.413;14.198,17.923,0.448;19.411,10.719,0.378;2.579,1.332,0.942;11.774,9.096,1.245;13.395,4.508,0.229;18.263,7.703,0.448;14.442,18.665,0.469;18.264,13.634,0.335;10.957,10.853,1.322;15.125,2.097,0.974;14.612,10.802,0.701;0.368,14.283,0.250;5.404,14.434,0.491;2.315,17.336,0.238;1.224,10.739,0.466;14.499,5.370,0.710;14.941,13.018,0.432;13.623,2.429,0.479;8.879,13.097,0.320;13.666,17.594,0.600;17.454,13.639,0.242;0.193,16.537,0.229;18.872,3.631,0.362;1.759,5.974,1.360;19.666,5.278,0.455;13.095,5.946,0.340;0.610,7.374,0.278;4.775,2.317,0.426;4.230,2.162,1.168;1.086,11.968,0.461;3.272,13.550,1.701;8.528,12.964,0.228;3.184,2.572,1.333;11.686,17.057,0.377;11.020,13.240,1.812;1.544,2.218,1.283;10.845,14.355,1.834;12.240,19.762,0.242;17.078,13.540,1.096;12.355,6.763,0.708;14.629,11.614,1.528;17.524,3.220,0.318;11.913,18.469,0.279;11.337,1.012,0.436;14.790,4.585,1.032;11.463,1.879,0.645;9.191,6.970,0.235;1.331,9.972,0.248;18.340,6.186,0.830;0.746,15.869,0.443;5.866,11.785,0.346;0.905,6.099,1.576;18.903,14.037,1.363;9.564,7.811,1.283;14.273,17.219,0.484;16.061,13.197,0.345;13.437,3.908,0.210;10.930,19.396,0.377;3.021,9.887,0.218;3.041,12.117,2.140"
23,drone_6,8.1205,9.7318,17.0000,17.0000,"17.878,14.559,0.327;2.991,16.111,1.381;9.519,9.397,0.371;13.833,9.100,0.306;1.987,15.720,0.846;1.586,18.938,0.801;13.146,16.643,0.613;15.219,14.431,0.437;19.724,15.564,0.485;2.169,4.435,2.153;1.923,1.328,1.257;12.866,14.489,2.439;18.147,8.939,0.310;3.727,13.656,1.370;13.988,10.718,0.278;19.559,19.538,0.214;12.474,0.718,1.227;9.759,1.383,0.278;5.149,1.505,0.217;15.803,11.364,0.758;0.515,2.570,0.710;12.457,1.301,1.332;16.325,3.700,0.433;15.772,6.634,0.326;11.889,8.065,0.268;2.927,18.012,0.413;14.198,17.923,0.448;19.411,10.719,0.378;2.579,1.332,0.942;11.774,9.096,1.245;13.395,4.508,0.229;18.263,7.703,0.448;14.442,18.665,0.469;18.264,13.634,0.335;10.957,10.853,1.322;15.125,2.097,0.974;14.612,10.802,0.701;0.368,14.283,0.250;5.404,14.434,0.491;2.315,17.336,0.238;1.224,10.739,0.466;14.499,5.370,0.710;14.941,13.018,0.432;13.623,2.429,0.479;8.879,13.097,0.320;13.666,17.594,0.600;17.454,13.639,0.242;0.193,16.537,0.229;18.872,3.631,0.362;1.759,5.974,1.360;19.666,5.278,0.455;13.095,5.946,0.340;0.610,7.374,0.278;4.775,2.317,0.426;4.230,2.162,1.168;1.086,11.968,0.461;3.272,13.550,1.701;8.528,12.964,0.228;3.184,2.572,1.333;11.686,17.057,0.377;11.020,13.240,1.812;1.544,2.218,1.283;10.845,14.355,1.834;12.240,19.762,0.242;17.078,13.540,1.096;12.355,6.763,0.708;14.629,11.614,1.528;17.524,3.220,0.318;11.913,18.469,0.279;11.337,1.012,0.436;14.790,4.585,1.032;11.463,1.879,0.645;9.191,6.970,0.235;1.331,9.972,0.248;18.340,6.186,0.830;0.746,15.869,0.443;5.866,11.785,0.346;0.905,6.099,1.576;18.903,14.037,1.363;9.564,7.811,1.283;14.273,17.219,0.484;16.061,13.197,0.345;13.437,3.908,0.210;10.930,19.396,0.377;3.021,9.887,0.218;3.041,12.117,2.140"
23,drone_8,12.9513,17.9572,17.0000,17.0000,"17.878,14.559,0.327;2.991,16.111,1.381;9.519,9.397,0.371;13.833,9.100,0.306;1.987,15.720,0.846;1.586,18.938,0.801;13.146,16.643,0.613;15.219,14.431,0.437;19.724,15.564,0.485;2.169,4.435,2.153;1.923,1.328,1.257;12.866,14.489,2.439;18.147,8.939,0.310;3.727,13.656,1.370;13.988,10.718,0.278;19.559,19.538,0.214;12.474,0.718,1.227;9.759,1.383,0.278;5.149,1.505,0.217;15.803,11.364,0.758;0.515,2.570,0.710;12.457,1.301,1.332;16.325,3.700,0.433;15.772,6.634,0.326;11.889,8.065,0.268;2.927,18.012,0.413;14.198,17.923,0.448;19.411,10.719,0.378;2.579,1.332,0.942;11.774,9.096,1.245;13.395,4.508,0.229;18.263,7.703,0.448;14.442,18.665,0.469;18.264,13.634,0.335;10.957,10.853,1.322;15.125,2.097,0.974;14.612,10.802,0.701;0.368,14.283,0.250;5.404,14.434,0.491;2.315,17.336,0.238;1.224,10.739,0.466;14.499,5.370,0.710;14.941,13.018,0.432;13.623,2.429,0.479;8.879,13.097,0.320;13.666,17.594,0.600;17.454,13.639,0.242;0.193,16.537,0.229;18.872,3.631,0.362;1.759,5.974,1.360;19.666,5.278,0.455;13.095,5.946,0.340;0.610,7.374,0.278;4.775,2.317,0.426;4.230,2.162,1.168;1.086,11.968,0.461;3.272,13.550,1.701;8.528,12.964,0.228;3.184,2.572,1.333;11.686,17.057,0.377;11.020,13.240,1.812;1.544,2.218,1.283;10.845,14.355,1.834;12.240,19.762,0.242;17.078,13.540,1.096;12.355,6.763,0.708;14.629,11.614,1.528;17.524,3.220,0.318;11.913,18.469,0.279;11.337,1.012,0.436;14.790,4.585,1.032;11.463,1.879,0.645;9.191,6.970,0.235;1.331,9.972,0.248;18.340,6.186,0.830;0.746,15.869,0.443;5.866,11.785,0.346;0.905,6.099,1.576;18.903,14.037,1.363;9.564,7.811,1.283;14.273,17.219,0.484;16.061,13.197,0.345;13.437,3.908,0.210;10.930,19.396,0.377;3.021,9.887,0.218;3.041,12.117,2.140"
24,drone_3,11.0500,17.8283,17.0000,17.0000,"17.878,14.559,0.327;2.991,16.111,1.381;9.519,9.397,0.371;13.833,9.100,0.306;1.987,15.720,0.846;1.586,18.938,0.801;13.146,16.643,0.613;15.219,14.431,0.437;19.724,15.564,0.485;2.169,4.435,2.153;1.923,1.328,1.257;12.866,14.489,2.439;18.147,8.939,0.310;3.727,13.656,1.370;13.988,10.718,0.278;19.559,19.538,0.214;12.474,0.718,1.227;9.759,1.383,0.278;5.149,1.505,0.217;15.803,11.364,0.758;0.515,2.570,0.710;12.457,1.301,1.332;16.325,3.700,0.433;15.772,6.634,0.326;11.889,8.065,0.268;2.927,18.012,0.413;14.198,17.923,0.448;19.411,10.719,0.378;2.579,1.332,0.942;11.774,9.096,1.245;13.395,4.508,0.229;18.263,7.703,0.448;14.442,18.665,0.469;18.264,13.634,0.335;10.957,10.853,1.322;15.125,2.097,0.974;14.612,10.802,0.701;0.368,14.283,0.250;5.404,14.434,0.491;2.315,17.336,0.238;1.224,10.739,0.466;14.499,5.370,0.710;14.941,13.018,0.432;13.623,2.429,0.479;8.879,13.097,0.320;13.666,17.594,0.600;17.454,13.639,0.242;0.193,16.537,0.229;18.872,3.631,0.362;1.759,5.974,1.360;19.666,5.278,0.455;13.095,5.946,0.340;0.610,7.374,0.278;4.775,2.317,0.426;4.230,2.162,1.168;1.086,11.968,0.461;3.272,13.550,1.701;8.528,12.964,0.228;3.184,2.572,1.333;11.686,17.057,0.377;11.020,13.240,1.812;1.544,2.218,1.283;10.845,14.355,1.834;12.240,19.762,0.242;17.078,13.540,1.096;12.355,6.763,0.708;14.629,11.614,1.528;17.524,3.220,0.318;11.913,18.469,0.279;11.337,1.012,0.436;14.790,4.585,1.032;11.463,1.879,0.645;9.191,6.970,0.235;1.331,9.972,0.248;18.340,6.186,0.830;0.746,15.869,0.443;5.866,11.785,0.346;0.905,6.099,1.576;18.903,14.037,1.363;9.564,7.811,1.283;14.273,17.219,0.484;16.061,13.197,0.345;13.437,3.908,0.210;10.930,19.396,0.377;3.021,9.887,0.218;3.041,12.117,2.140"
24,drone_4,10.6455,5.8437,17.0000,17.0000,"17.878,14.559,0.327;2.991,16.111,1.381;9.519,9.397,0.371;13.833,9.100,0.306;1.987,15.720,0.846;1.586,18.938,0.801;13.146,16.643,0.613;15.219,14.431,0.437;19.724,15.564,0.485;2.169,4.435,2.153;1.923,1.328,1.257;12.866,14.489,2.439;18.147,8.939,0.310;3.727,13.656,1.370;13.988,10.718,0.278;19.559,19.538,0.214;12.474,0.718,1.227;9.759,1.383,0.278;5.149,1.505,0.217;15.803,11.364,0.758;0.515,2.570,0.710;12.457,1.301,1.332;16.325,3.700,0.433;15.772,6.634,0.326;11.889,8.065,0.268;2.927,18.012,0.413;14.198,17.923,0.448;19.411,10.719,0.378;2.579,1.332,0.942;11.774,9.096,1.245;13.395,4.508,0.229;18.263,7.703,0.448;14.442,18.665,0.469;18.264,13.634,0.335;10.957,10.853,1.322;15.125,2.097,0.974;14.612,10.802,0.701;0.368,14.283,0.250;5.404,14.434,0.491;2.315,17.336,0.238;1.224,10.739,0.466;14.499,5.370,0.710;14.941,13.018,0.432;13.623,2.429,0.479;8.879,13.097,0.320;13.666,17.594,0.600;17.454,13.639,0.242;0.193,16.537,0.229;18.872,3.631,0.362;1.759,5.974,1.360;19.666,5.278,0.455;13.095,5.946,0.340;0.610,7.374,0.278;4.775,2.317,0.426;4.230,2.162,1.168;1.086,11.968,0.461;3.272,13.550,1.701;8.528,12.964,0.228;3.184,2.572,1.333;11.686,17.057,0.377;11.020,13.240,1.812;1.544,2.218,1.283;10.845,14.355,1.834;12.240,19.762,0.242;17.078,13.540,1.096;12.355,6.763,0.708;14.629,11.614,1.528;17.524,3.220,0.318;11.913,18.469,0.279;11.337,1.012,0.436;14.790,4.585,1.032;11.463,1.879,0.645;9.191,6.970,0.235;1.331,9.972,0.248;18.340,6.186,0.830;0.746,15.869,0.443;5.866,11.785,0.346;0.905,6.099,1.576;18.903,14.037,1.363;9.564,7.811,1.283;14.273,17.219,0.484;16.061,13.197,0.345;13.437,3.908,0.210;10.930,19.396,0.377;3.021,9.887,0.218;3.041,12.117,2.140"
24,drone_5,18.4438,12.5087,17.0000,17.0000,"17.878,14.559,0.327;2.991,16.111,1.381;9.519,9.397,0.371;13.833,9.100,0.306;1.987,15.720,0.846;1.586,18.938,0.801;13.146,16.643,0.613;15.219,14.431,0.437;19.724,15.564,0.485;2.169,4.435,2.153;1.923,1.328,1.257;12.866,14.489,2.439;18.147,8.939,0.310;3.727,13.656,1.370;13.988,10.718,0.278;19.559,19.538,0.214;12.474,0.718,1.227;9.759,1.383,0.278;5.149,1.505,0.217;15.803,11.364,0.758;0.515,2.570,0.710;12.457,1.301,1.332;16.325,3.700,0.433;15.772,6.634,0.326;11.889,8.065,0.268;2.927,18.012,0.413;14.198,17.923,0.448;19.411,10.719,0.378;2.579,1.332,0.942;11.774,9.096,1.245;13.395,4.508,0.229;18.263,7.703,0.448;14.442,18.665,0.469;18.264,13.634,0.335;10.957,10.853,1.322;15.125,2.097,0.974;14.612,10.802,0.701;0.368,14.283,0.250;5.404,14.434,0.491;2.315,17.336,0.238;1.224,10.739,0.466;14.499,5.370,0.710;14.941,13.018,0.432;13.623,2.429,0.479;8.879,13.097,0.320;13.666,17.594,0.600;17.454,13.639,0.242;0.193,16.537,0.229;18.872,3.631,0.362;1.759,5.974,1.360;19.666,5.278,0.455;13.095,5.946,0.340;0.610,7.374,0.278;4.775,2.317,0.426;4.230,2.162,1.168;1.086,11.968,0.461;3.272,13.550,1.701;8.528,12.964,0.228;3.184,2.572,1.333;11.686,17.057,0.377;11.020,13.240,1.812;1.544,2.218,1.283;10.845,14.355,1.834;12.240,19.762,0.242;17.078,13.540,1.096;12.355,6.763,0.708;14.629,11.614,1.528;17.524,3.220,0.318;11.913,18.469,0.279;11.337,1.012,0.436;14.790,4.585,1.032;11.463,1.879,0.645;9.191,6.970,0.235;1.331,9.972,0.248;18.340,6.186,0.830;0.746,15.869,0.443;5.866,11.785,0.346;0.905,6.099,1.576;18.903,14.037,1.363;9.564,7.811,1.283;14.273,17.219,0.484;16.061,13.197,0.345;13.437,3.908,0.210;10.930,19.396,0.377;3.021,9.887,0.218;3.041,12.117,2.140"
24,drone_6,8.2438,9.8892,17.0000,17.0000,"17.878,14.559,0.327;2.991,16.111,1.381;9.519,9.397,0.371;13.833,9.100,0.306;1.987,15.720,0.846;1.586,18.938,0.801;13.146,16.643,0.613;15.219,14.431,0.437;19.724,15.564,0.485;2.169,4.435,2.153;1.923,1.328,1.257;12.866,14.489,2.439;18.147,8.939,0.310;3.727,13.656,1.370;13.988,10.718,0.278;19.559,19.538,0.214;12.474,0.718,1.227;9.759,1.383,0.278;5.149,1.505,0.217;15.803,11.364,0.758;0.515,2.570,0.710;12.457,1.301,1.332;16.325,3.700,0.433;15.772,6.634,0.326;11.889,8.065,0.268;2.927,18.012,0.413;14.198,17.923,0.448;19.411,10.719,0.378;2.579,1.332,0.942;11.774,9.096,1.245;13.395,4.508,0.229;18.263,7.703,0.448;14.442,18.665,0.469;18.264,13.634,0.335;10.957,10.853,1.322;15.125,2.097,0.974;14.612,10.802,0.701;0.368,14.283,0.250;5.404,14.434,0.491;2.315,17.336,0.238;1.224,10.739,0.466;14.499,5.370,0.710;14.941,13.018,0.432;13.623,2.429,0.479;8.879,13.097,0.320;13.666,17.594,0.600;17.454,13.639,0.242;0.193,16.537,0.229;18.872,3.631,0.362;1.759,5.974,1.360;19.666,5.278,0.455;13.095,5.946,0.340;0.610,7.374,0.278;4.775,2.317,0.426;4.230,2.162,1.168;1.086,11.968,0.461;3.272,13.550,1.701;8.528,12.964,0.228;3.184,2.572,1.333;11.686,17.057,0.377;11.020,13.240,1.812;1.544,2.218,1.283;10.845,14.355,1.834;12.240,19.762,0.242;17.078,13.540,1.096;12.355,6.763,0.708;14.629,11.614,1.528;17.524,3.220,0.318;11.913,18.469,0.279;11.337,1.012,0.436;14.790,4.585,1.032;11.463,1.879,0.645;9.191,6.970,0.235;1.331,9.972,0.248;18.340,6.186,0.830;0.746,15.869,0.443;5.866,11.785,0.346;0.905,6.099,1.576;18.903,14.037,1.363;9.564,7.811,1.283;14.273,17.219,0.484;16.061,13.197,0.345;13.437,3.908,0.210;10.930,19.396,0.377;3.021,9.887,0.218;3.041,12.117,2.140"
24,drone_8,-100.0000,-100.0000,17.0000,17.0000,"17.878,14.559,0.327;2.991,16.111,1.381;9.519,9.397,0.371;13.833,9.100,0.306;1.987,15.720,0.846;1.586,18.938,0.801;13.146,16.643,0.613;15.219,14.431,0.437;19.724,15.564,0.485;2.169,4.435,2.153;1.923,1.328,1.257;12.866,14.489,2.439;18.147,8.939,0.310;3.727,13.656,1.370;13.988,10.718,0.278;19.559,19.538,0.214;12.474,0.718,1.227;9.759,1.383,0.278;5.149,1.505,0.217;15.803,11.364,0.758;0.515,2.570,0.710;12.457,1.301,1.332;16.325,3.700,0.433;15.772,6.634,0.326;11.889,8.065,0.268;2.927,18.012,0.413;14.198,17.923,0.448;19.411,10.719,0.378;2.579,1.332,0.942;11.774,9.096,1.245;13.395,4.508,0.229;18.263,7.703,0.448;14.442,18.665,0.469;18.264,13.634,0.335;10.957,10.853,1.322;15.125,2.097,0.974;14.612,10.802,0.701;0.368,14.283,0.250;5.404,14.434,0.491;2.315,17.336,0.238;1.224,10.739,0.466;14.499,5.370,0.710;14.941,13.018,0.432;13.623,2.429,0.479;8.879,13.097,0.320;13.666,17.594,0.600;17.454,13.639,0.242;0.193,16.537,0.229;18.872,3.631,0.362;1.759,5.974,1.360;19.666,5.278,0.455;13.095,5.946,0.340;0.610,7.374,0.278;4.775,2.317,0.426;4.230,2.162,1.168;1.086,11.968,0.461;3.272,13.550,1.701;8.528,12.964,0.228;3.184,2.572,1.333;11.686,17.057,0.377;11.020,13.240,1.812;1.544,2.218,1.283;10.845,14.355,1.834;12.240,19.762,0.242;17.078,13.540,1.096;12.355,6.763,0.708;14.629,11.614,1.528;17.524,3.220,0.318;11.913,18.469,0.279;11.337,1.012,0.436;14.790,4.585,1.032;11.463,1.879,0.645;9.191,6.970,0.235;1.331,9.972,0.248;18.340,6.186,0.830;0.746,15.869,0.443;5.866,11.785,0.346;0.905,6.099,1.576;18.903,14.037,1.363;9.564,7.811,1.283;14.273,17.219,0.484;16.061,13.197,0.345;13.437,3.908,0.210;10.930,19.396,0.377;3.021,9.887,0.218;3.041,12.117,2.140"
